userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,4.492679595947266)* (364,3.975365161895752) (2081,3.132915735244751) (34,3.0186960697174072) (593,3.0011842250823975) (2096,2.900869846343994) (318,2.861355781555176) (2078,2.8484294414520264) (1198,2.7092251777648926) (2085,2.6550488471984863) (1210,2.6040127277374268) (110,2.5863142013549805) (1907,2.534507989883423)* (2687,2.490060567855835) (2080,2.3576066493988037) (1688,2.356184720993042) (2087,2.3435442447662354) (3751,2.3302435874938965) (1282,2.3300890922546387) (480,2.3270440101623535)
3305: (318,3.9657528400421143)* (296,3.82302188873291) (110,3.723646402359009) (25,3.249622344970703)* (2336,3.2217867374420166) (1358,3.1394662857055664) (150,2.971602439880371)* (2289,2.8398125171661377) (2291,2.6835851669311523) (34,2.5873947143554688) (1719,2.5425801277160645) (3260,2.4898922443389893) (1466,2.4716243743896484) (2329,2.303041696548462) (535,2.227311372756958) (300,2.2203409671783447) (457,2.1735267639160156)* (1179,2.1615965366363525)* (3105,2.139150381088257) (2268,2.1246399879455566)
3306: (858,3.5707509517669678) (912,3.517058849334717) (919,3.1685800552368164) (593,2.916111707687378) (1221,2.7872226238250732) (527,2.768096446990967) (924,2.6980416774749756) (1204,2.603111505508423)* (1225,2.4548239707946777) (1219,2.3469202518463135) (1247,2.276474952697754) (750,2.226902961730957)* (920,2.1830055713653564) (1214,2.1551477909088135) (541,2.125234842300415) (1267,2.124790906906128) (1230,2.090730667114258) (1208,2.071633815765381) (1262,1.9987974166870117) (913,1.9611060619354248)*
3307: (2762,3.378113269805908) (593,2.7867138385772705) (480,2.382145881652832) (356,2.1083219051361084) (454,2.050402879714966) (3005,1.9768210649490356) (1892,1.929036259651184) (2707,1.9111394882202148) (608,1.9047961235046387) (3176,1.8813010454177856)* (2571,1.8772027492523193) (1721,1.841630458831787) (2858,1.7666070461273193) (2628,1.7650896310806274) (3798,1.7298717498779297) (736,1.7151663303375244) (1358,1.698673963546753) (47,1.6724748611450195) (50,1.6704940795898438) (2605,1.6665281057357788)
3308: (32,4.922126770019531)* (2125,4.285525321960449) (2571,3.9209463596343994)* (2005,3.894390821456909)* (2700,3.8435866832733154) (1274,3.814373731613159) (2628,3.735342502593994) (364,3.704653739929199) (1909,3.7032241821289062)* (2174,3.5744130611419678)* (2291,3.452376127243042)* (2105,3.407480239868164) (1246,3.2846245765686035) (543,3.2013025283813477) (1282,3.16528582572937)* (253,3.0748631954193115) (1777,3.0683724880218506) (1372,3.03161358833313) (2572,2.9301271438598633) (3476,2.9051156044006348)
3309: (1270,5.4233012199401855) (1210,4.719442844390869) (1,4.154353618621826)* (2174,3.9774444103240967) (1097,3.6867895126342773) (2797,3.4036948680877686) (3114,3.2190279960632324) (2791,2.9293785095214844)* (1394,2.874345541000366)* (1288,2.796830892562866) (1968,2.726729154586792)* (223,2.637324571609497) (2804,2.6266019344329834) (329,2.625919818878174) (2105,2.596147298812866) (3671,2.5610828399658203)* (671,2.518632411956787) (3108,2.458616256713867) (2011,2.4573557376861572) (1199,2.4572861194610596)
3310: (2997,3.845299005508423) (34,3.266751766204834)* (296,3.235227346420288)* (318,3.1681625843048096) (2858,3.0716116428375244)* (3147,2.8642871379852295) (2908,2.682537317276001) (3176,2.3594632148742676) (1304,2.3524746894836426) (2396,2.321528434753418) (1,2.1836581230163574) (2289,2.106184482574463) (529,2.0502562522888184) (3754,1.998094081878662) (36,1.9460183382034302) (1077,1.9415490627288818) (3083,1.8927425146102905) (3812,1.8927415609359741) (246,1.8644863367080688) (3160,1.85554838180542)
3311: (180,5.514959335327148)* (2706,5.04053258895874)* (3301,4.5667724609375) (2571,4.474719524383545)* (2959,4.207613945007324) (3033,4.01813268661499)* (216,3.8664865493774414) (3617,3.7884175777435303) (32,3.731818437576294) (2772,3.612121105194092) (1753,3.60284161567688) (1200,3.376277446746826)* (1895,3.3612112998962402) (1580,3.352064847946167) (589,3.2731785774230957)* (70,3.270639657974243) (1205,3.185509443283081) (1199,3.1638500690460205) (2541,3.0965840816497803)* (1259,2.988644599914551)
3312: (3052,4.3956499099731445)* (551,2.8451082706451416) (2706,2.770805835723877) (1639,2.6298093795776367) (3301,2.5458123683929443) (2413,2.527919292449951)* (2161,2.505023241043091) (2140,2.489631414413452)* (2302,2.4853243827819824) (1196,2.476410388946533)* (2762,2.4688916206359863)* (2918,2.4023241996765137)* (2502,2.363718032836914) (1246,2.288992404937744)* (1580,2.237262010574341) (3174,2.1661274433135986) (47,2.150702476501465)* (110,2.063352584838867) (3844,2.041926145553589) (1962,2.034428834915161)
3313: (1214,4.9780964851379395)* (480,4.406189441680908)* (1196,3.671508550643921)* (745,3.382277727127075)* (2947,3.2647135257720947) (2028,2.9456686973571777)* (1270,2.925929307937622)* (593,2.914102792739868)* (1304,2.906134605407715) (377,2.60542368888855) (2716,2.501253843307495)* (2949,2.412202835083008) (2948,2.4076087474823) (3471,2.3571856021881104)* (3527,2.281235933303833)* (2366,2.191763401031494) (318,2.1888067722320557) (1997,2.1559436321258545)* (750,2.0990772247314453) (2951,2.06850004196167)*
3314: (1129,4.6046953201293945) (2288,4.225256443023682) (2987,4.023707389831543)* (3039,3.9746859073638916)* (1994,3.8892974853515625) (3508,3.7231786251068115) (2134,3.705911159515381) (3421,3.46923828125)* (3740,3.4524734020233154) (2144,3.4248106479644775) (1073,3.4097278118133545)* (2985,3.4073896408081055)* (3702,3.385096788406372)* (1394,3.372561454772949) (1258,3.3463757038116455) (3016,3.3003299236297607) (2867,3.2399332523345947) (1297,3.237879991531372) (1079,3.0473268032073975) (2944,3.04697322845459)
3315: (2683,4.078428268432617)* (2028,3.8695921897888184) (1210,3.699103593826294) (2572,3.476148843765259) (1265,3.3933446407318115)* (50,3.295534610748291) (1573,3.2274882793426514) (2858,3.2125051021575928)* (1777,3.1447951793670654) (223,3.139469623565674) (2353,2.9942150115966797) (39,2.9458680152893066)* (1393,2.7095649242401123)* (1721,2.7049801349639893) (1370,2.6927244663238525)* (1610,2.6629116535186768) (3052,2.6577701568603516) (318,2.650893211364746) (2700,2.635462999343872) (1784,2.5553228855133057)
3316: (858,3.8087446689605713) (50,3.7450783252716064)* (2028,3.46895694732666) (527,3.465031862258911) (2571,3.441025495529175)* (296,3.4205703735351562) (2858,3.1382782459259033) (1221,3.034274101257324) (318,3.0163612365722656) (110,2.895207643508911) (1214,2.743586778640747) (1240,2.7068004608154297) (1213,2.603708028793335) (1291,2.497161626815796) (541,2.494765043258667) (1193,2.374342918395996) (1036,2.2614328861236572) (1387,2.1420140266418457) (919,2.1406948566436768) (480,2.080289840698242)
3317: (260,4.706511974334717)* (1210,4.595126152038574) (1214,4.3374924659729)* (480,3.768967628479004)* (1356,3.1913273334503174) (1374,3.183831214904785)* (1199,3.1585206985473633) (32,3.0780115127563477)* (1206,2.9192442893981934) (1527,2.7986576557159424) (1198,2.6740922927856445) (2628,2.5661203861236572) (1376,2.5139498710632324) (2529,2.474980354309082)* (2028,2.4621496200561523)* (913,2.4233036041259766) (110,2.3959476947784424) (3702,2.3950512409210205) (2662,2.27276349067688) (2021,2.2444310188293457)
3318: (1221,4.243459701538086) (1193,4.010385990142822) (1617,3.8130180835723877) (913,3.739774703979492)* (527,3.7019715309143066)* (608,3.6384453773498535) (924,3.5842642784118652) (3435,3.555006742477417) (1225,3.517230749130249) (111,3.400879383087158) (1213,3.142211437225342) (1284,3.0836639404296875) (2186,3.0414175987243652) (1247,3.0135092735290527) (969,3.004908561706543) (1214,2.945871353149414) (1204,2.8839144706726074) (903,2.881685972213745) (1219,2.7715814113616943) (1952,2.757758140563965)
3319: (2919,3.4991872310638428)* (110,3.2892420291900635) (1090,3.2829558849334717) (3811,3.210129976272583) (1956,3.054903030395508) (3068,2.9503021240234375) (1096,2.7555580139160156) (1962,2.595438241958618) (1296,2.587109088897705) (1964,2.5783562660217285) (2243,2.5197043418884277) (3543,2.503934383392334) (3724,2.3975989818573)* (1233,2.3535752296447754) (1228,2.314147472381592) (2070,2.3026416301727295) (3198,2.2875959873199463) (1225,2.2772185802459717) (2694,2.277082681655884) (2352,2.27421498298645)
3320: (2628,5.021780490875244) (1961,4.016456127166748)* (3448,3.9138197898864746)* (2006,3.768341064453125)* (2005,3.7315895557403564) (2081,3.612017869949341) (364,3.596107244491577)* (3114,3.506531000137329) (1198,3.4686167240142822)* (2470,3.3525595664978027)* (1097,3.3220009803771973)* (10,3.280108690261841)* (2406,3.2300944328308105) (553,3.1995537281036377) (2115,3.0323925018310547) (260,2.976463556289673) (1967,2.9545657634735107) (588,2.951814651489258) (1378,2.868683099746704) (150,2.819673776626587)
3321: (3421,4.104775428771973) (3361,3.6491689682006836)* (1198,3.608654022216797) (1304,3.3728294372558594) (1225,3.2819318771362305) (1079,3.250547170639038) (1097,3.2376108169555664)* (1234,3.199298858642578) (1231,3.0062568187713623) (2791,2.9726173877716064)* (2352,2.9253249168395996) (260,2.8737847805023193) (1036,2.8586084842681885) (1394,2.83811092376709) (1294,2.7646830081939697) (1193,2.738975763320923) (2918,2.7024056911468506) (1221,2.6823456287384033) (1220,2.6707005500793457)* (1307,2.639972448348999)
3322: (296,4.482943534851074) (593,3.0564582347869873) (6,2.66127872467041)* (318,2.4929075241088867) (293,2.381704092025757) (527,2.3706777095794678) (1625,2.3175432682037354) (2762,2.229757785797119) (3499,2.0790157318115234) (1704,2.0782699584960938) (2028,2.0222132205963135) (1721,2.010866165161133)* (555,1.9605199098587036) (2858,1.9245636463165283) (457,1.8755764961242676) (1639,1.864639163017273) (3176,1.8272347450256348) (1407,1.8198949098587036) (356,1.8069201707839966)* (2542,1.7925543785095215)
3323: (2997,4.59282112121582) (1244,4.194397449493408) (3363,3.9868767261505127)* (1387,3.895298957824707) (1235,3.827819347381592) (1077,3.5633091926574707)* (1221,3.4590818881988525)* (1234,3.3648433685302734)* (2599,3.315441131591797)* (3552,3.130985975265503) (3809,3.032444953918457) (2791,3.0294623374938965) (1292,2.8680455684661865) (2788,2.6527345180511475) (2804,2.6506712436676025) (2716,2.616471767425537) (3210,2.446448802947998) (3147,2.4156851768493652) (2000,2.385960340499878) (3769,2.3619556427001953)
3324: (541,3.1145355701446533)* (1214,2.8701272010803223)* (260,2.8483612537384033) (924,2.8241376876831055) (1200,2.598783493041992) (1196,2.5884084701538086) (589,2.582153081893921) (32,2.46374249458313)* (1270,2.428128480911255) (1206,2.4105546474456787) (3471,2.284879207611084) (1301,2.1057233810424805) (3702,2.061694622039795) (1253,1.9662288427352905) (1223,1.9537630081176758) (1374,1.9192699193954468) (3703,1.9067761898040771) (3175,1.8819748163223267) (2968,1.8123451471328735) (1265,1.7648967504501343)
3325: (2858,2.399803638458252) (2997,2.004077911376953) (3176,1.959287405014038) (2396,1.7398606538772583) (2599,1.6312729120254517) (318,1.5261732339859009) (1617,1.4229118824005127) (2028,1.409803032875061) (527,1.3731260299682617) (2336,1.293689250946045) (3160,1.287572979927063) (50,1.278522253036499) (858,1.2695199251174927) (608,1.2415049076080322) (3578,1.198237657546997) (2333,1.1932755708694458) (2355,1.1666663885116577) (1193,1.1177036762237549) (2959,1.0905914306640625) (2686,1.0859097242355347)
3326: (908,4.291867256164551) (3751,4.206157207489014)* (3555,3.7487471103668213) (1035,3.7178051471710205) (3753,3.5398106575012207) (3481,3.368075132369995) (3510,3.340423822402954) (2791,3.3290562629699707)* (480,3.302191734313965)* (3911,2.9583864212036133) (2948,2.8449501991271973) (3624,2.726386070251465) (3578,2.6767418384552) (1269,2.595144510269165) (3513,2.5564706325531006) (589,2.549726963043213) (3160,2.4505059719085693) (903,2.447516441345215) (3916,2.406846046447754) (3409,2.366300344467163)
3327: (296,4.308246612548828)* (2916,4.267674922943115)* (2762,4.233210563659668)* (47,3.9487555027008057)* (608,3.8281867504119873)* (260,3.7743308544158936) (3793,3.3956613540649414) (1196,3.142733573913574) (2396,2.909747838973999) (2542,2.9039692878723145) (527,2.8864033222198486) (1912,2.843022108078003) (6,2.8240649700164795)* (2628,2.814070463180542) (1210,2.7552382946014404) (1200,2.718393087387085) (3175,2.6623270511627197) (1500,2.601315975189209)* (1909,2.4848015308380127) (3476,2.41933274269104)
3328: (2424,7.207320690155029) (7,5.130354881286621) (587,5.041497707366943) (357,4.985744953155518)* (350,4.560464382171631)* (500,4.338963985443115) (1353,4.152454376220703) (1409,4.074317932128906) (11,4.047338962554932) (1367,3.904634952545166)* (1393,3.812208652496338) (1777,3.751088857650757) (2858,3.7447593212127686) (339,3.7387125492095947)* (838,3.732203960418701) (265,3.7050833702087402) (1092,3.536745071411133) (1888,3.4626410007476807) (1617,3.348613739013672) (144,3.344844102859497)
3329: (750,3.545440196990967) (1193,3.3078935146331787) (923,3.278855085372925) (1219,3.140512228012085) (919,3.092989206314087) (1247,3.0841445922851562) (1221,2.998220205307007) (1148,2.9714999198913574) (1136,2.8911149501800537) (1252,2.8408148288726807) (1952,2.834038257598877) (111,2.6730475425720215) (1256,2.595155954360962)* (1198,2.508697748184204) (541,2.421015501022339) (1267,2.371065855026245) (2804,2.3403894901275635) (745,2.335336208343506) (1276,2.3320565223693848)* (910,2.3125224113464355)
3330: (2688,3.7149546146392822) (3408,3.3609023094177246) (3185,2.9464502334594727) (3578,2.881135940551758)* (2858,2.8574390411376953) (2881,2.767648696899414) (2433,2.690542221069336) (2707,2.6734554767608643) (3753,2.4661550521850586) (2763,2.407139301300049) (2997,2.268824338912964) (2013,2.1497247219085693) (2070,2.0870063304901123) (86,2.078237533569336) (2670,2.0493228435516357) (3516,2.0145463943481445) (2716,1.9465444087982178) (318,1.8654756546020508) (2683,1.8495887517929077) (2861,1.8364530801773071)
3331: (1210,3.657958984375) (260,3.25410532951355) (2706,3.181964159011841) (2997,2.9442172050476074) (1721,2.9376180171966553) (3578,2.921196699142456) (593,2.741096258163452) (110,2.48962664604187)* (3408,2.42897891998291) (2605,2.4206674098968506) (2763,2.3305885791778564) (1968,2.302717924118042) (3114,2.2804110050201416) (2987,2.19697642326355) (2628,2.136883497238159) (3081,2.121650457382202) (2028,2.1146042346954346) (50,2.077427387237549)* (1,2.074448585510254) (2694,2.0521657466888428)
3332: (2694,4.621979236602783) (2858,4.381230354309082)* (2502,3.7400074005126953) (3793,3.516846179962158)* (2572,3.2679591178894043) (2770,3.2099030017852783) (2707,3.193829298019409) (3005,3.1857028007507324) (3081,3.0920865535736084) (1093,3.074449062347412) (2336,3.073864698410034) (2976,3.047954559326172) (3174,3.0448386669158936) (2841,2.9335289001464844) (3717,2.9217727184295654) (2772,2.8446812629699707) (2840,2.801548480987549) (3175,2.784151554107666) (2580,2.7555527687072754)* (968,2.7028229236602783)
3333: (2706,4.639296531677246)* (3793,3.9696335792541504) (2997,3.8350882530212402)* (2716,3.2251994609832764)* (2599,3.016995906829834) (2712,2.822335720062256)* (3510,2.712888240814209) (3481,2.68040132522583) (3948,2.614758253097534) (3623,2.555251359939575) (50,2.525944709777832) (2694,2.497129201889038) (3753,2.459050416946411) (1060,2.452974796295166) (104,2.4385006427764893) (1517,2.4351274967193604) (3897,2.4207913875579834) (47,2.3790698051452637) (593,2.351663589477539) (3421,2.270639181137085)
3334: (318,4.275163650512695) (110,3.5223121643066406) (527,3.4999911785125732) (2028,3.2993390560150146)* (356,3.0183887481689453)* (296,3.0105292797088623) (3147,2.9799129962921143)* (1213,2.7824976444244385) (2858,2.579423427581787)* (3499,2.568030595779419) (2324,2.5581090450286865) (17,2.3162779808044434) (1,2.2923107147216797) (36,2.253823757171631) (3252,2.0127768516540527) (3148,1.9827615022659302) (2396,1.9826774597167969) (50,1.9706711769104004)* (2329,1.9685556888580322) (357,1.9121253490447998)
3335: (1265,3.091097831726074) (2716,2.822343587875366) (2683,2.679117441177368) (1,2.635807514190674) (2804,2.583378314971924) (1307,2.5577456951141357) (3421,2.55692982673645) (2858,2.4402616024017334) (1968,2.342876672744751) (1923,2.2965357303619385) (3114,2.271219253540039) (1517,2.174194097518921) (3552,2.167297124862671) (1198,2.1635022163391113) (2355,2.0681488513946533) (1196,2.058851718902588) (223,2.049145221710205) (318,1.993488073348999) (1259,1.9885839223861694) (2302,1.8799059391021729)
3336: (260,4.37989616394043)* (1617,3.86685848236084)* (296,3.6531198024749756)* (527,3.3917551040649414) (1200,3.340972423553467) (318,3.276193857192993)* (1270,3.2081704139709473) (608,3.0806500911712646)* (912,2.9424045085906982)* (858,2.8719899654388428) (1265,2.699300765991211) (1,2.599642515182495) (1036,2.5504884719848633) (1089,2.4908852577209473) (2762,2.4287993907928467) (1259,2.3930649757385254) (110,2.340238332748413)* (904,2.2914395332336426)* (1221,2.2879583835601807) (1097,2.227619171142578)
3337: (3578,4.271850109100342) (2683,4.050252914428711) (2707,3.8099961280822754) (2908,3.6247594356536865) (2706,3.4684200286865234) (3176,3.4288811683654785) (2712,3.3639111518859863)* (2336,3.1734402179718018) (2987,3.1695399284362793) (3203,3.1614556312561035) (3005,3.1205310821533203) (2396,3.076956272125244) (913,2.979867458343506) (2710,2.9298832416534424)* (2716,2.9030396938323975) (2688,2.8604888916015625) (2694,2.7938551902770996) (1193,2.7410333156585693) (2502,2.701530933380127)* (2841,2.6426703929901123)
3338: (3421,3.3898801803588867) (1270,3.121769905090332)* (1259,2.768317699432373) (1197,2.6919705867767334) (1136,2.6008143424987793) (2804,2.595235824584961) (1079,2.478372097015381) (2716,2.4198906421661377) (1304,2.362215518951416) (1265,2.266242504119873) (1394,2.247556209564209) (3361,2.2120673656463623) (1307,2.1807291507720947) (2797,2.1593029499053955) (1234,2.1166889667510986)* (1278,2.102107286453247)* (2396,1.931915521621704) (910,1.8920413255691528) (1,1.872639775276184) (1276,1.8605966567993164)
3339: (296,3.883484125137329)* (318,3.641063928604126)* (593,3.489492654800415)* (1213,3.378286361694336) (1197,3.2186551094055176)* (1394,2.9853453636169434)* (527,2.9682819843292236)* (2762,2.9438021183013916) (2248,2.680537223815918) (2716,2.6710238456726074) (1617,2.4731764793395996)* (1089,2.4025466442108154)* (1704,2.3508894443511963) (3481,2.1954505443573) (2706,2.1745851039886475) (1225,2.1588258743286133) (3160,2.1006128787994385) (2324,2.097367525100708) (1136,2.026883125305176) (2395,2.0181074142456055)
3340: (1193,4.404531478881836) (2688,3.4404470920562744) (356,3.3769259452819824) (3005,3.3012421131134033) (3798,2.7256853580474854) (2694,2.708595037460327) (3578,2.6738641262054443)* (110,2.5995044708251953)* (1544,2.4611117839813232) (3510,2.438870906829834)* (3623,2.4216370582580566) (3101,2.394986629486084) (1097,2.3767855167388916) (3555,2.347334146499634) (3421,2.305077314376831) (1961,2.290977954864502) (3513,2.174177646636963) (1721,2.1521153450012207)* (1784,2.098261833190918) (1304,2.093736171722412)
3341: (593,3.828401565551758) (50,3.4050793647766113)* (47,3.1594982147216797)* (318,3.070535659790039) (527,2.901686906814575) (3160,2.888766050338745) (2571,2.8666229248046875) (3147,2.860543966293335) (2762,2.8289029598236084) (1219,2.8212783336639404) (2599,2.750138998031616) (1673,2.6682586669921875) (3578,2.5303022861480713) (2391,2.437718152999878) (2329,2.386539936065674) (1060,2.3582780361175537) (2395,2.3521766662597656) (2324,2.273209571838379) (1704,2.2550909519195557) (1997,2.208153247833252)
3342: (3005,5.898582935333252) (2694,5.789237976074219) (2683,5.36226749420166) (3623,4.745882987976074)* (2707,4.660957336425781) (3753,4.142955303192139) (2716,3.608259916305542) (3408,3.3421199321746826) (3793,3.0622811317443848) (1210,3.024296998977661) (2676,2.840725898742676) (2541,2.8151814937591553) (3615,2.8120791912078857) (2724,2.7592084407806396) (3354,2.679048776626587) (3114,2.6267712116241455) (2826,2.574950695037842) (2433,2.5700948238372803) (2959,2.5438783168792725) (3510,2.4972124099731445)
3343: (3785,3.3857345581054688) (3752,3.0402002334594727)* (3623,2.9866549968719482) (2572,2.979825973510742) (3793,2.8070952892303467) (1968,2.6643459796905518) (2706,2.602224588394165) (3753,2.51294207572937) (3578,2.4522485733032227) (2918,2.445077419281006) (1639,2.4048829078674316)* (3624,2.33246111869812) (3484,2.3133230209350586) (1270,2.2913339138031006) (3717,2.2017109394073486) (2797,2.1923162937164307) (3755,2.170104503631592) (3825,2.1320338249206543) (3273,2.0548267364501953) (3882,2.035085678100586)
3344: (593,4.007835865020752)* (527,3.641932487487793) (1196,3.4813437461853027) (318,3.2631008625030518)* (296,3.1057374477386475) (541,3.0358078479766846) (1617,2.9982104301452637) (1225,2.917703151702881) (908,2.8827807903289795) (111,2.8576197624206543)* (1213,2.7455599308013916) (750,2.563356637954712) (904,2.5621087551116943) (1214,2.431319236755371) (1247,2.4035849571228027) (923,2.397167444229126) (924,2.364804267883301) (1240,2.341454029083252) (2396,2.3128089904785156) (919,2.295790195465088)*
3345: (2028,4.743402481079102)* (3421,3.768554449081421)* (1304,3.6878726482391357) (3836,3.649707794189453) (2944,3.3277299404144287) (1234,3.141201972961426) (380,3.0685627460479736) (457,2.998198986053467) (1294,2.9598164558410645) (1197,2.9279470443725586) (1201,2.869993209838867) (1610,2.848470687866211) (34,2.821240186691284) (1262,2.7359888553619385) (1378,2.702439069747925)* (1608,2.6468052864074707) (349,2.628225088119507) (2001,2.623220443725586)* (3256,2.6169474124908447) (2355,2.573202133178711)
3346: (1208,5.3797125816345215) (1193,4.967506408691406)* (1221,4.812751770019531) (1293,4.08084774017334)* (969,3.8880293369293213)* (1952,3.6221721172332764) (919,3.602893590927124) (1960,3.5790791511535645)* (2067,3.5474629402160645) (1090,3.527358293533325) (1196,3.5176079273223877) (1294,3.415058135986328) (3735,3.3630940914154053) (1288,3.3512983322143555) (1222,3.341961145401001) (3201,3.32368803024292) (2352,3.246617317199707)* (1199,3.2356467247009277)* (1233,3.072113513946533) (1244,3.0500850677490234)
3347: (3147,4.728275775909424)* (3006,4.232765197753906)* (3382,4.110955238342285) (2996,3.78019380569458) (3513,3.6967079639434814) (3536,3.500429153442383) (3755,3.4944510459899902) (2688,3.3594086170196533) (3565,3.283724546432495) (3301,3.091729164123535) (1704,3.0639703273773193) (3555,3.031125545501709) (2686,3.002049446105957) (2882,2.8756940364837646) (3798,2.815415143966675) (3484,2.7608859539031982) (3844,2.7393057346343994) (2861,2.7321555614471436) (454,2.703899621963501) (3624,2.696732521057129)
3348: (2396,4.531494140625) (1307,4.19565486907959) (17,3.7686195373535156) (1721,3.570352554321289) (2671,3.5675535202026367) (920,3.3837597370147705) (915,3.2456276416778564) (916,3.1412951946258545) (2067,3.0986454486846924)* (902,3.052889585494995) (265,3.0476553440093994) (357,2.9801719188690186) (110,2.9756345748901367) (1959,2.9208779335021973) (497,2.8682219982147217) (1947,2.590796947479248) (339,2.4714577198028564) (933,2.458792209625244) (1210,2.413552761077881)* (1277,2.3893074989318848)
3349: (480,4.674299240112305)* (1210,4.08079195022583) (260,4.015800476074219) (2005,3.5439932346343994) (590,3.4616928100585938) (3623,3.4037344455718994) (3753,3.255742073059082) (1356,3.157562255859375) (2193,3.1525068283081055) (316,3.045073986053467) (1967,2.9277422428131104) (1097,2.771667242050171) (527,2.728292942047119) (589,2.6719915866851807) (3175,2.6093287467956543) (1917,2.5312345027923584) (3114,2.4822092056274414) (2959,2.466381788253784) (2143,2.4504799842834473) (593,2.326829195022583)*
3350: (2997,3.9100499153137207)* (1060,2.737311363220215)* (1,2.6774370670318604) (1641,2.6669909954071045) (34,2.618055582046509) (2706,2.4624390602111816) (745,2.419252395629883) (3481,2.390674114227295) (3114,2.3468947410583496) (1517,2.2705392837524414) (1784,2.223700523376465) (1136,2.214895248413086) (2321,2.108707904815674) (357,2.0862514972686768) (1197,2.0543863773345947) (2289,2.0252764225006104) (296,2.012434720993042) (3052,1.9856410026550293) (1223,1.9735158681869507) (1394,1.7862534523010254)
3351: (2881,5.753689765930176)* (2683,5.659206867218018) (2688,5.485629558563232) (2707,4.784092426300049) (2706,4.514471530914307)* (2762,4.1761322021484375) (3753,4.164015769958496) (1911,3.558460235595703) (3203,3.3965468406677246) (2716,3.3858869075775146) (2841,3.273033857345581) (2541,3.2629778385162354) (3354,3.234184980392456) (3219,3.137887954711914) (3623,3.0744595527648926) (2770,3.010148048400879) (2013,2.866687774658203) (1959,2.813326358795166) (3615,2.807893991470337) (2826,2.7647228240966797)
3352: (2459,7.971468448638916) (1347,7.701571941375732)* (3018,7.690657615661621) (2513,7.449915409088135) (1982,7.248305797576904) (1350,6.104835033416748) (1387,5.73870849609375) (3081,5.726484775543213) (1994,5.4424519538879395) (1130,5.437587261199951) (1128,5.401632785797119) (1219,5.392899513244629) (2003,5.383230686187744) (1261,5.3092241287231445) (1991,5.287019729614258) (2121,5.1792097091674805) (1342,5.136432647705078) (1327,4.877472877502441) (3727,4.684934616088867) (1970,4.6413254737854)*
3353: (1198,3.5660107135772705)* (457,3.047933340072632) (3421,3.0053579807281494)* (480,2.765014171600342) (3256,2.6298716068267822) (3527,2.5658223628997803)* (2916,2.554943799972534) (2001,2.5273749828338623) (1954,2.4293766021728516) (858,2.4000868797302246)* (1221,2.3032894134521484)* (2791,2.210839033126831) (3082,2.1222801208496094)* (356,2.1015632152557373) (3702,2.0453317165374756)* (21,2.024488925933838) (1275,1.9961168766021729) (3361,1.9133206605911255) (316,1.8137708902359009) (165,1.8065650463104248)
3354: (1214,3.7101423740386963) (1196,3.2782812118530273) (589,3.01216983795166) (2571,3.005749225616455) (924,2.9772894382476807) (1199,2.7125961780548096) (750,2.5196104049682617) (1210,2.4531197547912598) (3703,2.3436882495880127) (1198,2.0790469646453857) (3471,2.0666115283966064) (858,2.0018608570098877) (1270,1.9598859548568726) (2968,1.9024384021759033) (2916,1.8635492324829102) (1127,1.8101048469543457) (32,1.8040229082107544) (1221,1.7603442668914795) (2288,1.7415868043899536) (3527,1.7384164333343506)
3355: (318,4.177645206451416)* (527,3.67443585395813) (858,3.290003776550293) (1225,3.232516288757324) (2858,3.082026958465576) (296,3.0777175426483154) (608,2.74218487739563) (1221,2.646810293197632) (1196,2.6332545280456543) (1198,2.4841933250427246) (306,2.3929498195648193) (2019,2.374094009399414) (111,2.3578548431396484) (2028,2.3225860595703125)* (923,2.2968738079071045) (1280,2.2900543212890625) (260,2.262586832046509)* (924,2.2625668048858643) (213,2.2592391967773438) (3224,2.1526689529418945)
3356: (260,6.695653915405273)* (924,6.575622081756592)* (912,5.502827167510986)* (2288,4.960582256317139)* (1240,4.702540874481201)* (1200,4.529638290405273) (1204,4.323231220245361)* (2186,3.907130002975464)* (969,3.7731568813323975)* (1258,3.7573282718658447) (593,3.709324836730957) (858,3.633249044418335)* (589,3.5605995655059814)* (1340,3.4464495182037354) (1193,3.3952677249908447) (1212,3.3546035289764404)* (3435,3.0303869247436523) (608,2.8948748111724854) (910,2.8315622806549072) (1208,2.784339666366577)
3357: (608,5.487254619598389)* (2858,4.977865219116211) (296,4.601774215698242) (2302,4.597927093505859) (1968,4.496445178985596) (1259,4.4784088134765625) (3552,4.46463680267334) (3421,4.366228103637695) (1197,4.31135892868042) (3785,4.203572750091553) (3798,4.132972717285156) (3812,3.8694489002227783) (3809,3.6401174068450928) (3083,3.633399248123169) (50,3.607222080230713) (3210,3.5975093841552734)* (1,3.59128999710083) (3760,3.5543482303619385) (3755,3.4340403079986572) (2001,3.3802292346954346)
3358: (1721,4.626931190490723) (150,3.3051645755767822)* (318,3.2005209922790527)* (349,3.140835762023926) (733,3.008511543273926)* (1246,3.00561261177063) (3256,2.9477381706237793) (527,2.8782694339752197) (380,2.793339967727661) (62,2.7608189582824707) (590,2.6202282905578613) (3259,2.6091504096984863) (3147,2.478656768798828) (1408,2.4385712146759033) (1291,2.336293935775757) (1923,2.2851760387420654) (1954,2.2502615451812744)* (1036,2.175354480743408) (1270,2.1491355895996094)* (1265,2.1419835090637207)
