userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.121753215789795) (595,4.915716171264648)* (2081,4.266888618469238) (34,4.101883888244629) (318,4.005488395690918) (593,3.49707293510437) (1907,3.4370362758636475)* (3751,3.42671537399292) (356,3.4028353691101074) (2080,3.31335711479187) (2096,3.3085572719573975) (2396,3.283932685852051) (920,3.244340419769287) (2762,3.24399471282959)* (1282,3.220349073410034) (1704,3.215723991394043) (2687,3.208465099334717) (1947,3.1559269428253174) (1225,3.121907949447632) (2087,3.1209986209869385)
2378: (380,4.003192901611328) (2028,3.8588814735412598)* (2706,3.53389835357666) (1370,3.3967607021331787) (1777,3.338876485824585) (1485,3.3291573524475098) (480,3.28891921043396)* (1580,3.243220567703247)* (165,3.200747489929199) (2002,3.0946030616760254) (1608,3.019925594329834) (3450,2.9754316806793213) (2353,2.975212574005127)* (318,2.9557361602783203) (216,2.9263758659362793) (349,2.908371686935425) (587,2.8884830474853516) (3147,2.888075828552246) (1517,2.8685085773468018) (1784,2.7781054973602295)
2379: (2858,6.345487117767334) (593,6.235986709594727) (2028,6.084529876708984) (1196,5.420222759246826) (296,5.229321002960205) (1197,5.2110443115234375) (1193,5.0155863761901855) (858,4.962419509887695) (110,4.936064720153809) (1198,4.9077534675598145) (356,4.88260555267334) (1210,4.862085819244385) (919,4.821462154388428) (1270,4.695149898529053) (2918,4.643432140350342) (2804,4.628286361694336) (2762,4.56424617767334) (1704,4.512481212615967) (2997,4.456679344177246) (1307,4.448979377746582)
2380: (318,5.6724653244018555)* (1393,5.0690131187438965)* (1721,4.634688854217529) (539,4.464090347290039)* (597,4.3250627517700195) (3408,4.319314479827881) (3148,4.161403179168701)* (2762,4.054510593414307) (608,3.981306552886963)* (1307,3.9769442081451416) (1213,3.9283339977264404)* (590,3.906308174133301) (440,3.791450262069702) (36,3.7516884803771973) (457,3.749591827392578)* (2302,3.6315290927886963)* (587,3.623732566833496) (3753,3.606196880340576) (3105,3.5963351726531982) (62,3.4910154342651367)*
2382: (2997,3.1475322246551514) (3753,3.1263229846954346) (2762,3.1186258792877197) (589,3.105496644973755) (480,3.0365865230560303) (593,2.7778546810150146) (908,2.6868553161621094) (2028,2.668276309967041) (1617,2.6530847549438477) (1193,2.6394333839416504) (3897,2.517896890640259) (3160,2.5176708698272705) (3510,2.494091033935547) (527,2.4933695793151855) (858,2.487318515777588) (2396,2.4344000816345215) (1233,2.405696392059326) (3147,2.3076260089874268) (3751,2.2920303344726562) (1230,2.284381866455078)
2383: (2081,5.229294300079346) (2797,5.218634128570557)* (2080,4.783134937286377)* (39,4.742488384246826)* (440,4.6358184814453125)* (1079,4.511329650878906)* (2396,4.397934913635254)* (2100,4.192379474639893)* (539,4.163288593292236)* (1517,4.078179836273193) (898,4.074787616729736)* (1394,4.012643814086914)* (1220,3.813612461090088)* (34,3.777038097381592) (2321,3.771775245666504)* (1291,3.766068458557129)* (3255,3.741426944732666) (914,3.6691195964813232) (3253,3.6127684116363525) (2248,3.5040457248687744)
2384: (1,3.8220274448394775) (480,3.7854199409484863) (457,3.7083606719970703) (110,3.6932873725891113) (2028,3.578671932220459) (356,3.5260989665985107) (1608,3.440446138381958) (527,3.434837818145752) (1580,3.3579626083374023) (150,3.2582881450653076) (593,3.249952554702759) (3114,3.20615553855896) (380,3.1054389476776123) (780,3.0750086307525635) (589,3.054743766784668) (1704,3.0268967151641846) (595,2.9748451709747314) (3753,2.9495959281921387) (1198,2.892971992492676) (733,2.840996265411377)
2385: (527,5.335054874420166) (2858,5.302642822265625) (593,5.051583290100098) (858,4.504221439361572) (1193,4.218762397766113) (2762,4.158453464508057) (608,4.033718109130859)* (908,3.7868008613586426) (1213,3.762462615966797) (296,3.714460849761963) (356,3.6063973903656006) (1617,3.55719256401062) (50,3.5500757694244385) (260,3.5496256351470947) (1198,3.4773125648498535) (1221,3.3735363483428955) (912,3.2825214862823486) (3578,3.2788329124450684) (1196,3.2771990299224854) (2396,3.2126967906951904)
2386: (1028,3.9081532955169678) (594,3.764270782470703) (2096,3.751009702682495) (1566,3.7500979900360107) (1907,3.6987953186035156) (2087,3.6255300045013428) (1029,3.526932716369629) (1282,3.5182435512542725) (2687,3.420396089553833) (2137,3.3517372608184814)* (34,3.2871499061584473) (2080,3.282986640930176)* (1032,3.24470591545105) (2085,3.2004847526550293) (1688,3.145174741744995) (317,3.0226423740386963) (2161,2.9615848064422607) (2,2.949638843536377) (3034,2.9271836280822754) (596,2.921776533126831)
2387: (296,5.657000541687012) (50,4.959468841552734)* (1089,4.891707897186279) (1704,4.542050361633301) (2571,4.222916126251221) (1358,4.164713382720947) (47,3.9973020553588867) (2329,3.884875535964966) (2890,3.6601414680480957) (2959,3.5784013271331787) (858,3.5406439304351807) (1193,3.489990472793579)* (1060,3.477437734603882) (589,3.439518928527832)* (2268,3.389545440673828) (1682,3.3839643001556396) (25,3.299523115158081) (2291,3.282212495803833) (2997,3.281885862350464) (2324,3.2448339462280273)
2388: (1198,6.409158706665039) (260,5.869533538818359) (1196,5.431232452392578) (1210,5.3224992752075195) (1240,5.244068622589111)* (110,5.084619522094727) (2000,4.888138294219971) (589,4.866447925567627) (1291,4.7161784172058105) (1954,4.7144551277160645) (1201,4.67165470123291) (2571,4.644073486328125) (2194,4.571778297424316) (1197,4.562955856323242) (2944,4.370891571044922) (480,4.359455108642578)* (969,4.273069381713867) (1214,4.240349292755127) (1233,4.167852878570557) (1953,4.136794567108154)*
2389: (1136,5.657287120819092) (1265,4.938975811004639) (2997,4.886637210845947) (260,4.841104030609131)* (1,4.632809162139893) (1197,4.516885757446289) (3114,4.514011383056641)* (912,4.414280891418457) (1288,4.349914073944092) (1617,4.341915130615234) (1219,4.285151481628418) (1089,4.275970935821533) (2396,4.271228790283203) (1240,4.2593255043029785) (1387,4.242060661315918) (1210,4.141854286193848) (34,4.109852313995361) (1079,3.967860221862793) (1214,3.946049213409424) (2692,3.8973536491394043)
2390: (356,5.198741436004639)* (2671,4.775355339050293)* (1569,4.387568473815918)* (339,4.234736442565918) (440,4.082149982452393) (1393,4.012673377990723)* (1721,3.8044912815093994)* (3255,3.6572444438934326) (1,3.618450164794922) (3408,3.6079249382019043)* (7,3.4832096099853516) (2302,3.3228445053100586) (2321,3.3198232650756836) (3510,3.1497395038604736) (2125,3.0818490982055664)* (3114,2.9415268898010254) (344,2.8598575592041016) (2581,2.8590235710144043) (3450,2.7821719646453857) (586,2.7805750370025635)
2391: (593,5.08695650100708)* (480,4.947380542755127) (2571,4.684418201446533) (260,4.302270889282227) (1214,4.218039512634277) (3753,4.132235050201416) (3578,4.129276752471924) (1196,4.073159217834473) (908,4.029176235198975) (296,4.009903430938721) (3555,3.951824426651001) (1210,3.848294258117676) (527,3.847957134246826) (2762,3.805088758468628)* (1249,3.6525321006774902) (1193,3.476064920425415) (1213,3.4703872203826904) (541,3.3760664463043213) (1198,3.29784893989563) (1358,3.2514874935150146)
2392: (2858,5.445300579071045)* (2683,5.103155612945557) (2881,4.767324447631836) (2355,4.75880765914917)* (2987,4.411502361297607) (2707,4.397242546081543) (3005,4.357761859893799) (3176,4.312539100646973) (2688,4.294991493225098)* (2605,4.153131484985352) (3578,3.9095568656921387) (2433,3.8708982467651367) (2997,3.792001962661743) (1959,3.765258312225342) (2959,3.7266957759857178) (2541,3.5847175121307373) (2599,3.578636646270752) (2724,3.538234233856201)* (3543,3.52036714553833) (3203,3.500504493713379)
2393: (1196,5.512120246887207)* (2858,5.036073684692383) (858,4.990870952606201) (527,4.607167720794678) (912,4.312347412109375)* (1136,4.270837783813477) (919,4.05758810043335) (110,3.9386823177337646)* (1210,3.887713670730591) (1097,3.8842437267303467) (2571,3.7480790615081787) (589,3.7241673469543457)* (1234,3.678584337234497)* (2396,3.6660778522491455)* (1197,3.601459264755249) (1276,3.598666191101074) (1259,3.533820152282715) (913,3.4256014823913574) (2762,3.4073452949523926) (1207,3.384857416152954)*
2394: (260,4.88685941696167) (2571,4.783427715301514) (780,4.667158603668213) (589,4.651884078979492)* (1196,4.394463539123535) (1097,4.343910217285156) (1210,4.174397945404053) (1387,4.131429672241211)* (1198,4.087535381317139) (1240,3.957547187805176) (2628,3.8870980739593506) (2716,3.8174047470092773) (457,3.7530157566070557) (1374,3.7241482734680176) (1610,3.6343419551849365) (1036,3.62394380569458) (1200,3.618077278137207) (1291,3.5603771209716797) (1,3.509552001953125) (2797,3.3751606941223145)
2395: (1036,4.393330097198486) (1610,3.8395049571990967) (2000,3.8324038982391357)* (110,3.823042154312134) (2762,3.787701368331909) (1090,3.665580987930298)* (1213,3.5739099979400635)* (296,3.5738277435302734)* (1221,3.548729658126831)* (608,3.527536630630493) (318,3.520540952682495)* (1240,3.3941309452056885) (2268,3.352342367172241) (589,3.3115360736846924) (1358,3.2650816440582275) (527,3.1568212509155273) (50,3.1135528087615967)* (6,3.109910488128662)* (1625,3.078395128250122) (1259,3.04123854637146)
2396: (593,5.781411170959473) (527,5.756128311157227) (2028,5.135220050811768) (2997,4.724380016326904)* (2762,4.717630863189697)* (1617,4.622847557067871) (1704,4.553177833557129) (1197,4.375246047973633) (1265,4.300443649291992) (2571,4.175746440887451) (34,4.113475799560547) (1,4.111692905426025) (17,3.9874088764190674) (858,3.9802420139312744) (265,3.9343090057373047)* (1358,3.8696556091308594) (3006,3.6994619369506836) (1207,3.5477097034454346) (1641,3.5298948287963867) (1307,3.512350082397461)
2397: (912,4.040132999420166) (858,3.3927671909332275) (745,3.0519275665283203) (1148,2.973755359649658) (1204,2.9012796878814697) (899,2.852510690689087) (2396,2.8408520221710205) (1247,2.840071678161621) (904,2.7790825366973877)* (969,2.7651593685150146)* (1188,2.7575135231018066) (750,2.7033913135528564) (1230,2.694572687149048) (527,2.6806464195251465)* (1252,2.6235198974609375) (1212,2.600214719772339) (1267,2.5971999168395996) (1221,2.5773351192474365) (608,2.575666904449463) (898,2.5361251831054688)
2398: (318,4.338891983032227) (1704,4.149470806121826)* (593,3.7211992740631104) (1193,3.3448994159698486) (2858,3.246483564376831) (2336,3.2175772190093994) (1097,3.1642866134643555) (3105,3.150461196899414) (2396,3.0734078884124756) (2268,3.0604629516601562)* (608,2.989875078201294) (3147,2.8532471656799316) (36,2.838505506515503) (3148,2.7868268489837646) (1213,2.7846505641937256) (590,2.7715871334075928) (337,2.7401986122131348) (1393,2.7345640659332275) (110,2.719242811203003) (1358,2.71340012550354)
2399: (2160,3.2928762435913086) (2791,3.19901704788208) (1230,3.107966661453247) (1284,2.8773891925811768) (1252,2.8720407485961914) (1214,2.8374502658843994) (1193,2.8229241371154785) (858,2.822192668914795) (1278,2.7645039558410645) (1136,2.7294845581054688) (924,2.699439525604248) (1250,2.6912128925323486) (750,2.6455113887786865) (1259,2.6190760135650635) (1219,2.6015572547912598) (1249,2.5732860565185547) (260,2.5147576332092285) (589,2.5101897716522217)* (2997,2.5057456493377686) (904,2.457258462905884)
2400: (1214,4.594570636749268) (1200,4.013747215270996) (1347,3.969099998474121) (2288,3.905567169189453) (1997,3.780258893966675) (1982,3.7515602111816406) (1321,3.5829274654388428) (1407,3.480684757232666) (1350,3.4035353660583496) (253,3.391625165939331) (3081,3.3593392372131348) (1345,3.249920129776001) (1219,3.2389419078826904)* (1036,3.191014051437378) (968,3.1384031772613525) (2571,3.1369831562042236) (1974,3.0740532875061035) (2617,2.972684383392334) (2710,2.9596829414367676) (2028,2.938190221786499)
2401: (2762,5.804975509643555) (260,4.9538493156433105) (3578,4.7800679206848145) (1240,4.340490818023682) (2355,4.208713531494141) (1197,4.1870927810668945) (2959,4.1592535972595215) (1127,4.11233377456665) (2997,4.088115692138672)* (223,3.9411659240722656)* (527,3.9331133365631104) (1387,3.722886800765991) (1200,3.670070171356201) (593,3.6652586460113525) (1617,3.530644178390503) (1291,3.498239040374756) (50,3.398547887802124) (2692,3.3907384872436523) (3114,3.3879237174987793) (3793,3.3693037033081055)
2402: (1097,4.251768112182617) (1674,4.0814995765686035) (590,3.9649784564971924) (3527,3.82746958732605)* (589,3.7179276943206787)* (1210,3.71697998046875)* (1299,3.6838579177856445) (2968,3.595046043395996) (1221,3.532323122024536)* (1304,3.4606826305389404) (1954,3.4321439266204834) (858,3.427537441253662)* (3699,3.424400568008423)* (2916,3.385409116744995) (1193,3.3557448387145996) (1307,3.2925798892974854) (1250,3.2588655948638916) (2194,3.2546279430389404)* (1092,3.112823247909546) (3421,3.0646092891693115)
2403: (480,6.370244979858398)* (1240,5.589000701904297) (2916,5.56480598449707) (1214,5.416784763336182)* (780,5.298261642456055) (2628,5.142045497894287) (2028,4.9257917404174805)* (1036,4.922077178955078) (3793,4.847774982452393) (1356,4.730595588684082) (1374,4.552453994750977) (1127,4.482152462005615) (1527,4.346882343292236) (3527,4.1440019607543945) (1573,3.9899582862854004) (733,3.9580819606781006) (1376,3.9353396892547607) (3175,3.8814752101898193) (1097,3.880246877670288) (541,3.862393379211426)*
2404: (593,5.272442817687988) (2571,4.72977876663208) (318,4.594621181488037) (1089,4.580104351043701)* (589,4.466282367706299) (1210,4.427220821380615)* (527,4.303343772888184) (1222,4.091315269470215) (1221,3.997631788253784) (457,3.91766619682312) (1240,3.8504035472869873) (356,3.8438146114349365) (2000,3.781670570373535) (2959,3.7235214710235596) (1266,3.686452865600586) (1704,3.6684539318084717) (1617,3.5983245372772217) (2762,3.580495595932007) (1200,3.565229892730713) (3578,3.500859260559082)
2405: (1304,3.6094651222229004) (1198,3.521188259124756) (1307,3.27506160736084) (2000,3.2602334022521973) (3448,3.231039524078369) (2918,3.225173234939575) (1961,3.212575912475586) (2406,3.1101882457733154) (260,3.086745023727417) (1210,3.0650076866149902) (1097,2.9970316886901855) (1197,2.9617984294891357) (2944,2.9519174098968506) (2716,2.9474611282348633) (1196,2.919240713119507) (1242,2.875422477722168) (1287,2.8648879528045654) (3361,2.8569836616516113) (912,2.8518564701080322) (2028,2.7275686264038086)
2406: (1721,3.8828680515289307)* (1307,3.85713791847229)* (2268,3.5937817096710205) (2915,3.484386920928955) (3360,3.477074146270752) (11,3.443723678588867) (3101,3.3769466876983643) (150,3.332581043243408) (2352,3.328777551651001)* (3361,3.2351949214935303) (3255,3.1756999492645264) (1271,3.1645374298095703) (3105,3.1139659881591797) (2243,3.0209977626800537) (593,2.9810996055603027) (3147,2.970282554626465) (1246,2.9690964221954346) (1569,2.969074249267578) (357,2.9525604248046875) (2797,2.9456984996795654)
2407: (1252,5.5913214683532715)* (919,4.825247764587402)* (1267,4.813968658447266)* (951,4.719630718231201) (903,4.677445888519287) (1284,4.654390335083008) (750,4.584600925445557) (922,4.484036922454834) (899,4.454257965087891) (969,4.276268005371094) (1247,4.130164623260498)* (1250,4.1110076904296875) (1254,4.048269271850586) (928,3.834118604660034) (3095,3.7482733726501465)* (920,3.7145192623138428) (1204,3.642564296722412) (3334,3.612222909927368) (111,3.5983831882476807) (1260,3.5179107189178467)
2408: (3147,3.667295217514038) (1625,3.6627073287963867) (3753,3.523024797439575) (318,3.40224027633667) (3510,3.3800270557403564)* (1721,3.3711652755737305) (2707,3.3093957901000977) (1617,3.305321455001831) (3578,3.1827995777130127) (1092,3.182749032974243)* (3555,3.173222064971924) (2688,3.1135730743408203) (628,3.095069169998169) (3798,3.0908279418945312) (3623,2.9494664669036865) (1393,2.9262075424194336) (350,2.9091129302978516) (2841,2.8735275268554688) (2763,2.800684690475464) (1608,2.7846732139587402)
2409: (1307,4.441257953643799) (1198,4.283749580383301)* (1968,4.152803897857666) (1259,4.065876007080078) (1961,3.870681047439575) (1225,3.6661529541015625) (1196,3.6182010173797607) (3408,3.5029897689819336)* (260,3.456190586090088) (3753,3.3934667110443115)* (919,3.3849446773529053) (2081,3.3652470111846924) (2915,3.2306766510009766)* (2791,3.1914637088775635) (2000,3.1742968559265137) (3526,3.164227247238159) (1210,3.164161205291748) (2352,3.123791217803955) (1291,3.0402495861053467) (1193,2.974578857421875)
2410: (1203,4.26097297668457) (1207,3.750328779220581)* (953,3.705021619796753) (1957,3.666208505630493)* (1704,3.588346481323242) (593,3.574894428253174) (1961,3.5367801189422607) (1247,3.418315887451172) (912,3.3910703659057617) (1246,3.3620662689208984) (1231,3.358954429626465) (2501,3.243521213531494) (1952,3.194627285003662) (1097,3.193634271621704) (1302,3.0489048957824707) (3100,3.041630744934082)* (508,2.8791513442993164) (969,2.8610806465148926) (1674,2.8368499279022217) (1299,2.817744493484497)
2411: (1270,6.1040239334106445)* (2987,5.458926677703857)* (2797,5.245583534240723) (1079,5.133040904998779) (1136,4.980041027069092)* (1234,4.849985122680664) (1196,4.839667320251465)* (1580,4.746321201324463) (2918,4.504216194152832) (2683,4.3294854164123535) (3361,4.306012153625488) (2406,4.295229911804199) (1097,4.18393087387085) (1,4.150179386138916) (3543,4.024707794189453) (2804,3.9461727142333984)* (3104,3.9113261699676514) (3114,3.834721326828003) (223,3.7684202194213867) (480,3.750114917755127)
2412: (1387,3.7379820346832275)* (1287,3.013906240463257) (1240,3.0110890865325928) (1610,2.963609218597412) (2944,2.9603164196014404) (1304,2.8693675994873047) (1036,2.8552169799804688) (1221,2.791472911834717) (589,2.7878072261810303) (457,2.7685861587524414) (1198,2.645780324935913) (2000,2.5194008350372314) (3527,2.4751524925231934) (349,2.442432165145874) (1242,2.43049693107605) (1233,2.405045986175537) (3654,2.3978378772735596) (2194,2.3612327575683594) (2947,2.3400285243988037) (480,2.310321092605591)
2413: (858,3.7298898696899414) (1036,3.482703447341919) (1198,3.44679856300354) (593,3.313903570175171) (608,3.2674121856689453) (1221,3.2084546089172363) (457,3.197701930999756) (1953,3.098846912384033) (1213,3.0255610942840576) (318,2.9810099601745605) (1674,2.8406312465667725) (1240,2.796919584274292) (474,2.694359540939331) (1242,2.6194310188293457) (3418,2.61334228515625) (1610,2.5986406803131104) (1954,2.5959436893463135) (1304,2.554455041885376) (1299,2.5402326583862305) (3256,2.5268518924713135)
2414: (364,4.857049942016602)* (1197,4.774606227874756)* (318,4.501955986022949)* (1198,4.428530693054199) (2081,4.367465496063232)* (1073,4.266654968261719)* (2571,4.228680610656738) (1136,4.167815685272217)* (1291,4.158130645751953) (919,4.040738582611084)* (527,3.9488534927368164) (2355,3.9380414485931396)* (34,3.6199960708618164) (457,3.5708518028259277) (2174,3.554915428161621) (1784,3.546877861022949) (50,3.5228002071380615) (2700,3.447916269302368) (2028,3.415894031524658) (1580,3.3860979080200195)*
2415: (296,4.074712753295898) (593,4.017466068267822) (3753,3.9675614833831787) (3160,3.871532678604126)* (50,3.7247626781463623) (3408,3.6554291248321533) (1673,3.558022975921631) (589,3.534827947616577) (2028,3.4644107818603516) (110,3.449071168899536) (2762,3.444035768508911) (1213,3.399998426437378) (3555,3.2833871841430664) (3911,3.2826569080352783) (2959,3.248678207397461) (1089,3.2089483737945557) (3147,3.010721206665039) (1358,3.005383253097534) (3176,2.947789430618286) (3510,2.9366116523742676)*
2416: (3753,4.918410301208496)* (3897,4.058485507965088) (2858,3.839325428009033) (3755,3.688955783843994)* (3408,3.616518020629883) (3916,3.437427043914795)* (3948,3.250420093536377) (3409,3.1780200004577637) (3624,3.0418379306793213) (3798,3.0016531944274902) (3160,2.89496111869812) (110,2.838792562484741) (3481,2.8157222270965576) (3623,2.770951271057129) (3793,2.6331875324249268) (3147,2.6202619075775146) (3911,2.5905609130859375) (3006,2.5810537338256836) (593,2.5275449752807617)* (3298,2.5254909992218018)
2417: (1,4.353126525878906) (3671,4.1093363761901855) (1270,3.8432066440582275) (2804,3.833355665206909) (3363,3.702108860015869) (1079,3.655611038208008) (1230,3.6267378330230713) (1294,3.624526023864746)* (919,3.5875232219696045) (2858,3.569458246231079) (1234,3.546466827392578) (3421,3.531371831893921) (2918,3.486469268798828) (1288,3.3916702270507812) (260,3.365520477294922) (2396,3.3619415760040283) (1394,3.2588465213775635) (1256,3.2215845584869385) (1269,3.1969428062438965)* (2300,3.1722073554992676)
2418: (539,4.209174633026123)* (1569,3.486086368560791) (2671,3.4673285484313965)* (2424,3.4572036266326904) (339,3.4122908115386963) (11,3.321183919906616) (1777,3.241546154022217) (1784,3.1854429244995117) (440,3.110424518585205) (587,3.050246238708496) (357,2.9893579483032227) (2302,2.9107275009155273) (7,2.884310722351074) (344,2.6486470699310303) (39,2.6126389503479004) (3450,2.579334020614624) (2724,2.573350191116333) (1485,2.5611181259155273) (708,2.5100786685943604)* (838,2.4699618816375732)
2419: (2706,5.657972812652588)* (1213,5.16070032119751)* (2791,5.1196393966674805) (3147,5.075048446655273)* (2997,4.776687145233154)* (1265,4.746792316436768) (50,4.632233619689941)* (527,4.5381083488464355) (3578,4.4614176750183105)* (1500,4.2893147468566895)* (150,4.146730422973633)* (1625,4.087612152099609) (2797,4.031825542449951) (1358,4.017571449279785) (2716,4.011251926422119) (2000,4.000514030456543)* (47,3.9724221229553223) (3448,3.9235241413116455) (3753,3.898017406463623)* (3868,3.8596792221069336)
2420: (1210,6.1549763679504395) (1200,5.220094680786133)* (1036,4.729228973388672) (480,4.659404754638672) (3527,4.467312335968018) (858,4.24527645111084)* (1387,4.243997573852539) (1374,4.1026411056518555) (541,4.083292484283447) (1610,4.078939914703369)* (2028,4.047573089599609) (3793,3.852548599243164) (3703,3.7125654220581055)* (2948,3.687927722930908) (3578,3.6472866535186768) (1954,3.64105224609375) (1197,3.589017391204834) (2985,3.5739827156066895) (2628,3.569322347640991) (457,3.5424299240112305)
2421: (541,6.210307598114014) (924,6.105889797210693) (593,4.773266792297363) (750,4.770444869995117) (1356,4.459245204925537) (32,4.449127197265625) (1198,4.329314708709717) (2028,4.272341251373291) (110,4.233332633972168) (1097,4.180894374847412) (1206,4.1087541580200195) (1270,4.036881446838379) (3702,4.0042290687561035) (1253,3.99175763130188) (1387,3.918626546859741) (1252,3.87039852142334) (3703,3.8436214923858643) (3527,3.777967691421509) (1127,3.777742862701416) (1610,3.770311117172241)
2422: (1307,3.7106051445007324)* (3210,3.5615203380584717) (3361,3.555088996887207) (2791,3.4705889225006104) (1394,3.3574516773223877) (3421,3.324481964111328) (1265,3.1457173824310303) (3552,3.0638489723205566) (2064,3.0593106746673584) (1259,3.026726722717285) (1968,3.0175905227661133) (2804,3.0051841735839844) (2248,2.8772261142730713) (3039,2.8685078620910645) (2352,2.847212314605713) (2915,2.8386807441711426) (2144,2.8178343772888184) (3671,2.7846341133117676) (1288,2.7752418518066406) (1663,2.7316479682922363)
2423: (356,4.2475905418396) (539,3.803947687149048) (2396,3.639038324356079) (17,3.5338430404663086) (1393,3.47560715675354) (357,3.2308948040008545) (1947,3.176839828491211)* (902,3.1513638496398926)* (919,3.149243116378784) (1307,3.0681536197662354) (2671,3.0353610515594482) (899,3.015428066253662) (39,2.963334798812866)* (1088,2.9081435203552246) (1569,2.8795549869537354) (339,2.8662188053131104)* (2125,2.7979464530944824) (11,2.7030715942382812) (2081,2.6967506408691406)* (969,2.68269681930542)*
2424: (589,5.856058120727539)* (2916,4.631867408752441) (1291,4.5145487785339355) (2028,4.354955673217773) (1527,4.215567588806152) (1197,4.192498683929443) (1610,4.184235095977783) (648,4.146244525909424) (2628,4.086442947387695) (1374,3.876372814178467) (2000,3.8152260780334473) (1200,3.811992645263672) (380,3.7919960021972656) (1214,3.7579708099365234) (3793,3.7159745693206787)* (1584,3.6654114723205566) (316,3.5266377925872803) (1127,3.5112829208374023) (356,3.474229097366333) (1608,3.453002452850342)
2425: (2028,5.963181495666504)* (318,4.827908039093018)* (480,4.494024276733398) (356,4.412549018859863) (590,4.156220436096191) (1196,4.069600582122803) (1704,4.056782245635986) (260,3.9915764331817627) (1198,3.971020221710205) (150,3.8845324516296387) (3256,3.687418222427368) (3418,3.623516321182251) (1721,3.590806722640991) (589,3.5771002769470215) (3147,3.5465087890625) (608,3.454936981201172) (1393,3.450751781463623) (2858,3.3892078399658203) (1291,3.3720169067382812) (3408,3.369842767715454)
2426: (527,5.1631903648376465)* (1193,5.053791522979736) (608,4.400910377502441) (1207,4.357258319854736) (923,4.241896152496338) (593,4.171036243438721) (912,4.116822242736816) (111,3.8811655044555664) (1299,3.8508241176605225) (2858,3.7937171459198) (1203,3.7043347358703613) (919,3.5982820987701416) (1231,3.5405197143554688) (1084,3.489469528198242) (904,3.401879072189331) (1276,3.376563310623169) (296,3.345377206802368) (1961,3.298607587814331) (1252,3.2622780799865723) (1198,3.239030599594116)
2427: (2355,4.91079044342041)* (3159,4.43206262588501) (2987,4.1483283042907715) (223,4.019052982330322) (2700,3.9843127727508545) (2761,3.968512535095215) (2394,3.5287959575653076)* (3081,3.503480911254883) (2908,3.4189136028289795) (3745,3.3552122116088867) (2686,3.324348211288452) (3408,3.3100967407226562) (2683,3.2209417819976807) (2687,3.144483804702759) (595,3.0895957946777344) (2502,3.054187297821045) (3174,3.0347766876220703) (364,2.9972848892211914) (3052,2.938668727874756) (3176,2.879645586013794)*
2428: (1307,4.014794826507568)* (1265,3.9887001514434814) (1304,3.8335187435150146) (1230,3.8194546699523926) (1270,3.814443349838257)* (3363,3.6593635082244873)* (951,3.5921456813812256) (1,3.5781116485595703) (2791,3.5366132259368896) (1136,3.497885227203369) (1079,3.4817698001861572) (356,3.4157087802886963) (1234,3.364086151123047)* (3361,3.3377602100372314) (1028,3.324718952178955) (2716,3.3137309551239014) (1394,3.2264833450317383) (2918,3.20066237449646) (3114,3.0570669174194336) (899,3.022533655166626)
2429: (1097,5.366085052490234) (593,5.160159587860107)* (527,5.1132636070251465)* (356,5.0390753746032715) (1704,4.362743377685547) (2028,4.290588855743408)* (1784,4.205921173095703) (1259,4.1608662605285645) (2918,4.0896100997924805) (1968,4.03880500793457) (1961,3.9359474182128906) (2571,3.8839457035064697) (480,3.8007700443267822) (1580,3.793003559112549) (457,3.734989643096924) (608,3.7118098735809326) (2000,3.600788116455078) (2915,3.4990317821502686) (1213,3.435579538345337) (858,3.388000011444092)
2430: (1210,4.388739109039307) (1198,4.300010681152344) (1259,4.221702575683594) (1270,4.1384596824646) (1196,4.079249858856201) (1291,3.973165273666382) (1968,3.911571979522705) (2571,3.902707815170288) (2716,3.895987033843994) (1240,3.8908488750457764) (3552,3.825103282928467) (480,3.5741710662841797)* (1580,3.544969320297241) (2001,3.541384220123291) (457,3.4989266395568848) (1387,3.4298112392425537) (1136,3.3860650062561035) (2797,3.3795628547668457) (1200,3.3491740226745605) (2174,3.3375539779663086)
2431: (2858,4.77363920211792) (318,4.586204528808594) (527,4.440696716308594) (2028,4.337642669677734) (2762,4.2657012939453125) (260,4.24636173248291) (1196,4.211154460906982) (1210,4.130759239196777) (2396,3.949822425842285) (919,3.774686098098755) (1193,3.7574713230133057) (1291,3.7088255882263184) (110,3.697366952896118) (1197,3.6441447734832764) (1097,3.5827455520629883) (608,3.462489366531372) (912,3.4551496505737305) (1259,3.440114974975586) (356,3.3705310821533203) (296,3.352182149887085)
2432: (1097,4.660677909851074) (110,4.638110160827637) (480,4.49801778793335) (2028,4.383322238922119) (2628,4.370423793792725) (1200,4.2214460372924805) (1291,3.925229787826538) (1374,3.8850045204162598) (2916,3.8816633224487305) (593,3.8497719764709473) (1580,3.7445380687713623) (527,3.7364089488983154) (2000,3.680704355239868) (780,3.612619638442993) (1197,3.598449230194092) (3471,3.5578556060791016) (1356,3.498779535293579) (457,3.452960252761841) (1259,3.417703628540039) (3578,3.346029758453369)
