userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1198,13.878843307495117) (1196,13.467216491699219) (318,13.348274230957031) (593,13.279580116271973) (356,13.042633056640625) (2858,13.031110763549805) (2396,13.015317916870117) (1197,12.95881462097168) (1210,12.887857437133789) (110,12.79524040222168) (2762,12.508176803588867)* (1265,12.268142700195312) (858,11.725871086120605) (457,11.66207504272461) (2571,11.515628814697266) (1307,11.45128059387207) (1259,11.32218074798584) (480,11.29406452178955) (34,11.223730087280273) (589,11.08439826965332)
3241: (2858,17.18890380859375) (593,16.57707405090332) (527,16.043376922607422) (318,15.990652084350586) (858,15.56883430480957) (2028,15.264613151550293) (1617,15.127586364746094) (296,15.080678939819336) (1198,14.656173706054688) (260,14.565808296203613) (1196,14.477551460266113) (2396,14.399282455444336) (2762,14.256471633911133) (50,14.237083435058594) (1193,14.190437316894531) (1213,14.063207626342773) (1197,13.700540542602539) (2997,13.699756622314453) (1221,13.425674438476562) (1225,13.27508544921875)
3242: (260,19.147480010986328)* (2028,16.57302474975586) (1580,16.245792388916016) (1097,14.792770385742188) (356,14.76423454284668) (2916,14.483072280883789) (1200,14.43997573852539) (593,14.365619659423828) (2628,14.27657699584961) (1,14.180608749389648) (780,13.49946403503418)* (1265,13.447847366333008) (527,13.408388137817383) (318,13.346846580505371) (2762,13.337628364562988) (1259,12.855745315551758) (541,12.844325065612793) (2716,12.832002639770508) (733,12.61842155456543) (608,12.482357025146484)
3243: (2028,20.790573120117188)* (1198,19.957012176513672)* (318,19.425151824951172)* (589,18.767148971557617)* (608,18.360048294067383) (2762,18.353050231933594)* (1197,18.344131469726562) (1617,17.170272827148438) (1580,16.99791717529297)* (1,16.977237701416016) (1610,16.65650177001953) (1240,16.609256744384766) (1291,16.216672897338867) (1097,15.981006622314453) (1213,15.602046966552734) (1704,15.443666458129883) (2997,14.816621780395508) (2916,14.80345344543457)* (1221,14.659557342529297) (1200,14.577653884887695)
3244: (2858,13.417428970336914) (260,12.640583992004395) (2028,12.503194808959961)* (1198,12.479044914245605) (1196,12.464736938476562) (593,12.435590744018555) (2762,12.072776794433594) (110,11.9683198928833) (1210,11.929866790771484) (1197,11.783580780029297) (2571,11.675357818603516)* (527,11.492974281311035) (608,11.401908874511719) (589,11.369606018066406) (356,11.076864242553711) (2396,10.946983337402344) (296,10.853849411010742) (858,10.792462348937988) (1,10.744826316833496) (1265,10.625991821289062)
3245: (2858,9.606485366821289) (2762,8.272272109985352) (2028,7.606492042541504) (593,7.590087890625) (318,7.225915908813477) (110,7.146834850311279) (2997,7.045536518096924) (296,6.977147102355957) (2959,6.962438106536865) (2571,6.857419967651367) (608,6.788887977600098) (527,6.675394058227539) (50,6.625119686126709) (3753,6.543364524841309) (1617,6.499286651611328) (589,6.425239562988281) (3408,6.3836236000061035) (3793,6.204056739807129) (3897,6.011233329772949) (3147,5.962591648101807)*
3246: (2858,18.907604217529297) (608,17.767972946166992) (296,17.34346580505371) (2762,17.115087509155273) (2396,16.665979385375977) (356,16.53814125061035) (50,16.152118682861328) (1617,15.933917999267578) (110,15.878089904785156) (457,15.149215698242188)* (1265,15.083488464355469) (1358,14.68963623046875) (1393,14.673852920532227) (2324,14.66325569152832) (2268,13.98240852355957) (2997,13.851387023925781) (3006,13.796501159667969) (36,13.676383972167969)* (34,13.220117568969727) (858,13.187738418579102)
3247: (260,15.57852840423584) (2028,13.926750183105469) (110,13.657758712768555) (2571,13.575328826904297) (589,13.499682426452637) (1197,13.463361740112305) (1270,13.333649635314941) (593,12.95134162902832) (1240,12.90860366821289) (457,12.713443756103516) (858,12.595277786254883) (527,12.393745422363281) (1036,12.343484878540039) (1097,12.327054977416992) (1580,12.306554794311523) (318,12.272470474243164) (356,12.188043594360352) (2858,12.082051277160645) (1,11.85296630859375) (1610,11.799583435058594)
3248: (858,15.569318771362305) (593,14.355951309204102)* (1198,14.257646560668945) (912,14.247514724731445) (527,13.997895240783691) (1193,13.89844799041748) (1617,13.630125999450684) (1221,13.49233341217041) (919,13.296541213989258) (1197,12.971707344055176) (908,12.960865020751953) (1136,12.657464981079102) (1230,12.649940490722656) (1304,12.601144790649414) (1213,12.404417991638184) (2396,12.404022216796875)* (904,12.293598175048828) (1252,12.239160537719727) (923,12.194961547851562) (750,12.085697174072266)
3249: (2858,17.905841827392578)* (593,16.70200538635254) (608,16.63439178466797) (527,15.922945976257324) (318,15.788484573364258) (260,15.70019817352295)* (2028,15.474649429321289) (296,15.166401863098145) (2762,14.69143295288086)* (2997,14.361180305480957)* (1197,14.121889114379883) (1213,13.972770690917969) (1221,13.804353713989258) (110,13.418594360351562) (2571,13.082141876220703) (1225,13.045307159423828)* (1265,12.913814544677734) (1270,12.906586647033691) (589,12.619329452514648) (1,12.30706787109375)
3250: (593,16.960893630981445)* (318,16.569833755493164)* (296,16.117923736572266) (50,15.15059757232666)* (2762,15.109465599060059) (110,14.464263916015625)* (2997,13.98134994506836) (858,13.566363334655762) (1198,13.418694496154785) (457,13.409407615661621) (356,13.375028610229492) (1196,13.269563674926758) (260,13.080526351928711) (589,12.973512649536133) (1197,12.848776817321777) (1089,12.30997085571289) (1,12.16629409790039) (1210,12.134664535522461) (1358,12.094834327697754) (1193,12.041463851928711)
3251: (1196,14.803335189819336) (608,14.686990737915039) (2858,14.142387390136719) (593,13.94106674194336) (912,13.684307098388672) (1221,13.65172004699707) (1197,13.546342849731445) (1617,13.35106086730957) (527,13.343219757080078) (919,12.945261001586914) (1270,12.8677978515625) (296,12.858222961425781) (541,12.846000671386719) (318,12.755525588989258) (908,12.65732192993164)* (2028,12.551263809204102) (1214,12.5) (1213,12.355016708374023) (1259,12.301966667175293) (1247,12.266088485717773)
3252: (2762,11.640933990478516) (2028,11.154107093811035) (593,10.860092163085938) (2571,10.773079872131348) (260,10.771381378173828) (110,10.583165168762207) (1196,10.285806655883789) (589,10.19432258605957) (318,10.13043212890625) (1198,10.129912376403809) (1210,10.106975555419922) (527,9.92305850982666) (3578,9.802680969238281) (608,9.704893112182617) (1617,9.519088745117188) (2396,9.466595649719238) (480,9.44849967956543) (2997,9.32807731628418) (457,9.270696640014648) (296,9.222356796264648)
3253: (593,19.59941864013672) (858,19.31302261352539) (527,19.150928497314453) (318,18.976085662841797) (2028,17.470867156982422)* (1213,17.446067810058594) (2396,17.434898376464844) (1198,17.29505729675293) (50,17.220413208007812) (260,17.20777702331543) (912,17.117191314697266) (1196,17.100797653198242) (1197,16.771839141845703) (1221,16.748313903808594) (1225,16.63418197631836) (1265,16.47870635986328) (2762,15.870399475097656) (1247,15.841192245483398) (919,15.722309112548828) (1270,15.192055702209473)
3254: (593,12.994290351867676) (318,12.839680671691895) (2028,12.723211288452148) (1198,12.635807037353516) (260,12.567453384399414) (527,12.484911918640137) (1196,12.424306869506836) (1197,12.405340194702148) (608,12.385369300842285) (2396,12.233636856079102) (1265,12.015630722045898) (2762,11.898786544799805) (1270,11.708377838134766) (110,11.687419891357422) (356,11.62739372253418) (296,11.595602035522461) (858,11.520297050476074) (1210,11.492965698242188) (1617,11.319794654846191) (2571,11.084685325622559)
3255: (318,12.129900932312012) (2028,11.919410705566406) (110,11.549270629882812) (527,11.20064640045166) (593,11.185161590576172) (2762,11.135477066040039) (1704,11.06863021850586) (457,11.068413734436035) (1784,10.781119346618652) (1265,10.719657897949219) (2858,10.638768196105957) (150,10.185545921325684) (1,10.10991096496582) (1610,9.971231460571289) (3147,9.871530532836914) (377,9.614683151245117) (11,9.593387603759766) (480,9.493675231933594) (2268,9.470257759094238) (539,9.39967155456543)
3256: (2858,16.064226150512695) (593,14.11880111694336) (1196,13.53767204284668)* (318,13.263198852539062) (527,13.0114164352417) (589,12.563833236694336)* (1617,12.541309356689453) (2997,12.42963981628418)* (296,12.375229835510254)* (2396,12.361305236816406) (1197,12.039375305175781) (3578,11.776744842529297) (480,11.292407989501953) (457,11.279666900634766) (1270,11.275161743164062) (1240,11.237066268920898)* (1,11.043174743652344) (1213,10.838343620300293) (1214,10.790998458862305) (1193,10.716842651367188)
3257: (1196,17.107467651367188)* (593,16.751651763916016) (608,16.68865966796875) (858,16.504961013793945)* (296,15.519317626953125) (527,15.216277122497559) (318,15.18631362915039) (1210,15.096529960632324)* (50,14.878114700317383) (110,14.490882873535156)* (2762,14.489055633544922) (1270,14.23249626159668) (541,14.1427001953125) (1213,14.12769889831543) (1193,14.076457023620605) (1136,13.751731872558594)* (1200,13.607439041137695) (1259,13.464905738830566) (2396,13.187097549438477) (1097,13.019254684448242)
3258: (608,16.36354637145996) (2858,15.719860076904297) (858,15.56242847442627) (527,15.13095760345459) (318,15.127298355102539) (296,14.9356689453125) (1198,14.581062316894531)* (1617,14.511226654052734) (1196,14.474090576171875) (2028,14.284591674804688) (260,14.272176742553711) (1213,14.237409591674805) (1193,14.235572814941406) (1197,13.988039016723633) (50,13.923486709594727) (1221,13.739619255065918) (1225,13.5067720413208) (1259,13.426837921142578) (1265,13.24468994140625) (1136,13.098381996154785)
3259: (593,24.721773147583008)* (1197,23.956953048706055)* (1270,23.058979034423828)* (2396,22.13923454284668)* (1265,21.9622802734375)* (356,21.83683967590332)* (1617,21.76317024230957)* (296,21.75505828857422) (1240,20.973735809326172) (1580,20.177501678466797)* (1036,20.134958267211914) (919,19.78295135498047) (1193,19.646881103515625)* (1213,19.551361083984375) (1221,19.42288589477539)* (34,19.199352264404297)* (1304,18.941354751586914) (2000,18.768718719482422) (541,18.485675811767578) (1387,18.28230094909668)
3260: (593,23.028026580810547)* (608,22.005435943603516) (1196,21.958087921142578)* (110,20.617488861083984)* (1197,20.517024993896484) (1210,20.026859283447266)* (1259,18.538623809814453) (1221,17.95856285095215)* (1036,17.675260543823242) (1136,17.24552345275879)* (1225,17.175579071044922)* (1307,17.014976501464844) (2716,16.809566497802734) (1610,16.721059799194336)* (1580,16.687713623046875) (912,16.639877319335938) (1304,16.610637664794922) (2000,16.328136444091797) (1387,16.20807647705078) (541,16.14056396484375)
3261: (2858,27.810108184814453)* (593,26.43177032470703) (858,23.865459442138672) (50,23.546632766723633) (1197,22.576473236083984) (2396,22.14409828186035)* (110,21.944793701171875)* (1193,21.310009002685547) (589,20.831628799438477) (1221,20.755783081054688) (457,20.227130889892578)* (1704,19.576061248779297) (1225,19.367595672607422) (34,19.360702514648438)* (1240,19.207937240600586) (2791,18.94580841064453) (1097,18.788787841796875) (912,18.784202575683594) (2599,18.620573043823242) (2918,18.436861038208008)
3262: (318,16.07951545715332) (2028,15.577571868896484) (593,15.554527282714844) (356,15.509159088134766) (527,15.165387153625488) (1265,14.566232681274414)* (110,14.452554702758789) (1198,13.738959312438965) (296,13.713083267211914) (457,13.633763313293457) (1704,13.570117950439453) (1196,13.09793758392334) (50,12.915605545043945)* (1270,12.82070255279541) (260,12.80029296875) (1210,12.723648071289062) (1617,12.688443183898926) (1307,12.628263473510742) (2571,12.625873565673828) (150,12.317261695861816)
3263: (1196,17.70404624938965) (1210,16.59111213684082)* (858,15.349159240722656) (1270,15.174537658691406) (1197,15.089513778686523) (2571,14.816068649291992) (1097,14.186355590820312) (1291,14.176980018615723) (593,14.126375198364258) (527,13.652419090270996) (1200,13.644474029541016) (919,13.300878524780273) (541,13.128255844116211) (1221,13.106254577636719) (356,13.003762245178223) (608,12.981197357177734) (318,12.961381912231445) (912,12.888646125793457) (2858,12.814688682556152) (1,12.50997257232666)
3264: (2858,13.625231742858887) (593,11.88631534576416) (608,11.517660140991211) (2762,11.486570358276367) (318,11.201096534729004) (2028,11.172216415405273) (527,10.902139663696289) (296,10.804369926452637) (1617,10.712611198425293) (2997,10.697344779968262) (260,10.426639556884766) (50,10.31517219543457) (1196,10.213014602661133) (858,10.174886703491211) (110,9.988834381103516) (2396,9.930538177490234) (2571,9.848362922668457) (1213,9.635391235351562) (589,9.44717025756836) (3578,9.296148300170898)
3265: (608,20.548572540283203) (1617,18.953041076660156) (1270,18.876869201660156) (50,18.774803161621094)* (1265,18.126708984375) (356,17.94683074951172)* (1213,17.644859313964844) (1036,17.319578170776367)* (1097,16.9101619720459) (2997,16.85646629333496) (1214,16.77161979675293) (1221,16.618412017822266) (1291,16.503345489501953) (1193,16.39255142211914) (2791,16.18016242980957) (2918,16.05398941040039) (541,15.780439376831055) (2804,15.73125171661377) (34,15.361434936523438) (1225,15.208826065063477)
3266: (296,18.58431625366211) (858,17.285533905029297) (1193,16.129741668701172) (2396,16.115577697753906)* (1221,15.069511413574219) (260,15.037939071655273) (1196,14.97095775604248)* (2599,14.780059814453125) (110,14.426542282104492) (1089,14.127598762512207) (1358,14.080159187316895) (1704,14.023124694824219) (1225,13.943321228027344) (1197,13.931394577026367) (2959,13.726005554199219) (2324,13.641965866088867) (1259,13.626585960388184) (1265,13.623565673828125) (3481,13.518758773803711)* (111,13.399106979370117)
3267: (593,15.824378967285156) (318,15.296947479248047) (296,15.051138877868652)* (2997,15.018903732299805)* (2028,14.951141357421875) (527,14.537946701049805) (1617,14.345833778381348)* (2396,13.953535079956055) (260,13.376174926757812) (1213,13.353093147277832) (1196,13.305671691894531) (858,13.278474807739258) (110,13.203510284423828) (2571,13.18354606628418) (1198,13.142759323120117) (1197,12.993249893188477) (589,12.278515815734863) (2959,12.172438621520996) (356,12.05142593383789) (1193,11.98660945892334)
3268: (2858,16.808435440063477) (2028,15.293329238891602) (260,15.152618408203125)* (1196,14.952756881713867) (608,14.624067306518555) (2762,14.412626266479492) (110,14.302872657775879) (1210,14.030710220336914) (1197,13.874126434326172) (527,13.801858901977539) (1617,13.650463104248047) (858,13.236282348632812) (2997,13.199079513549805)* (457,12.84251594543457) (1240,12.701628684997559) (480,12.533912658691406) (1213,12.509319305419922) (2396,12.492313385009766) (1580,12.465648651123047) (1,12.46279525756836)
3269: (593,17.448348999023438)* (260,16.945201873779297) (527,16.16151237487793)* (2762,16.00164031982422) (110,15.701114654541016) (2571,15.688867568969727)* (1617,15.53104019165039)* (858,15.503461837768555) (1213,14.1317138671875) (1265,14.072303771972656)* (457,13.937568664550781) (1240,13.854752540588379)* (1,13.756319999694824)* (356,13.680854797363281) (1193,13.572761535644531) (480,13.344168663024902) (1221,13.34034538269043) (1097,13.329017639160156) (1136,13.152289390563965) (1580,13.104608535766602)
3270: (858,18.01038932800293) (608,17.944854736328125) (2028,16.73177719116211) (1617,16.539522171020508)* (296,16.299087524414062) (1197,16.04778289794922)* (1221,15.669431686401367) (1213,15.181001663208008) (1210,15.139848709106445) (912,15.082286834716797)* (1270,15.00210952758789)* (1136,14.880268096923828) (2396,14.790281295776367)* (110,14.6361083984375)* (1225,14.510249137878418) (1259,14.5095853805542)* (589,14.491661071777344) (1304,14.17357063293457) (1265,14.131814956665039) (1097,13.929035186767578)*
3271: (2028,23.2688045501709) (527,23.171981811523438)* (1198,22.479724884033203)* (608,21.69625473022461)* (1265,21.516429901123047) (260,21.14226531982422)* (1,19.823986053466797) (1617,19.47931671142578) (50,19.213836669921875) (2571,18.980207443237305) (34,18.523609161376953) (1225,18.418455123901367) (1291,18.135250091552734) (590,18.092025756835938)* (480,17.844318389892578) (1393,17.80782699584961)* (2797,17.615550994873047) (919,17.485280990600586) (2324,17.450096130371094) (1240,17.382158279418945)
3272: (260,30.846595764160156)* (2571,27.111101150512695) (1265,25.584148406982422)* (2000,25.019222259521484)* (2396,24.661367416381836)* (1307,23.688798904418945)* (2716,23.422014236450195)* (608,23.29080581665039)* (1214,22.550857543945312)* (2916,21.93027114868164) (1617,21.828781127929688) (1387,21.822711944580078)* (1968,21.76643180847168) (1136,21.689781188964844)* (296,21.505332946777344) (1220,21.174802780151367)* (50,21.034095764160156) (1225,20.615093231201172) (1704,20.539154052734375)* (2194,20.41309928894043)
3273: (2858,13.544853210449219) (858,13.457939147949219) (608,13.342545509338379) (593,12.777524948120117) (260,12.704970359802246) (1617,12.34589672088623)* (1196,12.311877250671387) (1198,12.126208305358887) (527,12.09510326385498) (1193,11.998397827148438) (1221,11.810300827026367) (2028,11.652833938598633) (318,11.627097129821777) (912,11.299049377441406)* (50,11.26634693145752) (1213,11.261724472045898) (2997,11.156230926513672) (541,10.839179992675781) (1197,10.83160400390625) (1225,10.635343551635742)
3274: (260,16.058860778808594)* (1196,15.337406158447266)* (1210,14.851678848266602)* (589,14.034563064575195) (1214,12.883321762084961) (480,12.73613166809082) (2028,11.971320152282715) (1374,11.775299072265625)* (1036,11.590499877929688) (2858,11.26132583618164) (2716,11.194745063781738) (2916,11.193605422973633) (858,11.180366516113281) (2628,11.073579788208008) (593,11.007973670959473) (1136,10.930353164672852) (2762,10.748953819274902) (1387,10.508622169494629) (3175,10.480428695678711)* (2000,10.404187202453613)
3275: (260,10.925911903381348)* (1196,10.562042236328125) (1198,10.004348754882812) (1214,9.838135719299316) (541,9.746554374694824) (1270,9.518942832946777) (858,9.513216018676758) (1136,9.507270812988281) (1197,9.4768705368042) (1240,9.390766143798828) (750,8.983489990234375) (1200,8.941330909729004) (1210,8.923240661621094) (924,8.855321884155273) (2791,8.656999588012695) (1304,8.650225639343262) (1221,8.480522155761719) (1097,8.413843154907227) (1259,8.323323249816895) (608,8.27959156036377)
3276: (2858,14.43931770324707) (593,13.514839172363281) (2028,12.987407684326172) (527,12.79687786102295)* (608,12.684502601623535) (2762,12.49563217163086) (296,12.278297424316406) (2396,11.77518081665039) (1617,11.653803825378418) (110,11.595600128173828) (356,11.221780776977539) (1198,11.133711814880371) (2997,11.098152160644531) (1265,11.048589706420898) (260,10.918863296508789) (1213,10.898893356323242) (1196,10.882373809814453) (858,10.808812141418457) (2571,10.765193939208984)* (1704,10.71054458618164)
3277: (608,21.748584747314453)* (858,19.414386749267578)* (50,19.177093505859375)* (2997,18.712604522705078)* (2396,17.338834762573242) (1197,16.5187931060791) (110,16.423625946044922) (1225,15.619365692138672) (1358,15.331602096557617)* (1136,15.327943801879883) (912,15.31991195678711)* (589,15.16934585571289) (457,14.812793731689453) (34,14.806676864624023) (1210,14.68813705444336) (356,14.634102821350098) (1270,14.605278015136719) (1230,14.399280548095703) (2804,14.380875587463379) (908,14.296941757202148)
3278: (912,10.5761079788208) (1230,10.260927200317383) (858,10.201925277709961)* (1252,9.6243314743042) (919,9.573843955993652) (923,9.529465675354004) (1136,9.436412811279297) (904,9.338706016540527) (1247,9.328258514404297) (1304,9.181910514831543) (1193,9.07583999633789) (750,9.01264762878418) (1221,8.912988662719727) (260,8.864240646362305) (913,8.859432220458984) (898,8.787866592407227)* (1207,8.6959228515625) (2300,8.678657531738281) (1234,8.657011032104492) (1294,8.642194747924805)
3279: (260,14.091291427612305) (1196,13.692193984985352) (593,13.25268268585205) (110,13.228047370910645) (2858,13.15683364868164) (2571,13.072977066040039) (1210,12.976304054260254) (589,12.914840698242188) (318,12.414285659790039) (608,12.141992568969727) (2762,12.13182258605957) (457,12.044418334960938) (1197,11.885822296142578) (1240,11.68258285522461) (1617,11.514837265014648) (1270,11.508940696716309) (296,11.387025833129883) (356,11.15410327911377) (1580,11.152505874633789) (1036,11.099785804748535)
3280: (2028,23.308483123779297) (296,22.937223434448242)* (527,22.571189880371094) (1196,22.12171173095703)* (858,21.869483947753906)* (1197,20.850833892822266) (110,20.82113265991211) (2997,20.30883026123047)* (2396,19.771284103393555) (1265,19.724689483642578) (1270,19.452472686767578) (1259,19.24742889404297) (356,18.89384651184082) (1,18.234647750854492) (1036,17.626380920410156)* (1097,17.509645462036133) (2804,17.470727920532227) (1225,17.450096130371094) (2716,17.16263198852539) (34,17.089275360107422)
3281: (2028,20.1658878326416)* (593,19.136085510253906)* (296,16.95000648498535) (1097,16.701160430908203) (1617,16.470809936523438) (2396,16.060726165771484) (1200,15.827913284301758)* (2918,15.590826034545898)* (2791,15.537591934204102)* (2716,15.259954452514648)* (1387,14.984732627868652) (541,14.755048751831055) (1968,14.386458396911621)* (2797,14.362045288085938)* (34,14.354806900024414) (1242,14.22663688659668) (1704,14.117424011230469) (1374,14.005685806274414) (1079,13.987234115600586) (3114,13.97498607635498)
3282: (858,11.02773380279541) (608,9.744026184082031) (919,9.676446914672852) (260,9.622282981872559) (1252,9.606478691101074) (904,9.536314010620117) (1221,9.53499698638916) (1230,9.464296340942383) (923,9.3800048828125)* (1247,9.316007614135742) (1198,9.1784086227417) (1617,9.117773056030273) (1196,9.04261302947998) (2858,9.010414123535156) (913,8.975410461425781)* (1225,8.9596529006958) (1304,8.95488452911377) (750,8.921317100524902) (1207,8.806252479553223) (1219,8.501797676086426)
3283: (1198,19.783523559570312) (2571,17.71877098083496)* (858,17.562957763671875) (1200,16.67810821533203)* (593,16.661054611206055) (2028,16.600025177001953) (608,16.45952033996582) (1136,16.43998146057129) (110,15.791154861450195) (1617,15.52644157409668) (2716,15.459835052490234) (1036,15.376120567321777) (1221,15.297731399536133) (1304,15.226114273071289)* (1291,15.192850112915039) (527,15.180910110473633) (480,15.07683277130127) (318,14.948278427124023) (296,14.924941062927246) (1,14.89375114440918)
3284: (593,17.217065811157227) (296,16.235265731811523) (2028,15.689384460449219) (1617,15.664310455322266)* (858,15.590654373168945) (1213,14.996969223022461) (1198,14.57341194152832) (2396,14.566973686218262) (1196,14.498756408691406) (2997,14.46009635925293) (260,14.354376792907715) (2762,14.249427795410156) (1265,13.895578384399414) (1221,13.540887832641602) (1225,13.29989242553711) (110,13.260995864868164)* (1259,13.23158073425293) (1270,12.76492691040039) (912,12.753389358520508) (1136,12.662357330322266)*
3285: (296,26.829816818237305)* (858,24.736154556274414)* (1198,24.670452117919922)* (110,24.37053680419922)* (2571,23.605422973632812)* (2997,23.379940032958984)* (1197,23.315946578979492) (2396,23.203842163085938) (1265,22.9364013671875) (589,22.662063598632812) (356,22.309921264648438)* (1704,21.67144775390625)* (1259,21.60903549194336) (1270,21.46265411376953)* (1,21.045867919921875)* (1136,20.089887619018555) (2324,19.967052459716797) (34,19.904836654663086) (1225,19.760517120361328) (480,19.51816177368164)
3286: (260,12.377351760864258) (1198,12.112217903137207) (1196,11.82227897644043) (1270,11.355436325073242) (1197,11.143245697021484) (1097,10.88932991027832) (1210,10.85171890258789) (912,10.709575653076172) (1304,10.401639938354492) (858,10.307814598083496) (1,10.066047668457031) (969,9.977598190307617) (1307,9.903234481811523) (2396,9.868064880371094) (1225,9.681022644042969) (356,9.548053741455078) (1136,9.531255722045898) (527,9.506425857543945) (1265,9.458192825317383) (1291,9.425497055053711)
3287: (608,13.353589057922363) (858,13.220169067382812) (527,12.894678115844727) (318,12.354361534118652) (912,12.172065734863281) (1617,12.067892074584961) (296,11.717414855957031) (1221,11.411565780639648) (2028,11.356996536254883) (1213,11.303791046142578) (2396,11.173250198364258) (1198,11.121671676635742) (260,11.09536361694336) (1247,11.004974365234375) (50,10.938254356384277) (1230,10.875575065612793) (919,10.874946594238281) (1196,10.866966247558594) (908,10.806295394897461) (2997,10.737943649291992)
3288: (608,13.156700134277344) (2858,13.155948638916016)* (1198,12.828330039978027) (1617,12.193928718566895) (527,12.193535804748535) (1193,11.927701950073242) (1221,11.91724967956543) (2028,11.911548614501953) (296,11.803457260131836) (318,11.740592956542969) (912,11.65591812133789) (1197,11.45511245727539) (50,11.218459129333496)* (1213,11.090193748474121) (1136,11.073325157165527)* (541,10.901086807250977) (919,10.879755020141602) (908,10.834541320800781) (1214,10.806110382080078) (1210,10.787832260131836)*
3289: (593,15.435558319091797) (2858,15.08741569519043) (608,15.030599594116211) (858,14.871219635009766) (318,14.848024368286133) (2028,14.741312026977539)* (1198,14.18324089050293) (1196,13.830498695373535)* (1617,13.798652648925781) (296,13.41864013671875) (1193,13.304633140563965) (2762,13.19310188293457) (2396,13.055265426635742) (110,12.87537956237793) (50,12.794095039367676) (1221,12.771799087524414) (1213,12.742928504943848) (1225,12.563095092773438) (1197,12.488887786865234) (356,12.1858491897583)*
3290: (593,14.28316879272461) (296,13.685022354125977) (1617,13.372552871704102) (50,13.118265151977539) (2028,12.996246337890625) (318,12.941980361938477) (527,12.402292251586914) (2959,12.292783737182617) (858,12.143241882324219) (1213,12.138068199157715) (2571,12.077460289001465)* (260,11.945310592651367) (1196,11.71922779083252) (2599,11.522221565246582) (589,11.452293395996094) (110,11.351371765136719) (1089,11.20589542388916) (1198,11.161394119262695) (2396,11.116985321044922) (223,11.075227737426758)
3291: (2858,12.255563735961914) (318,11.511942863464355) (608,11.487578392028809) (296,11.028178215026855) (1617,10.114014625549316) (50,10.06342601776123) (2997,9.712972640991211) (1704,9.586088180541992) (2028,9.583459854125977) (2762,9.428818702697754) (2396,9.301396369934082) (1358,8.928289413452148) (3006,8.743497848510742) (2324,8.733006477355957) (1193,8.40518856048584) (36,8.355974197387695) (858,8.329471588134766) (2599,8.303442001342773) (2908,8.212890625) (1094,8.172399520874023)
3292: (1198,34.77073287963867) (1196,34.31874084472656) (527,31.433448791503906)* (2028,30.98373794555664) (318,30.570701599121094) (1304,29.060771942138672)* (1265,29.033855438232422) (356,28.270431518554688) (1136,28.164276123046875)* (1307,27.793153762817383) (296,27.283056259155273)* (589,26.759174346923828) (457,26.543628692626953) (1291,26.481292724609375)* (2716,26.300384521484375) (50,26.200668334960938) (34,26.177091598510742)* (1234,25.976581573486328)* (1213,25.803314208984375) (1387,25.588516235351562)*
3293: (2028,12.594982147216797) (593,12.302001953125) (318,12.265554428100586) (110,12.033864974975586)* (2762,11.91372013092041) (356,11.749122619628906) (527,11.561213493347168) (457,11.283300399780273) (2571,11.01104736328125) (1198,10.789875030517578) (296,10.643672943115234) (1210,10.492013931274414) (2396,10.481060028076172) (1196,10.452220916748047) (589,10.407602310180664) (1704,10.376346588134766) (260,10.304864883422852) (1265,10.224359512329102) (480,10.205739974975586) (50,10.205660820007324)
3294: (2858,20.767261505126953) (2028,19.890411376953125)* (318,19.494550704956055) (527,18.776653289794922) (1198,18.128341674804688)* (110,17.936201095581055) (858,17.777263641357422)* (2762,17.627857208251953) (2571,17.620254516601562) (457,16.654523849487305) (1265,16.14423370361328) (356,15.980775833129883) (2396,15.86855411529541) (1259,15.465789794921875) (1193,15.425384521484375) (1704,15.267871856689453) (1089,15.013736724853516) (1036,14.963287353515625) (1,14.910100936889648) (480,14.556486129760742)
3295: (2028,10.43995189666748)* (593,10.264007568359375) (318,10.041443824768066) (110,9.916160583496094)* (2997,9.527793884277344) (527,9.420619010925293) (2571,9.2982177734375) (2706,9.23867130279541)* (608,8.780061721801758) (296,8.633471488952637) (2355,8.56046199798584)* (1617,8.558756828308105) (50,8.44454574584961) (589,8.442581176757812) (2683,8.373099327087402)* (480,8.314285278320312) (457,8.259092330932617) (260,8.23280143737793) (1704,8.128724098205566) (1198,7.981374263763428)
3296: (593,11.673628807067871) (2028,11.375275611877441) (318,11.006412506103516) (3578,10.842724800109863) (2959,10.711111068725586)* (110,10.482203483581543) (2571,10.46803092956543) (2396,10.454767227172852) (296,10.397506713867188) (527,10.388123512268066) (1617,10.180442810058594) (50,10.084348678588867) (1196,9.705729484558105) (589,9.61693286895752) (223,9.564796447753906)* (1198,9.495500564575195) (1210,9.490706443786621) (2599,9.221168518066406) (858,9.117403030395508) (356,8.970142364501953)
3297: (318,14.201589584350586) (593,13.672189712524414) (356,13.41372299194336)* (110,13.327770233154297) (527,13.276240348815918) (2396,12.509925842285156)* (457,12.415206909179688) (608,11.772111892700195) (296,11.665285110473633) (1265,11.357416152954102) (1784,11.254522323608398) (3147,11.250207901000977) (50,11.120820999145508) (1610,11.044052124023438) (150,10.978515625) (1617,10.930030822753906) (1198,10.830565452575684) (480,10.820417404174805) (1,10.754615783691406) (1210,10.5634183883667)
