userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,8.45337200164795)* (364,7.968813896179199) (318,6.3431396484375) (34,6.189698696136475) (593,6.1074299812316895) (2081,6.043560981750488) (2078,5.384310722351074) (2687,5.372585296630859) (1198,5.3610663414001465) (2096,5.3200554847717285) (110,5.2640767097473145) (1907,5.15600061416626)* (2085,5.137535572052002) (2087,5.104642868041992) (1282,5.074392795562744) (2080,5.072317123413086) (1210,5.028654098510742) (1196,4.951448440551758) (3751,4.919098854064941) (2858,4.680999279022217)
3939: (912,4.570642471313477) (1221,4.022904396057129) (2028,3.750875234603882) (260,3.7171599864959717) (1198,3.685621500015259) (318,3.438518762588501) (919,3.423597812652588) (1250,3.41146183013916) (1193,3.3181874752044678) (608,3.2519357204437256) (1213,3.216120719909668) (1254,3.211002826690674) (296,3.2054221630096436) (1262,3.118211269378662) (1233,2.9610755443573) (2019,2.835204839706421) (593,2.7810003757476807) (1196,2.7623820304870605) (2396,2.6830310821533203) (1247,2.673098087310791)
3940: (1961,6.239599227905273)* (1674,6.077498435974121) (1231,6.0366363525390625)* (2243,5.452247142791748) (1962,5.387775421142578) (1956,5.315077781677246) (1185,5.247011661529541) (1957,5.146617889404297) (1094,5.124963760375977) (318,5.103263854980469) (1186,5.036406993865967)* (150,4.999604225158691)* (1246,4.970982074737549)* (36,4.908077716827393) (1955,4.835472106933594)* (2797,4.8319597244262695) (1394,4.64268159866333) (3424,4.626992225646973) (3418,4.586117744445801) (3359,4.565191745758057)*
3941: (110,6.602686405181885) (1580,6.376189708709717) (3793,5.92002010345459) (2628,5.196859359741211) (1527,5.190524101257324) (2916,4.929478168487549)* (2858,4.7030487060546875) (3753,4.699782848358154) (1215,4.5906758308410645) (1356,4.349752902984619) (457,4.28554630279541) (1210,4.283812999725342) (3081,4.278592586517334) (3147,4.18386173248291) (260,4.163671016693115) (733,4.151473045349121) (1676,4.117057800292969) (32,4.108908176422119) (70,4.071933269500732) (2762,4.017143726348877)
3942: (1258,6.878817558288574) (260,6.6373610496521)* (778,6.046048641204834)* (527,5.840653419494629) (293,5.765879154205322) (1219,5.4757080078125)* (924,5.255575180053711) (1090,5.222417831420898)* (1358,4.9683990478515625)* (223,4.945843696594238)* (2762,4.919035911560059) (1997,4.916351318359375) (3499,4.877148628234863) (1240,4.832393169403076) (555,4.788505554199219)* (2700,4.7473320960998535) (3476,4.731396675109863) (2692,4.601146697998047) (1261,4.541992664337158) (1407,4.47549295425415)
3943: (1,7.929641246795654)* (34,7.556191444396973) (1704,6.94738245010376) (2028,6.495056629180908) (527,6.484014511108398) (2355,6.4592976570129395) (1923,6.427859783172607) (1641,6.413496017456055) (110,6.2630767822265625) (608,6.23138952255249) (2324,6.212385654449463) (3255,5.7816619873046875) (2321,5.653021335601807) (2997,5.557183742523193) (1721,5.446358680725098) (2762,5.368095397949219) (39,5.294461250305176) (2302,5.293697834014893) (440,5.270506381988525) (1213,5.2475128173828125)
3944: (2918,5.886567115783691) (1270,5.821974754333496) (1307,5.284060955047607) (2797,5.047820568084717) (1079,5.0073394775390625) (3072,4.8397440910339355) (3361,4.833874702453613) (1,4.790709972381592) (1265,4.788465976715088) (1394,4.641539573669434)* (3210,4.600568771362305) (3526,4.527523040771484) (1961,4.500303268432617) (2352,4.4508538246154785) (2858,4.303617477416992) (3039,4.222403049468994) (1225,4.164584159851074) (2716,4.014536380767822) (3552,3.9655210971832275) (3421,3.908964157104492)
3945: (1028,6.908419132232666) (1259,5.96640682220459) (1035,5.840548515319824)* (914,5.829651355743408)* (2657,5.698256015777588)* (594,5.683038711547852) (1968,5.575101375579834)* (1270,5.5235114097595215) (2174,5.479868412017822)* (2739,5.3569183349609375)* (1193,5.3021979331970215)* (318,5.268743991851807) (1956,5.191624164581299) (2352,5.115870952606201) (2746,5.107850074768066) (356,5.107735633850098)* (2078,5.083484172821045) (1073,5.0738372802734375) (2797,5.017374038696289) (1302,4.998643398284912)
3946: (1210,8.246336936950684) (260,7.479701519012451) (1580,6.672670364379883)* (2628,6.585368633270264) (593,6.1678643226623535)* (527,6.019546985626221)* (1291,5.797250747680664)* (318,5.786952972412109)* (2858,5.696823596954346) (597,5.478595733642578)* (2355,5.459367752075195) (3147,5.392710208892822) (1617,5.268136024475098) (2406,5.232186794281006) (2100,5.174260139465332) (34,5.133498668670654) (588,4.904229164123535) (1923,4.751941680908203) (11,4.6754655838012695) (2321,4.648920059204102)
3947: (1196,9.482991218566895) (589,9.075675010681152)* (1210,8.465130805969238) (541,8.382892608642578) (1270,8.120170593261719) (924,7.702394962310791)* (1198,7.516723155975342) (2916,7.023453235626221) (2762,6.747628688812256) (750,6.407935619354248) (1580,6.1128082275390625)* (1219,5.949803352355957)* (2628,5.853970527648926) (2997,5.80977201461792) (1374,5.762887954711914) (1127,5.759777069091797) (2716,5.547152519226074)* (1197,5.53546142578125) (296,5.503147602081299) (2968,5.375657558441162)
3948: (955,5.814279556274414) (898,5.321921348571777)* (2300,5.075893878936768) (1136,4.793773651123047) (2918,4.72711181640625) (2804,4.72352409362793) (2797,4.683933734893799) (1230,4.606457710266113) (1234,4.426302433013916) (3421,4.372257709503174)* (3114,4.3709564208984375)* (1265,4.337131977081299)* (1307,4.274946212768555) (1269,4.261812210083008) (3097,4.196061611175537) (2863,4.10012149810791) (3363,4.076091289520264)* (3072,4.005861282348633) (2080,3.8115522861480713) (1235,3.7290823459625244)
3949: (2951,9.875335693359375) (3681,9.622520446777344) (1201,9.584697723388672) (2921,9.371758460998535)* (3494,7.614710330963135) (3062,6.831900596618652) (1283,6.805222034454346)* (1272,6.160265922546387) (458,5.669118404388428) (3671,5.659369468688965)* (3406,5.360326290130615) (3487,5.331387996673584) (3682,5.194710731506348) (266,5.090417385101318) (151,5.075098991394043) (2669,5.028679370880127) (1263,4.851790428161621) (1233,4.712697982788086) (3467,4.66758394241333) (1222,4.661110877990723)
3950: (223,6.028981685638428) (1517,5.952327251434326) (1923,5.812951564788818) (2997,5.5685811042785645) (1784,5.468074321746826) (1265,5.436208724975586) (1777,5.397505283355713) (2683,5.131586074829102) (2396,4.728967189788818) (3255,4.6309075355529785) (1500,4.52750301361084) (180,4.485539436340332)* (2502,4.482834339141846) (3174,4.463183879852295) (2321,4.456333637237549) (2959,4.233370304107666) (3809,4.197294235229492) (1641,4.104543685913086) (2694,4.0049729347229) (785,3.9058313369750977)
3951: (260,8.644103050231934)* (1210,8.22309398651123)* (2628,7.064309120178223) (1036,7.0448431968688965)* (592,6.998312950134277)* (780,6.702764987945557) (1240,6.506833553314209) (110,6.277430534362793) (457,6.0221076011657715)* (2916,5.963327884674072) (1101,5.797957420349121) (648,5.672198295593262) (2028,5.484989643096924) (10,5.452301979064941) (1527,5.451238632202148)* (3793,5.339267253875732) (1097,5.316005706787109) (349,5.2523674964904785) (2006,5.202388286590576) (3256,5.13506555557251)
3952: (1693,4.465592384338379) (11,4.350307941436768) (3105,4.075226783752441) (2015,4.006441116333008)* (1225,3.9968421459198) (969,3.6898458003997803)* (1203,3.5959270000457764) (345,3.592595338821411) (2846,3.272052764892578) (1019,3.2630486488342285) (1367,3.1324281692504883) (3214,3.041599988937378) (900,2.9551968574523926) (141,2.954827070236206) (2870,2.943659543991089) (1022,2.9378418922424316) (2539,2.920586585998535) (3153,2.9128687381744385)* (3516,2.8740200996398926) (34,2.836107015609741)*
3953: (1198,6.110193729400635)* (1223,5.888754367828369)* (1196,5.875914096832275) (3793,5.768250465393066)* (741,5.64224910736084) (2700,5.260103702545166) (1274,5.221756458282471) (1220,5.051144123077393) (1374,4.964757919311523)* (1210,4.822282314300537)* (1240,4.4254302978515625)* (1,4.391120910644531)* (3114,4.37914514541626) (2116,4.225050449371338) (2628,4.202656269073486) (10,4.1833415031433105) (1356,4.170581340789795)* (3175,4.140385627746582) (750,4.130096912384033) (353,4.127561092376709)
3954: (1210,9.990033149719238) (2571,9.328558921813965) (480,7.273646354675293)* (1097,6.796797275543213) (1580,6.586533069610596) (541,6.40278959274292) (1200,6.366779327392578) (1374,6.196699619293213)* (1356,6.150423049926758)* (2916,6.023611068725586) (2028,6.001604080200195) (924,5.962269306182861) (1584,5.798793792724609) (3175,5.75092077255249) (110,5.568265438079834) (2858,5.2729902267456055) (2762,5.233517646789551) (1376,5.157630443572998)* (32,5.145539283752441) (1197,5.106149673461914)
3955: (736,7.107835292816162)* (2002,7.037794589996338)* (380,6.6096110343933105) (2058,6.322381019592285)* (2001,6.082953929901123)* (2000,6.009713649749756)* (1036,5.758829116821289) (3623,5.738476276397705) (2273,5.699788570404053)* (494,5.696109771728516)* (1597,5.438358306884766) (6,5.191189765930176) (786,5.182223796844482)* (1479,5.167269706726074) (2278,5.126828670501709) (1917,5.044762134552002) (2490,4.943086624145508) (1616,4.935155868530273) (1047,4.934778213500977) (3107,4.875799179077148)*
3956: (2997,6.611965179443359) (3147,6.538477420806885) (2762,6.379232406616211) (3793,5.983648777008057) (3578,5.360881328582764)* (1210,5.341460704803467) (2000,5.278008460998535) (3623,5.222061634063721) (608,5.027621746063232) (3763,4.918818473815918)* (3082,4.827306747436523) (260,4.792636871337891) (2949,4.784586429595947) (2571,4.77307653427124) (1198,4.247975826263428) (780,4.205569267272949) (2001,4.184814453125) (3624,4.132285118103027) (3760,4.019857883453369) (1196,3.9913370609283447)
3957: (590,7.326609134674072)* (919,6.1020188331604)* (1272,5.8573808670043945)* (1408,5.851980686187744) (1097,5.8215155601501465) (527,5.653052806854248) (1721,5.493607997894287) (2268,5.43519926071167) (1250,5.352602005004883)* (457,5.294500350952148)* (480,5.202447891235352) (1294,5.133829116821289) (1198,5.070919513702393) (1674,4.84074068069458) (2000,4.8230767250061035) (1210,4.770686626434326)* (2080,4.736602783203125) (150,4.7129011154174805) (1234,4.6767988204956055) (1242,4.676111221313477)*
3958: (3147,6.523834228515625) (3809,5.002843856811523) (3301,4.964617729187012) (1784,4.782193660736084)* (2424,4.738265514373779) (2001,4.6973557472229)* (2431,4.659213542938232) (2000,4.614471912384033)* (2396,4.58493709564209)* (1569,4.4768548011779785) (3763,4.460007190704346)* (3255,4.343291282653809) (1304,3.9911410808563232) (1393,3.9900453090667725) (3844,3.9731342792510986) (357,3.9013912677764893)* (364,3.7886765003204346) (1580,3.765716075897217) (3186,3.6759371757507324) (2762,3.637202501296997)
3959: (3753,5.199620723724365) (3897,4.63014030456543) (3623,4.566989421844482) (3785,4.559892177581787) (3717,4.411181449890137) (3755,4.323136329650879) (3555,4.279506683349609) (3948,4.222789287567139) (3617,4.196038722991943) (3916,3.974337577819824) (3301,3.9092798233032227) (3646,3.8784263134002686) (3513,3.8346104621887207) (3510,3.8169193267822266) (3752,3.7160184383392334) (3915,3.5611963272094727) (3565,3.51916766166687) (3793,3.479938507080078) (3751,3.409457206726074) (3863,3.356121063232422)
3960: (1307,5.932823657989502) (1196,5.634436130523682) (318,5.459464073181152) (260,5.408441066741943) (1198,5.254328727722168) (2396,5.241041660308838) (1197,5.203836917877197) (527,5.169882297515869) (1097,5.148184299468994) (1961,5.121840953826904) (593,5.044259548187256)* (1225,5.035800933837891) (1210,5.0234599113464355) (919,4.90942907333374) (2028,4.903007984161377) (2804,4.876067161560059) (2858,4.662266731262207) (1968,4.638420104980469) (356,4.455613613128662) (912,4.428905010223389)
3961: (2288,8.936973571777344) (1219,7.8358283042907715)* (2657,7.262038707733154) (2366,7.189971446990967) (2455,7.089556694030762) (1334,6.600142478942871) (2716,6.34785270690918) (2529,6.262727737426758)* (2160,5.933386325836182) (1253,5.609551429748535)* (1215,5.360069274902344) (3576,5.23347282409668) (2651,5.163426399230957) (2118,5.002348899841309) (2781,4.989948272705078) (2660,4.940810680389404) (3499,4.873291492462158) (2287,4.862231254577637) (1327,4.856375217437744) (3081,4.757765769958496)
3962: (1101,5.968879699707031) (2411,5.1890764236450195) (1544,5.003880977630615) (1608,4.600564956665039) (736,4.557033061981201) (780,4.510312080383301) (434,4.386475086212158) (2412,4.260948181152344) (1917,4.218247890472412) (2002,4.2136759757995605)* (786,4.205806255340576) (1378,4.196099281311035) (2470,4.193282127380371) (2421,4.0906877517700195) (1100,4.074431419372559) (2409,4.070546627044678) (1562,3.8133902549743652) (1438,3.804936170578003)* (648,3.7682766914367676) (1291,3.7391717433929443)
3963: (1250,6.630233287811279)* (318,6.2280731201171875)* (1210,6.045170307159424)* (1282,5.840005397796631)* (1276,5.824477672576904)* (914,5.806039810180664)* (1136,5.782794952392578) (3095,5.636935710906982)* (1233,5.599185943603516)* (34,5.373256683349609) (1,5.217569351196289) (1961,5.139164447784424)* (3751,5.113813877105713)* (3114,5.093666076660156) (1203,5.025829315185547) (1256,5.019749641418457) (2324,5.005380153656006)* (1291,4.978784084320068)* (1221,4.848929405212402)* (3671,4.8460798263549805)*
3964: (3256,7.219034194946289) (1610,7.213756561279297) (1036,6.975622177124023) (457,6.757740497589111) (2947,6.477120399475098) (3639,5.773237228393555) (377,5.737329006195068) (474,5.675935745239258) (3082,5.530235767364502) (2353,5.288349151611328) (1387,5.206043720245361) (2948,5.171880722045898) (1954,5.150681972503662) (1291,5.1119794845581055) (380,4.884898662567139) (2115,4.784825325012207) (3654,4.709909439086914) (2058,4.693115711212158) (2993,4.675677299499512)* (2881,4.6015849113464355)
3965: (2762,8.095759391784668)* (2490,6.026177883148193) (3256,5.598738193511963)* (1597,5.458160877227783) (2763,5.297091960906982) (3753,5.281076908111572)* (1408,5.264520645141602) (2605,5.128846168518066) (2688,5.070269584655762) (3147,4.982603073120117) (1036,4.960903644561768)* (2707,4.889305114746094) (383,4.831040859222412) (318,4.778736114501953) (3513,4.756429672241211) (2922,4.664076805114746) (1645,4.637856483459473)* (1378,4.590261936187744)* (474,4.583225250244141) (1754,4.565478801727295)
3966: (2396,6.273452281951904) (1,6.189352035522461) (2858,6.032040119171143) (356,5.854957580566406) (1265,5.519293308258057) (1259,5.33752965927124) (1270,5.0909223556518555) (2804,4.944857120513916) (2762,4.895665645599365) (1196,4.872941493988037)* (1307,4.614477157592773) (260,4.529684543609619) (1210,4.484749794006348) (1704,4.379289150238037) (296,4.335105895996094) (608,4.325406074523926) (858,4.323575019836426) (50,4.085477352142334) (457,4.047201156616211) (1968,4.019029140472412)
3967: (296,6.168370723724365)* (2028,5.9483866691589355)* (2396,5.903820037841797) (1393,5.575901031494141) (1721,5.516622543334961) (588,5.439217567443848) (912,5.430446147918701)* (150,5.4215216636657715) (2762,5.0507917404174805) (2268,4.9190897941589355) (858,4.915732383728027)* (364,4.903294086456299) (1193,4.729499816894531)* (260,4.655913829803467) (920,4.617368221282959) (1265,4.612485408782959) (50,4.498842239379883) (34,4.488231658935547) (1136,4.411172866821289) (2291,4.2970099449157715)
3968: (457,7.277002334594727)* (349,6.1219563484191895)* (2916,6.048655986785889)* (165,6.028671741485596) (1580,6.016457557678223) (10,5.879999160766602) (780,5.8015265464782715)* (480,5.778896331787109) (377,5.6908087730407715) (2058,5.447091102600098) (2273,5.413298606872559) (2490,5.192836761474609)* (3082,5.098217487335205) (474,5.038238048553467)* (648,4.978918552398682) (112,4.933982849121094) (3265,4.879234313964844)* (861,4.833225250244141) (1918,4.770052909851074) (2002,4.462454319000244)
3969: (2959,4.611217021942139) (3147,4.401364803314209)* (2762,4.241740703582764) (3578,4.134573936462402) (608,3.7448086738586426) (3408,3.6452722549438477) (2908,3.5007801055908203) (3081,3.4500341415405273) (2976,3.290461540222168) (3301,3.141874074935913) (3623,3.0811493396759033) (3174,3.0623621940612793) (296,3.0611727237701416) (3185,3.048828601837158) (593,2.954533338546753) (3755,2.872114658355713) (1617,2.8411319255828857) (3753,2.819530725479126) (3148,2.7667295932769775) (260,2.646749973297119)
3970: (593,6.248227119445801)* (2858,5.962184906005859) (47,5.443800926208496)* (2028,5.371129035949707) (480,5.19057035446167)* (2916,5.187760829925537)* (1584,5.12665319442749) (1200,5.058497428894043) (1653,4.982422828674316) (296,4.944908142089844)* (1089,4.913117408752441) (2329,4.906912326812744)* (1580,4.864413261413574) (3052,4.815756320953369)* (110,4.799496173858643) (1784,4.717536926269531) (1527,4.696527004241943) (1517,4.631920337677002) (1573,4.42509651184082) (1240,4.370774269104004)
3971: (1777,6.970758438110352)* (1517,6.817924499511719) (1393,6.765953540802002) (2268,6.125317573547363)* (3052,6.087117671966553) (1682,6.078302383422852)* (3148,5.766221046447754) (223,5.671846389770508) (3408,5.588886260986328) (1639,5.519033432006836) (1213,5.447596073150635) (1673,5.429233551025391)* (1407,5.3142409324646) (180,5.304563522338867) (50,5.294290542602539) (2572,5.275146961212158) (3897,5.223730564117432) (527,5.2185540199279785) (1569,5.1979875564575195)* (1060,5.18980073928833)
3972: (2881,8.655509948730469) (2707,8.582048416137695) (2762,8.12939739227295) (2694,8.007801055908203) (2433,6.834036827087402) (2541,6.348940372467041) (2763,6.227537631988525) (1093,6.153600692749023) (2676,5.715986251831055) (3219,5.566205978393555) (2841,5.489767551422119) (2355,5.311977863311768) (1911,5.280726432800293) (2598,5.230964660644531) (2716,5.073235988616943) (2712,4.880950927734375) (2959,4.849954128265381) (2734,4.806518077850342) (2826,4.716564655303955) (223,4.641343593597412)
3973: (2683,6.169317245483398)* (2959,6.160843372344971)* (3623,5.9831342697143555) (3081,5.218566417694092) (2716,5.1378302574157715)* (2599,5.065690040588379)* (3793,4.896223545074463)* (3174,4.792567729949951) (3176,4.651160717010498) (3082,4.623327255249023) (3175,4.517048358917236) (3763,4.409814357757568) (2949,4.3318705558776855)* (2976,4.327905178070068) (3753,4.265642166137695) (2396,4.18828010559082)* (2763,4.127499103546143) (2694,4.046051025390625) (3809,3.8519127368927)* (2710,3.799422025680542)
3974: (3763,5.697706699371338) (3751,5.2134552001953125)* (3082,5.203511714935303) (2997,5.197165489196777) (1077,5.0105390548706055)* (3809,4.907728672027588)* (3812,4.739952087402344) (1625,4.728392601013184) (3175,4.574995994567871) (780,4.53217887878418) (3836,4.322382926940918) (3408,4.319141387939453) (3624,4.22661828994751) (3760,4.154182434082031) (3186,4.126270771026611) (2959,4.000273704528809) (3176,3.962284803390503) (3615,3.899883270263672) (3578,3.8892416954040527) (3753,3.874180316925049)
3975: (318,5.916732311248779) (1213,5.264873027801514) (593,5.097558498382568) (110,5.03554630279541) (457,4.931459903717041)* (527,4.67435884475708) (1704,4.629167079925537) (2329,4.536402702331543) (3147,4.378252983093262) (50,4.17231559753418)* (2268,4.151763439178467) (6,3.900033473968506) (608,3.807194709777832) (150,3.7922587394714355) (2194,3.708832025527954) (1089,3.6717493534088135) (1610,3.6663146018981934) (364,3.6089627742767334) (2000,3.5879571437835693) (3006,3.5740604400634766)
3976: (593,7.686182975769043) (1968,7.4202985763549805)* (608,6.471346378326416) (296,6.424637794494629) (34,6.37961483001709)* (1197,5.980275630950928) (223,5.965495586395264) (1961,5.885674953460693) (1358,5.817875862121582) (1225,5.773364543914795) (2248,5.680625915527344) (2959,5.625030040740967) (1094,5.598494052886963) (265,5.48478364944458) (25,5.392287731170654) (1246,5.304996013641357)* (36,5.1827263832092285) (1136,5.174130916595459)* (778,5.0132832527160645) (2333,4.940579891204834)
3977: (2858,7.11794900894165) (1617,6.778284549713135) (527,6.638528823852539) (2997,6.517577171325684) (1213,6.381896495819092) (2028,5.849876880645752) (1197,5.121001243591309) (1,5.08107852935791)* (1704,4.813915252685547) (2571,4.642176628112793)* (3006,4.613979816436768) (1193,4.5985941886901855) (2804,4.542155742645264) (2324,4.525208950042725) (1148,4.507482051849365) (1394,4.357210159301758) (1136,4.278468132019043) (1270,4.104273796081543) (2396,4.0962042808532715) (260,3.9751269817352295)
3978: (541,7.487686634063721) (924,7.3087544441223145) (1617,6.948673248291016) (1387,6.415795803070068)* (858,6.127331256866455) (2871,6.082789421081543)* (3703,5.383026599884033) (3702,5.304657459259033) (3735,5.300800800323486) (1222,5.298621654510498)* (1219,5.292766571044922)* (3551,4.97914457321167)* (2288,4.9604973793029785) (1997,4.833496570587158)* (1304,4.82666540145874) (1092,4.818366050720215) (1179,4.743081092834473) (1201,4.6244659423828125) (3683,4.603909015655518) (1358,4.547101974487305)
3979: (364,11.3800687789917)* (1022,10.545527458190918)* (588,10.171595573425293)* (3034,9.968522071838379)* (3114,8.065699577331543) (1282,7.702116012573242) (1,7.475584983825684) (616,7.418723106384277) (2761,7.219133377075195) (1023,7.176354885101318) (13,6.574267387390137) (3159,6.516554355621338) (48,6.482860088348389)* (2139,6.166100025177002) (3751,6.105746269226074) (1367,5.969188690185547) (3615,5.819616317749023) (2083,5.775721073150635) (3157,5.748402118682861) (558,5.431224822998047)
3980: (1407,6.65390157699585) (1339,5.427966594696045) (3081,5.284748077392578) (1717,5.03446626663208) (724,4.805832862854004) (2617,4.7404913902282715) (1645,4.57741117477417) (1347,4.452215194702148) (1261,4.370609283447266) (366,4.3485426902771) (1342,4.321836471557617) (1982,4.247659206390381) (353,3.97796630859375) (1997,3.804715633392334) (328,3.753568172454834) (163,3.6679513454437256) (1258,3.657186985015869) (2328,3.632169246673584) (2710,3.606825113296509) (3018,3.571749448776245)
3981: (904,6.45864200592041)* (908,6.231679439544678) (898,6.189374923706055) (913,5.844027996063232) (899,5.762213230133057) (1203,5.627614498138428) (926,5.506324768066406) (953,5.365171909332275)* (2300,5.210910797119141) (1267,5.150687217712402)* (3363,5.144608974456787) (3035,5.1093220710754395) (1276,5.076308727264404) (1304,4.9205145835876465) (1252,4.845847129821777) (1945,4.794221878051758) (954,4.681979179382324)* (1947,4.653233528137207) (1084,4.594472408294678) (1254,4.520625114440918)
3982: (2396,7.245859146118164) (920,5.6588287353515625) (2858,5.56099271774292) (912,5.541786193847656)* (527,5.250598430633545) (1197,4.938790798187256) (110,4.480885028839111) (1947,4.141538619995117) (597,4.137482166290283) (914,4.1040568351745605) (480,4.047894477844238) (1265,3.979705572128296) (1291,3.9258038997650146) (1247,3.917158603668213) (2671,3.8965578079223633) (3578,3.833834171295166) (1183,3.72965669631958)* (858,3.672445297241211) (3408,3.6406424045562744) (590,3.605696678161621)*
3983: (1307,6.474016189575195) (50,5.001090049743652) (2716,4.821784496307373) (357,4.784246921539307) (1196,4.779876232147217) (608,4.5786237716674805) (2762,4.571631908416748) (1079,4.541774272918701) (223,4.5417609214782715) (1270,4.512645244598389) (2918,4.486287593841553) (1500,4.48271369934082) (1198,4.440914154052734) (296,4.375615119934082) (260,4.342698097229004) (2395,4.280701637268066) (1923,4.239174842834473) (1394,4.226099491119385) (2797,4.212873935699463) (440,4.200710773468018)
3984: (1610,7.652716636657715) (2571,7.4939656257629395) (480,6.437955379486084) (1580,6.3420729637146) (2916,5.977931499481201) (780,5.471302032470703) (1527,5.439868927001953) (2058,5.411609172821045) (1408,5.387961387634277) (380,5.373865127563477) (474,5.366637229919434) (1608,5.360168933868408) (1552,5.1588921546936035) (10,4.927942752838135) (1036,4.923316478729248) (377,4.744298934936523)* (1233,4.671413421630859) (1198,4.606418609619141) (1196,4.495210647583008) (3578,4.444405555725098)
3985: (2396,10.726274490356445)* (1265,8.721864700317383) (356,7.320638656616211) (3083,7.265103816986084) (2858,7.05985689163208) (2324,7.001984596252441) (265,6.779148578643799) (58,6.711825847625732) (357,6.22497034072876)* (1537,6.0336456298828125) (2028,5.3237199783325195) (2289,5.298807144165039) (39,5.263107776641846) (3072,5.210471153259277) (2302,5.071464538574219) (3746,5.06419563293457) (440,5.020177841186523) (1734,4.954812049865723) (1883,4.95294189453125) (1683,4.900033950805664)
3986: (2706,7.318618297576904) (1923,7.303926467895508)* (1784,7.20952844619751) (356,7.005964279174805) (104,6.041412830352783) (500,5.875763416290283) (344,5.470228672027588) (1265,5.459339618682861) (2770,5.351712226867676) (1641,5.213670253753662) (2321,5.155803680419922) (785,5.147282123565674)* (3809,5.021445274353027) (3052,5.019566535949707) (1485,4.882211208343506) (597,4.830265045166016) (141,4.7957444190979) (1500,4.759548664093018) (2539,4.673101902008057) (11,4.597774505615234)
3987: (2706,8.83814811706543)* (2683,8.778130531311035) (223,7.194128513336182) (2599,7.0076141357421875) (2694,6.93681526184082) (2355,6.648393630981445) (2396,6.381016254425049) (3176,5.99384069442749) (3623,5.782073974609375) (3081,5.772458076477051) (2716,5.73063850402832) (2700,5.721126079559326) (2580,5.435697555541992) (2395,5.425271987915039) (3753,5.154621124267578) (2710,5.050032138824463) (2908,5.0248212814331055) (2770,4.952186107635498) (3114,4.938310146331787) (2707,4.82712459564209)
3988: (2706,7.5613813400268555) (223,6.964358329772949) (2683,6.1981520652771) (2997,6.191038131713867) (356,5.989526748657227)* (3255,5.986739158630371) (1968,5.634099006652832) (2599,5.617923259735107) (1197,5.520270824432373) (2396,5.495053768157959) (597,5.446434497833252)* (39,5.387943267822266) (3253,5.277226448059082) (2572,4.988249778747559) (1060,4.957352638244629) (539,4.715281963348389) (3809,4.664754867553711) (1,4.663669586181641) (3450,4.631956100463867) (1500,4.607326507568359)
3989: (1961,6.611581325531006) (357,6.124558925628662)* (2918,5.929364204406738) (1265,5.912288188934326) (2243,5.561097621917725)* (318,5.544878005981445) (3361,5.455163478851318) (1784,5.431395530700684)* (2336,5.384737491607666)* (17,5.359102725982666)* (3526,5.331818103790283)* (539,5.276374340057373)* (2020,5.254793643951416) (1097,5.2279767990112305)* (1959,5.166841983795166) (1183,5.079063415527344) (265,5.075314521789551) (2858,4.927945613861084)* (1641,4.893145561218262)* (11,4.883858680725098)
3990: (2174,6.595763683319092) (1073,6.063691139221191) (2716,5.927839756011963) (1215,5.625162124633789) (260,4.962652206420898)* (2288,4.846969127655029) (2161,4.784658908843994) (2987,4.624675273895264) (2143,4.586572170257568) (1201,4.57499361038208) (2005,4.523505687713623) (2951,4.470102787017822) (1997,4.45174503326416) (1258,4.429981231689453)* (1982,4.267187118530273) (1387,4.06190299987793) (541,3.9849064350128174) (1333,3.9689126014709473)* (3153,3.957329034805298) (1304,3.9558165073394775)
3991: (2762,6.822185039520264) (2707,6.366422176361084) (3114,5.881217956542969) (2881,5.393872261047363) (2770,5.196288585662842) (2541,5.085848331451416) (3408,5.030388832092285) (2433,5.02141809463501) (2987,4.973864555358887) (2336,4.919734477996826) (2599,4.8401312828063965) (2688,4.821027755737305) (2605,4.66593599319458) (3578,4.665071964263916) (2761,4.640370845794678) (2396,4.47968053817749) (2716,4.325333118438721) (3203,4.129129409790039) (1093,4.060544490814209) (2710,3.985253095626831)*
3992: (2628,8.871376037597656) (1101,7.886394023895264) (595,7.608083724975586)* (2081,7.336119651794434)* (1610,7.014036178588867)* (10,6.830750465393066)* (1356,6.484527587890625)* (1375,6.263113498687744) (2470,6.142622470855713)* (2078,5.865858554840088)* (2617,5.695961952209473) (2100,5.641571521759033)* (3107,5.545979976654053)* (1876,5.50603723526001) (2355,5.460510730743408) (2353,5.444256782531738)* (317,5.392008304595947)* (2054,5.3593878746032715) (2405,5.305220603942871)* (2011,5.2910475730896)
3993: (3052,7.880380153656006)* (2997,7.550998210906982) (2502,6.460026264190674) (2694,6.3673810958862305) (1197,5.991139888763428) (1060,5.793514251708984) (1215,5.67941951751709) (3253,5.628442764282227)* (1968,5.5995073318481445) (2572,5.528826713562012) (1089,5.474905967712402) (3793,5.368506908416748) (3174,5.160451889038086) (1407,5.1141581535339355) (2580,5.10630464553833)* (1753,5.1037468910217285)* (3752,5.094605922698975) (3082,5.002342224121094) (441,4.882835865020752) (1500,4.842831134796143)*
