userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,11.01510238647461) (595,10.496252059936523)* (2081,9.834291458129883) (1282,9.234295845031738) (2096,8.831087112426758) (318,8.803430557250977) (2087,8.75841236114502) (2858,8.714923858642578) (34,8.5253324508667) (1907,8.440863609313965)* (1947,8.371363639831543) (593,8.309672355651855) (2080,8.23936653137207) (2687,8.228623390197754) (2396,8.192602157592773) (2078,8.190207481384277) (899,8.101648330688477) (110,8.092024803161621) (36,8.085675239562988) (914,8.073728561401367)
3893: (3952,10.06557846069336) (3897,9.94048023223877) (3915,9.68332576751709) (3795,8.756695747375488) (3948,8.626936912536621) (3916,8.616412162780762) (3317,8.464670181274414) (3510,8.425637245178223) (3911,8.40761661529541) (3185,8.328938484191895) (3555,8.323983192443848) (3618,8.21531867980957) (3408,8.144579887390137) (3753,8.056208610534668) (3617,8.036121368408203) (3484,7.984782695770264) (3513,7.893918514251709) (3515,7.860854148864746) (3481,7.847346305847168) (3316,7.783778190612793)
3894: (2908,8.621573448181152) (1097,8.606317520141602) (2959,8.584120750427246) (1196,8.533774375915527) (3793,8.378884315490723)* (1394,8.354663848876953)* (3481,8.329999923706055) (2599,8.298896789550781) (1968,8.23674201965332) (1210,8.060996055603027)* (3083,8.058175086975098) (2716,7.969051361083984)* (2692,7.864205837249756)* (223,7.859411239624023) (1079,7.82799768447876)* (1387,7.648892879486084) (1258,7.646778106689453) (1235,7.641384124755859)* (1199,7.590053558349609) (1259,7.5721235275268555)
3895: (838,9.470965385437012) (1393,8.949946403503418) (1357,8.749950408935547) (539,8.708518981933594) (39,8.69814682006836) (222,8.676077842712402) (58,8.545945167541504) (265,8.493834495544434) (2396,8.47030258178711)* (534,8.432978630065918) (597,8.208623886108398) (1643,8.117335319519043) (2671,8.078836441040039) (1617,8.009594917297363) (3044,7.990272045135498) (266,7.9578375816345215) (25,7.9551496505737305) (1059,7.910734176635742)* (249,7.90301513671875) (28,7.8946919441223145)
3896: (1200,11.466269493103027) (1240,11.111288070678711) (1196,10.747466087341309)* (260,10.516545295715332) (3527,10.439045906066895) (3499,10.329032897949219)* (1198,10.273320198059082) (1645,9.96376895904541) (1259,9.870991706848145) (1327,9.86562442779541) (1215,9.845843315124512) (1036,9.828043937683105) (1222,9.742244720458984) (2028,9.715582847595215)* (2916,9.68598461151123) (1270,9.664576530456543) (2167,9.654561042785645) (1374,9.639674186706543) (1974,9.598569869995117) (1320,9.598042488098145)
3897: (924,7.3420538902282715) (3471,7.151900291442871) (750,6.930004119873047) (1206,6.869531154632568) (1214,6.7494282722473145) (1208,6.699709892272949) (541,6.529605388641357) (1196,6.527487754821777) (1278,6.458400726318359) (260,6.371096134185791) (1193,6.355459690093994) (1204,6.281901836395264) (1240,6.24520206451416) (1270,6.1731438636779785) (1263,6.143378257751465) (2529,6.1377272605896) (1272,6.135892391204834) (858,6.129910945892334) (3421,6.115113258361816) (2662,6.073874473571777)
3898: (1204,9.98165225982666) (1247,9.584978103637695) (858,9.53233814239502) (1299,9.497838973999023) (1225,9.496403694152832) (593,9.374326705932617) (1234,9.347996711730957) (1945,9.305389404296875) (1207,9.203709602355957) (1208,9.15522289276123) (923,9.098462104797363) (1276,9.08778190612793) (1953,9.077241897583008) (590,9.076132774353027) (1949,9.03661060333252) (1272,9.01772403717041) (3196,8.92796516418457) (1263,8.926505088806152) (908,8.917135238647461) (1304,8.887497901916504)
3899: (2683,11.351370811462402) (2716,11.34743881225586)* (2762,11.183713912963867) (2706,11.162555694580078) (2502,10.214078903198242) (2710,10.036752700805664) (2355,9.985879898071289) (2712,9.7643461227417) (2976,9.274760246276855) (2333,9.274395942687988) (2770,9.2144136428833) (1093,9.2142915725708) (3203,8.917791366577148) (3176,8.869538307189941)* (3578,8.704957962036133) (3114,8.664029121398926) (2841,8.519190788269043) (1127,8.491097450256348) (1197,8.485687255859375) (3175,8.45826530456543)
3900: (356,8.987397193908691)* (2000,8.788612365722656)* (1968,8.766544342041016)* (2918,8.680684089660645)* (539,8.409415245056152)* (377,8.17320442199707) (2791,8.147004127502441) (1569,8.017998695373535)* (2005,8.015359878540039) (368,7.972532749176025)* (3448,7.971309661865234) (2174,7.965555667877197) (2100,7.942113399505615) (1777,7.883528232574463) (2470,7.789121150970459) (2424,7.788449764251709) (2081,7.684584617614746) (11,7.673837184906006) (2405,7.672821044921875)* (1097,7.543829917907715)
3901: (2683,10.804313659667969) (2706,9.86467170715332)* (2694,9.658403396606445) (3219,9.61307144165039) (3005,9.536368370056152) (2881,9.455327987670898) (2858,9.063370704650879)* (2702,8.872349739074707) (2707,8.780476570129395) (2762,8.710801124572754) (3174,8.689774513244629)* (2997,8.649946212768555) (2502,8.642655372619629) (2541,8.392884254455566) (2976,8.350499153137207) (3298,8.325401306152344) (2676,8.218193054199219) (2492,8.101075172424316) (1093,7.954259872436523) (2433,7.924130439758301)
3902: (2000,9.96249008178711)* (2001,9.917207717895508)* (733,9.769304275512695) (786,9.69652271270752) (494,9.510205268859863) (3256,9.416728973388672) (2376,9.373640060424805) (1275,9.32779598236084) (736,9.266219139099121)* (2916,9.2083101272583) (380,9.160138130187988)* (2115,9.140686988830566)* (95,9.138337135314941) (589,9.089184761047363) (3697,9.087621688842773)* (3698,9.085756301879883)* (2409,9.018224716186523) (442,8.985315322875977) (2815,8.94019889831543) (1573,8.882749557495117)
3903: (1663,10.635641098022461)* (3210,10.13352108001709)* (1994,10.025468826293945) (2918,9.885682106018066) (2915,9.738094329833984) (2134,9.70252513885498) (3591,9.641183853149414) (1101,9.503812789916992) (2115,9.48597526550293) (3421,9.420492172241211) (2371,9.303824424743652) (2144,9.248624801635742) (2003,9.07558536529541) (2423,9.058096885681152) (1220,8.96483039855957) (1270,8.953557014465332) (2797,8.90070915222168) (2420,8.857612609863281) (3526,8.85350513458252) (1259,8.839622497558594)
3904: (2571,10.928547859191895)* (260,10.6568021774292) (1197,10.607344627380371) (1196,10.426822662353516) (3114,10.090435028076172) (223,10.031356811523438) (2355,9.932002067565918) (110,9.911906242370605) (1517,9.89983081817627)* (1215,9.769671440124512) (2858,9.725948333740234) (2628,9.659440040588379) (595,9.658127784729004) (2959,9.605398178100586) (457,9.573591232299805) (1270,9.563488960266113) (2706,9.55448055267334) (480,9.385639190673828) (318,9.380422592163086) (592,9.334346771240234)
3905: (1136,10.754642486572266) (1197,10.18507194519043) (858,10.055008888244629)* (296,9.967694282531738) (2571,9.885900497436523)* (608,9.70443344116211) (223,9.588668823242188) (1210,9.561676025390625) (50,9.497262954711914) (593,9.452230453491211) (1214,9.45186710357666) (1193,9.4231595993042) (2762,9.272746086120605) (318,9.250849723815918) (541,9.216927528381348) (1213,9.125517845153809) (1304,9.104395866394043) (3421,9.062223434448242) (110,9.00895881652832) (1276,9.006272315979004)
3906: (1198,11.821160316467285) (1201,10.869915008544922) (260,10.780362129211426) (1196,10.619184494018555) (1240,10.582918167114258) (1954,10.582284927368164)* (3639,10.471369743347168) (2948,10.45904541015625) (3635,10.319684982299805) (3256,10.19003677368164)* (1222,10.105393409729004) (474,9.951602935791016) (1953,9.712651252746582) (1242,9.695676803588867) (2115,9.675918579101562) (3366,9.671263694763184) (1374,9.623348236083984) (2951,9.593506813049316) (2993,9.555078506469727) (3836,9.522767066955566)
3907: (2396,11.438871383666992) (597,10.86440658569336) (356,10.730817794799805) (1265,10.507149696350098) (2762,10.403921127319336) (1721,10.113171577453613) (2355,9.969655990600586) (2424,9.96827220916748) (440,9.830004692077637) (39,9.81397533416748) (2321,9.572223663330078) (3114,9.564638137817383) (1641,9.528139114379883) (1923,9.40221881866455)* (1580,9.31094741821289) (1393,9.29859733581543) (838,9.269540786743164) (3408,9.255995750427246) (2028,9.0546236038208) (318,8.965217590332031)
3908: (2858,8.179320335388184) (3083,7.350027561187744) (2289,7.3220953941345215) (912,7.306487560272217) (417,7.28488826751709) (1617,7.1117963790893555) (2997,7.095207214355469) (1912,7.0579447746276855) (3481,6.949172019958496) (1247,6.833236217498779) (608,6.829244136810303) (2599,6.813546657562256) (2692,6.796047210693359) (1094,6.789809703826904)* (1304,6.749672889709473) (1307,6.714809894561768) (1060,6.673572540283203) (1673,6.617495536804199) (1213,6.576754570007324) (1249,6.445666790008545)*
3909: (2683,11.114683151245117)* (2396,9.921772956848145) (3578,9.685738563537598) (2881,9.659969329833984) (2707,9.315918922424316) (3005,9.24477767944336) (3176,9.196573257446289) (2028,9.156801223754883) (2959,9.152705192565918)* (2355,9.125460624694824) (3408,9.111023902893066) (785,9.08855152130127)* (2580,9.031303405761719)* (2700,9.02080249786377)* (2502,9.020221710205078) (2770,8.981510162353516)* (2710,8.9787015914917) (1387,8.962067604064941) (3174,8.93593978881836) (3623,8.930996894836426)
3910: (1197,9.974759101867676)* (1196,9.73624324798584) (1198,9.461652755737305) (1262,9.407647132873535) (1210,9.184932708740234) (2951,9.031562805175781)* (1234,8.972905158996582) (3654,8.925284385681152) (1250,8.76478099822998)* (910,8.673257827758789) (110,8.651896476745605) (1580,8.489507675170898)* (2947,8.480639457702637) (3175,8.318679809570312) (2571,8.278818130493164)* (2948,8.211821556091309) (3035,8.19891357421875) (1233,8.111759185791016) (1374,8.109251022338867)* (1214,8.084063529968262)
3911: (1387,8.282821655273438) (3081,7.566135883331299) (2746,7.4853973388671875) (1036,7.378785133361816) (1089,7.223826885223389) (2959,7.206141471862793) (2700,7.191842555999756) (2710,7.099745750427246) (1222,7.095058917999268) (2858,7.081775665283203) (1219,7.045976161956787) (3639,7.028738975524902)* (1258,6.9981231689453125) (1206,6.957712650299072) (1136,6.954850673675537) (2716,6.9390716552734375) (1198,6.938000202178955) (2997,6.897461891174316) (1220,6.876393795013428) (1214,6.874536991119385)
3912: (2858,8.199444770812988)* (913,8.042855262756348) (919,7.919737815856934) (2692,7.8974175453186035) (2762,7.883421421051025) (2396,7.773050785064697) (2028,7.757403373718262)* (608,7.712808132171631) (593,7.637670993804932) (1240,7.610587120056152)* (2761,7.609162330627441) (1196,7.525670051574707) (2997,7.501729488372803) (1233,7.453704357147217) (904,7.307183742523193) (296,7.2928619384765625)* (3114,7.279656410217285) (110,7.275357246398926) (1201,7.267266273498535)* (541,7.264972686767578)
3913: (2858,11.202903747558594) (1923,11.142389297485352) (1784,10.85588264465332) (2571,10.79653263092041)* (1210,10.674670219421387) (457,10.610241889953613) (1968,10.382061958312988) (3253,10.349486351013184) (1517,10.338512420654297) (1265,10.317342758178711) (1777,10.303216934204102) (1198,10.286662101745605) (380,10.208307266235352) (3255,10.128121376037598) (1197,10.075695991516113) (780,10.051316261291504) (2683,9.947885513305664) (1196,9.938611030578613) (2302,9.835880279541016) (47,9.80727481842041)*
3914: (480,11.229276657104492)* (110,11.199577331542969) (1198,10.84055233001709)* (1387,10.823488235473633)* (2916,10.780226707458496) (1200,10.770590782165527)* (1210,10.355550765991211) (593,10.201038360595703)* (1196,10.147589683532715)* (3578,9.571857452392578) (1222,9.549015045166016)* (1374,9.540942192077637) (296,9.438138961791992) (6,9.336368560791016) (1089,9.314618110656738) (3703,9.309174537658691)* (1221,9.290566444396973)* (3256,9.288135528564453) (2288,9.269525527954102)* (1580,9.253591537475586)*
3915: (2858,10.230731010437012)* (2762,10.226278305053711) (3005,9.314545631408691) (3798,8.658842086791992) (2997,8.62397289276123) (3578,8.604353904724121) (3408,8.56619644165039) (2959,8.487998962402344) (2707,8.468655586242676) (3081,8.366239547729492) (2976,8.202529907226562) (2706,8.177545547485352) (593,8.122601509094238) (3176,7.950464248657227) (2908,7.876553535461426)* (2712,7.785323143005371) (1193,7.71106481552124) (3623,7.676668167114258) (2541,7.560922622680664) (2840,7.559016227722168)
3916: (1196,8.418556213378906)* (2716,8.414385795593262)* (1136,8.360268592834473)* (2858,7.9922404289245605)* (1199,7.953658580780029)* (778,7.953009128570557)* (1968,7.874146461486816)* (2395,7.784604072570801)* (2140,7.6583757400512695) (3052,7.535458087921143) (2542,7.220445156097412)* (593,7.216423034667969)* (2804,7.182210922241211)* (1246,7.131321907043457)* (1097,7.096034049987793)* (527,7.065135955810547)* (471,6.985927104949951)* (2105,6.974671840667725)* (3448,6.9698638916015625) (1220,6.958932876586914)
3917: (377,10.31756591796875) (457,10.227760314941406)* (1393,10.113035202026367) (733,9.980242729187012) (1892,9.895706176757812) (539,9.841414451599121) (380,9.734358787536621) (2268,9.53594970703125) (474,9.513617515563965) (2671,9.417120933532715)* (2762,9.392838478088379) (1784,9.379975318908691) (1722,9.2878999710083) (1721,9.230706214904785) (2006,9.080999374389648) (2353,9.072101593017578) (454,9.042984962463379) (3255,8.974242210388184) (587,8.969951629638672) (2424,8.9325532913208)
3918: (2858,10.649828910827637)* (2762,10.621426582336426) (2683,10.160499572753906) (2959,9.792163848876953) (3005,9.576346397399902) (2997,9.558327674865723) (2716,9.40829086303711) (3176,9.408021926879883) (2841,9.303196907043457) (2987,9.23035717010498) (913,9.188197135925293) (2336,9.165647506713867)* (2908,9.046624183654785) (1127,8.950535774230957) (2688,8.919709205627441) (2686,8.806282043457031) (3160,8.788721084594727) (3203,8.718048095703125) (2433,8.529296875) (2706,8.481707572937012)
3919: (780,8.806002616882324)* (3301,7.8433146476745605) (3639,7.537534713745117) (3175,7.531083583831787) (2000,7.401649475097656) (2396,7.365920543670654) (1210,7.285905361175537) (3809,7.189897060394287) (3753,7.002379417419434)* (1580,7.001582622528076) (3751,6.989258289337158) (260,6.978853702545166) (1307,6.971412181854248) (1270,6.913508892059326) (2340,6.818833827972412) (3755,6.793910503387451) (2889,6.7464213371276855)* (2858,6.667228698730469) (3635,6.655582904815674) (2028,6.630242824554443)
3920: (2716,10.934203147888184) (2355,10.172996520996094) (223,10.008623123168945) (2858,9.95288372039795) (260,9.557912826538086) (1198,9.494373321533203) (2700,9.466099739074707) (1196,9.289107322692871) (1210,9.265341758728027) (1240,9.173087120056152) (1201,9.138718605041504) (3421,9.097269058227539)* (1127,8.982497215270996) (858,8.896029472351074) (1197,8.819032669067383)* (3114,8.817594528198242) (2395,8.794319152832031) (2502,8.779006958007812) (1220,8.739472389221191)* (1093,8.729373931884766)
3921: (1213,11.95449161529541) (1265,11.903968811035156)* (527,11.762093544006348) (150,11.748641967773438)* (3147,11.420941352844238) (608,11.284875869750977) (2268,11.1303071975708) (2329,11.023796081542969) (1721,10.916074752807617)* (2706,10.802661895751953) (2324,10.748861312866211) (2571,10.563226699829102) (1673,10.533129692077637) (3253,10.524949073791504) (3255,10.416871070861816) (2599,10.239269256591797) (457,10.200522422790527) (2959,10.198970794677734) (3499,10.163707733154297) (2890,10.150891304016113)
3922: (1517,10.994620323181152) (104,10.743877410888672) (2858,10.599344253540039) (2683,10.252391815185547) (2700,10.105633735656738) (1923,10.086819648742676) (1060,10.085131645202637) (2706,10.077515602111816) (69,9.952091217041016)* (1136,9.65705680847168) (260,9.615411758422852)* (1197,9.507865905761719) (1196,9.422005653381348)* (2997,9.395432472229004)* (296,9.367695808410645) (2918,9.338324546813965) (2959,9.246654510498047) (2571,9.204200744628906) (1265,9.08463191986084) (231,9.067957878112793)*
3923: (1374,12.700504302978516) (3471,11.978680610656738)* (1253,11.355428695678711) (2011,11.184449195861816) (2407,11.153671264648438) (260,11.141138076782227)* (750,10.991207122802734) (1210,10.725687980651855) (1200,10.598786354064941) (3175,10.456891059875488)* (2640,10.412871360778809) (674,10.368247032165527) (2527,10.285387992858887) (2117,10.23717975616455) (3070,10.21951675415039) (3702,10.132222175598145) (3703,10.03802490234375) (2140,10.019051551818848) (1584,9.83629035949707)* (2054,9.798877716064453)
3924: (1617,9.628669738769531) (858,8.929911613464355) (1387,8.823976516723633) (1198,8.803804397583008) (1214,8.795818328857422) (589,8.794960021972656) (904,8.720691680908203)* (2028,8.686555862426758) (1221,8.633739471435547) (260,8.496437072753906) (1193,8.423506736755371) (2858,8.392874717712402) (50,8.3724946975708)* (1304,8.350850105285645) (541,8.237024307250977) (111,8.221735954284668)* (527,8.16911506652832) (318,8.16392707824707) (1097,8.062578201293945) (1200,8.033352851867676)
3925: (2959,12.174911499023438)* (2706,10.954656600952148)* (3578,10.809423446655273) (2712,10.70215892791748) (2571,10.607109069824219)* (593,10.488368034362793)* (50,10.309250831604004)* (2683,10.303232192993164)* (2355,10.267120361328125) (2976,10.229207992553711) (858,10.187294006347656) (3793,10.184850692749023) (3160,10.035775184631348) (2716,9.940786361694336) (1617,9.902265548706055) (2987,9.842296600341797)* (1240,9.633768081665039)* (527,9.623311996459961) (2908,9.612649917602539) (110,9.569029808044434)*
3926: (3081,8.51090145111084) (3793,8.466315269470215)* (3578,8.198694229125977) (2858,8.098457336425781) (2997,8.03230094909668) (3147,7.983429908752441)* (1197,7.625733375549316)* (3635,7.575834274291992) (2700,7.5735907554626465) (3639,7.4465556144714355) (780,7.336428165435791)* (1210,7.329682350158691) (2000,7.304580211639404)* (1198,7.053624629974365) (2949,7.0360846519470215) (3052,7.001607418060303) (223,6.9844865798950195) (3785,6.900230884552002) (2762,6.83124303817749) (260,6.826838970184326)
3927: (1393,10.43213176727295) (2028,10.256662368774414) (1784,10.226095199584961) (318,10.1318998336792) (356,10.03754997253418)* (457,9.859156608581543) (1721,9.842795372009277)* (3255,9.785091400146484) (161,9.724608421325684) (1682,9.631331443786621) (587,9.610647201538086)* (597,9.543801307678223) (805,9.494006156921387) (733,9.317517280578613)* (527,9.229848861694336) (508,9.175491333007812) (1061,9.154863357543945) (2571,9.09101676940918) (593,9.048968315124512) (1597,9.037845611572266)
3928: (1617,10.256575584411621) (2028,9.78605842590332) (593,9.545109748840332) (480,9.520739555358887) (608,9.451452255249023) (260,9.358652114868164) (1196,9.336603164672852) (1240,9.285419464111328) (2916,9.259146690368652) (296,9.254037857055664) (541,9.165653228759766) (110,9.12421989440918) (1210,9.079221725463867) (1214,9.07773494720459) (457,9.033266067504883) (1198,9.02142333984375) (2762,8.888509750366211) (527,8.767086029052734) (858,8.694367408752441) (1089,8.633705139160156)
3929: (2000,10.120523452758789)* (2916,10.019502639770508) (3527,9.956857681274414)* (2716,9.584328651428223)* (1584,9.200591087341309) (1968,9.109878540039062)* (296,8.987467765808105) (2455,8.969691276550293) (1090,8.951518058776855) (2407,8.94304370880127) (1259,8.899063110351562) (2858,8.87631893157959)* (32,8.797099113464355) (318,8.76809024810791)* (1079,8.762321472167969)* (1291,8.692024230957031) (2268,8.6815185546875) (1387,8.636347770690918) (3448,8.613482475280762) (1258,8.557647705078125)*
3930: (913,9.959907531738281)* (1204,9.808184623718262)* (1287,9.747913360595703) (940,9.73088264465332) (260,9.319147109985352)* (1250,9.165030479431152)* (3035,9.132221221923828)* (908,9.023990631103516) (2664,9.001869201660156)* (1198,8.973249435424805) (3061,8.955153465270996)* (1214,8.919455528259277)* (1262,8.895673751831055) (910,8.873187065124512) (1944,8.822047233581543)* (903,8.807323455810547)* (2944,8.772239685058594) (902,8.719356536865234) (110,8.699674606323242) (945,8.691337585449219)
3931: (2396,7.163754940032959) (110,7.029970645904541) (1584,6.992798805236816)* (1127,6.906418323516846)* (590,6.880166053771973) (1408,6.852348327636719) (2916,6.756114482879639)* (1580,6.663628101348877)* (2762,6.663114547729492)* (1270,6.4985175132751465) (924,6.473059177398682) (480,6.448062896728516) (3471,6.354986667633057) (2490,6.322513103485107)* (2028,6.271769046783447) (1610,6.258130073547363) (1376,6.140695095062256)* (750,6.074952602386475) (32,6.025178909301758)* (329,6.010641574859619)
3932: (3681,8.755120277404785) (2401,8.223649978637695) (2922,8.162100791931152) (260,7.683290958404541)* (1379,7.455807209014893) (1007,7.4502058029174805) (3494,7.371318817138672)* (1036,7.277444839477539) (2944,7.2515058517456055) (1240,7.195587635040283) (1198,7.1923651695251465) (1196,7.098911762237549) (3671,7.086145401000977) (1266,7.0745463371276855) (2005,7.058440685272217) (2478,7.011392593383789) (1210,6.923548221588135) (2161,6.84718656539917) (3421,6.809034824371338) (2193,6.792879581451416)
3933: (1270,9.923738479614258) (527,9.739136695861816) (2858,9.67131233215332) (2716,9.574176788330078) (2028,9.506714820861816) (1198,9.397588729858398) (2762,9.393798828125) (1136,9.351634979248047) (3421,9.261483192443848) (1197,9.15059757232666) (1097,9.031423568725586) (858,9.010781288146973) (1259,9.006278038024902) (1961,8.85623550415039) (2918,8.824987411499023) (2396,8.779906272888184) (34,8.775418281555176) (919,8.75199031829834) (356,8.698237419128418) (912,8.628066062927246)
3934: (1197,9.055683135986328)* (1210,8.79984188079834) (2571,8.685380935668945)* (1148,8.445939064025879)* (1136,7.740899562835693) (3114,7.58494758605957) (588,7.415067672729492) (2355,7.394416809082031) (1580,7.3590850830078125) (480,7.302433013916016) (107,7.245913982391357) (1200,7.226294040679932) (2628,7.152309417724609) (1777,7.099178314208984) (223,7.017894268035889) (1356,6.975152969360352) (912,6.940876483917236) (34,6.914577960968018)* (1617,6.902339935302734)* (3793,6.896303653717041)*
3935: (1500,9.313014030456543) (50,8.98795223236084) (2997,8.966657638549805) (2762,8.718199729919434) (1197,8.682498931884766) (3361,8.611979484558105) (2599,8.598775863647461)* (1213,8.56447696685791)* (1394,8.55831527709961) (223,8.491072654724121) (39,8.44235610961914) (2302,8.37878704071045)* (2396,8.349177360534668) (1641,8.335617065429688) (3421,8.329684257507324) (1307,8.299734115600586)* (3210,8.290103912353516) (1079,8.277846336364746)* (593,8.20795726776123) (1784,8.122971534729004)
3936: (2858,11.608222007751465) (1,11.480252265930176) (318,11.334771156311035) (2762,11.329821586608887) (1265,11.109678268432617) (2028,11.007604598999023) (527,10.784244537353516) (593,10.735130310058594) (608,10.669882774353027) (2324,10.288790702819824) (3751,10.220046997070312) (2571,10.143241882324219) (2599,10.126582145690918) (745,10.104657173156738) (1704,10.049345016479492)* (296,10.02491283416748) (150,9.858261108398438)* (1784,9.810009002685547) (110,9.693476676940918) (1358,9.650846481323242)
3937: (2948,7.629729270935059) (2947,7.299753665924072) (858,7.217251777648926) (592,7.185542106628418) (1240,7.1747660636901855) (2115,7.082156658172607) (2019,7.079845428466797) (1374,7.075326919555664) (1580,7.034656047821045) (969,6.917342185974121) (1259,6.882101058959961) (1220,6.879184246063232) (1214,6.863061428070068) (3633,6.807382583618164) (457,6.7846832275390625)* (3578,6.663944244384766) (1136,6.657090663909912) (1304,6.64067268371582) (541,6.6116838455200195) (1200,6.576072692871094)
3938: (2959,7.213591575622559)* (3408,6.974302768707275) (2707,6.923055648803711) (3185,6.781574726104736) (1959,6.689388751983643) (2686,6.653824806213379)* (2688,6.613521099090576) (3752,6.565831184387207) (2580,6.517606735229492)* (3117,6.480119228363037) (3452,6.425044059753418) (3836,6.3889384269714355) (2922,6.384965896606445) (1093,6.363039016723633)* (3513,6.280424118041992) (2605,6.264183521270752) (785,6.236376762390137) (260,6.215921878814697) (3179,6.188897609710693) (2599,6.179592132568359)
3939: (2019,8.772356986999512) (912,8.217421531677246) (1233,8.11514949798584) (1262,7.912660121917725) (2028,7.826460361480713) (3030,7.71609354019165) (3470,7.583211421966553) (260,7.501778602600098) (3467,7.470351696014404) (1221,7.445372104644775) (1250,7.439264297485352) (3654,7.4349894523620605) (3468,7.38412618637085) (1201,7.309560298919678) (1254,7.243446350097656) (1247,7.2184343338012695) (318,7.208179950714111) (1193,7.118352890014648) (1196,7.059853553771973) (1299,7.0158915519714355)
3940: (364,7.370055198669434) (1961,7.170976638793945)* (1231,7.048104763031006)* (1955,6.909012317657471)* (1674,6.8088884353637695) (1956,6.75844669342041) (3114,6.744894027709961) (1185,6.716553688049316) (2150,6.667464256286621) (2739,6.654366970062256) (318,6.585249423980713) (1962,6.578763008117676) (36,6.5758233070373535) (150,6.507010459899902)* (2355,6.500869274139404) (1186,6.469773292541504)* (3424,6.424132347106934) (1246,6.393780708312988)* (1682,6.378101348876953) (593,6.2960429191589355)
3941: (1580,9.39870548248291) (1527,9.035619735717773) (1215,8.91308879852295) (2916,8.910425186157227)* (3793,8.906553268432617) (110,8.851908683776855) (3300,8.752424240112305) (70,8.398333549499512) (1214,8.396562576293945) (1676,8.366631507873535) (1573,8.30778980255127)* (1690,8.084145545959473) (2628,8.077997207641602) (1356,8.064573287963867) (3753,7.989211082458496) (2722,7.978542804718018) (1748,7.96986198425293) (32,7.922791481018066) (1210,7.87520170211792) (1200,7.8063201904296875)
3942: (1258,10.402711868286133) (260,9.60804271697998)* (3476,9.588558197021484) (1261,9.559163093566895) (293,9.307540893554688) (778,9.240029335021973)* (1997,9.164407730102539) (1240,9.0934419631958) (1090,9.018022537231445)* (1219,8.996010780334473)* (1073,8.948410987854004) (527,8.929788589477539) (2329,8.81770133972168) (555,8.715576171875)* (2871,8.711411476135254)* (223,8.562297821044922)* (1407,8.510322570800781) (589,8.506453514099121) (2762,8.476037979125977) (1994,8.445328712463379)
3943: (1,12.010229110717773)* (34,12.000387191772461) (1704,11.83819580078125) (2028,11.831306457519531) (608,11.613334655761719) (1641,11.551437377929688) (527,11.42362117767334) (2762,11.226284980773926) (1721,11.08103084564209) (3255,11.077911376953125) (2355,11.031515121459961) (1923,11.023097038269043) (2321,11.017906188964844) (39,10.931270599365234) (2997,10.910868644714355) (2324,10.843774795532227) (1617,10.717039108276367) (110,10.619227409362793) (440,10.5635347366333) (2302,10.516160011291504)
3944: (1270,10.751583099365234) (2797,10.302374839782715) (1079,10.297759056091309) (3526,10.265181541442871) (2352,10.068563461303711) (2918,10.065372467041016) (1958,9.952845573425293) (3361,9.82319450378418) (1307,9.774662971496582) (3072,9.705440521240234) (2243,9.65994644165039) (1961,9.603405952453613) (1225,9.525799751281738) (1394,9.492030143737793)* (3039,9.383676528930664) (1265,9.355708122253418) (3524,9.300983428955078) (3210,9.283073425292969) (2716,9.245994567871094) (1962,9.199954986572266)
3945: (1219,8.375925064086914) (1278,8.16235637664795) (2739,8.016352653503418)* (2174,8.013193130493164)* (912,7.924311637878418) (3546,7.907337188720703) (1956,7.886734962463379) (1333,7.876002311706543)* (1193,7.863759517669678)* (914,7.841314792633057)* (1028,7.8162078857421875) (318,7.815408706665039) (1270,7.638004302978516) (594,7.622488021850586) (2797,7.604628562927246) (356,7.487189769744873)* (1302,7.4608540534973145) (1380,7.396021366119385)* (3255,7.381051540374756)* (1259,7.378083229064941)
3946: (1210,9.894363403320312) (260,9.155708312988281) (597,9.0516357421875)* (1580,8.8648681640625)* (318,8.799458503723145)* (2406,8.793922424316406) (1291,8.755250930786133)* (588,8.675537109375) (2355,8.617151260375977) (2628,8.61709976196289) (2858,8.584944725036621) (34,8.393058776855469) (593,8.334385871887207)* (1777,8.302929878234863) (2100,8.249704360961914) (527,8.22911548614502)* (3255,8.180859565734863) (11,8.179037094116211) (2671,8.123784065246582) (2321,8.10873031616211)
3947: (1196,11.643908500671387) (1210,11.528251647949219) (541,11.348830223083496) (924,11.074106216430664)* (1270,11.026294708251953) (750,10.495184898376465) (589,10.478469848632812)* (2762,10.461469650268555) (1198,10.208966255187988) (1219,10.16621208190918)* (1580,10.09964656829834)* (2916,10.068405151367188) (1127,9.979724884033203) (919,9.926850318908691) (2716,9.91978931427002)* (2628,9.704657554626465) (3793,9.665215492248535) (2987,9.653975486755371) (1374,9.580819129943848) (2968,9.475521087646484)
3948: (955,10.819482803344727) (898,9.941963195800781)* (2300,9.92979907989502) (3507,9.535021781921387) (899,9.32423210144043) (2863,9.319703102111816) (3088,9.066970825195312) (1230,9.061080932617188) (3097,8.990596771240234) (2174,8.962671279907227) (2804,8.93326473236084) (2797,8.910036087036133) (3548,8.904852867126465) (2080,8.764355659484863) (947,8.745719909667969) (1269,8.695770263671875) (907,8.666906356811523) (2918,8.637823104858398) (1947,8.621673583984375) (2791,8.613264083862305)*
