userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,10.236757278442383) (595,9.73875904083252)* (2081,8.249044418334961) (34,7.766838550567627) (1282,7.719094753265381) (2096,7.6399335861206055) (2080,7.349098205566406) (1907,7.293295383453369)* (1210,7.251511573791504) (2087,7.223304748535156) (2078,7.215599536895752) (1032,7.202904224395752) (1196,7.199918270111084) (318,7.152985095977783) (2085,7.145664691925049) (593,7.09584903717041) (2137,7.086815357208252) (2858,6.977133750915527) (2687,6.939729690551758) (1198,6.927180290222168)
2469: (2858,10.054607391357422) (1196,9.227276802062988) (2762,8.591399192810059) (1210,8.5209379196167) (2028,8.029346466064453) (1214,7.985622406005859)* (1193,7.981982231140137) (2716,7.926092147827148)* (1127,7.862692832946777) (2571,7.770513534545898) (2997,7.726086139678955) (110,7.513436317443848) (541,7.499267578125) (2987,7.487152576446533) (3578,7.29414701461792) (1197,7.27461051940918)* (2396,7.136471748352051) (480,7.115776538848877) (924,6.9470133781433105) (2706,6.908090591430664)
2470: (480,5.176821708679199) (1544,4.937520503997803) (1580,4.561136722564697) (648,4.2799296379089355) (110,3.945192337036133) (589,3.7806131839752197) (3753,3.673396587371826) (3555,3.6552486419677734) (2628,3.6142613887786865) (2617,3.50064754486084) (653,3.412165880203247) (1608,3.383066415786743) (1597,3.35048770904541) (2006,3.317401885986328) (457,3.2829015254974365) (380,3.27221417427063) (1917,3.206601858139038) (1527,3.166421890258789) (1610,3.1499767303466797) (2916,3.0874927043914795)
2471: (260,5.496039867401123) (593,5.301039695739746) (1617,5.249866485595703) (858,5.184854984283447) (1196,5.178754806518555) (527,5.048252582550049) (920,4.8296122550964355) (904,4.793423652648926) (913,4.775260925292969) (1214,4.680625915527344) (919,4.679651737213135) (1198,4.6667585372924805) (2571,4.6460280418396) (2858,4.614560127258301)* (1210,4.609818935394287) (2762,4.594030857086182) (110,4.562933444976807) (2028,4.462576389312744) (541,4.436013221740723) (903,4.402512550354004)
2472: (2918,9.328913688659668) (318,9.17298412322998)* (2997,9.06756591796875) (1270,9.01599407196045)* (2762,8.944324493408203)* (223,8.928581237792969)* (2706,8.835144996643066) (2683,8.79138469696045) (356,8.72809886932373)* (1259,8.595015525817871) (527,8.565226554870605) (2804,8.504544258117676)* (3253,8.36296558380127) (1258,8.31998348236084) (50,8.31316089630127)* (1198,8.256721496582031)* (1060,8.241105079650879) (1278,8.194357872009277) (1387,8.142830848693848) (1265,8.132271766662598)*
2473: (3753,10.016730308532715)* (3578,8.831350326538086) (3481,8.7698974609375) (3911,8.491291999816895) (3948,8.255899429321289) (3751,8.05575942993164) (3793,7.999114036560059) (1580,7.955912113189697) (3755,7.512083530426025) (3510,7.368196487426758) (2028,7.328176498413086) (1249,7.300400733947754) (2571,7.289926528930664) (1259,7.148937225341797) (3160,7.127615928649902) (1210,7.1023640632629395) (3916,7.09207010269165)* (260,7.025549411773682) (2291,6.99520206451416) (908,6.982232093811035)
2474: (593,9.06671142578125) (2028,8.32077407836914) (3578,8.31845760345459) (527,8.278322219848633) (2762,8.130627632141113) (260,8.04310131072998) (318,8.035361289978027) (1259,7.724788188934326)* (1198,7.5579657554626465) (480,7.531617164611816) (858,7.328939914703369) (1196,7.286514759063721) (1210,7.185034275054932) (296,7.096207618713379) (3897,7.078714370727539) (908,6.815711975097656) (3555,6.77618408203125) (3481,6.751590251922607) (3408,6.718234539031982) (1097,6.668018341064453)
2475: (2648,8.333016395568848) (1387,7.769434452056885)* (1350,7.687215328216553) (968,7.51959753036499) (2455,7.441465854644775) (1219,7.415811061859131)* (2664,7.163949489593506) (1333,7.081058025360107) (2366,7.044574737548828) (3018,7.021007537841797) (3499,6.868190765380859) (1334,6.772725582122803) (2633,6.74832820892334) (1347,6.745112895965576) (2651,6.686378479003906) (1994,6.515655517578125) (1198,6.469086170196533) (1214,6.290098667144775)* (2459,6.237884998321533) (2649,6.105329990386963)
2476: (1225,8.54055118560791) (608,8.220471382141113)* (527,8.200864791870117) (318,7.538737773895264) (1299,7.3591508865356445) (923,7.2907328605651855) (1221,7.254012107849121) (1207,7.185159206390381) (1952,7.112425327301025) (1252,7.106836795806885) (2858,6.945748805999756) (1293,6.861586570739746) (924,6.726165771484375)* (1203,6.68734884262085) (1208,6.647894382476807) (1945,6.538118839263916) (1961,6.467385768890381) (1617,6.441054821014404) (904,6.435148239135742) (1084,6.422524452209473)
2477: (2858,8.202704429626465) (2762,7.968078136444092) (1193,7.8920979499816895) (1252,7.630392551422119) (903,7.544941425323486) (920,7.417130470275879) (1250,7.3114142417907715) (924,7.121301651000977) (969,7.027300834655762)* (260,6.970850944519043) (1219,6.922829627990723) (1304,6.917262554168701) (1203,6.775648593902588) (1284,6.7497992515563965) (1225,6.7154388427734375) (1267,6.684243679046631) (1617,6.638829708099365) (2997,6.614311695098877) (2716,6.4721879959106445) (1204,6.414531707763672)
2478: (750,11.164093971252441)* (858,10.700393676757812)* (1252,10.33526611328125)* (1204,10.058349609375)* (923,9.971614837646484)* (1207,9.828652381896973) (1267,9.744470596313477) (1945,9.424511909484863) (969,9.081888198852539) (608,9.073596000671387)* (1294,9.063310623168945)* (1254,9.046244621276855) (910,9.011907577514648) (3035,8.937959671020508)* (1299,8.832964897155762) (593,8.604581832885742) (920,8.588117599487305) (1262,8.562761306762695) (3467,8.332244873046875) (318,8.294074058532715)
2479: (260,5.613011837005615)* (1219,5.503556728363037)* (1997,5.4770660400390625) (593,5.259504318237305) (253,5.037877559661865) (1196,4.994926452636719) (110,4.985458850860596) (2571,4.981227397918701) (1198,4.94112491607666) (2174,4.8893818855285645) (1645,4.880112648010254)* (1200,4.843244552612305) (1073,4.730056285858154) (1967,4.641091823577881) (590,4.585280418395996) (608,4.561058521270752) (1240,4.549665451049805) (1210,4.531557083129883) (50,4.516404628753662) (1994,4.5146918296813965)
2480: (2858,8.953818321228027) (3578,7.579441070556641) (2762,7.047674179077148) (2997,6.962976455688477) (260,6.926645278930664) (110,6.7552008628845215) (2396,6.712368488311768)* (1210,6.7001471519470215) (2716,6.435472011566162)* (1196,6.429958343505859) (1197,6.405411243438721) (2571,6.2932353019714355) (1198,6.170434951782227) (3160,6.153020858764648) (3753,6.091309070587158) (1259,5.992837429046631) (3751,5.979243278503418) (858,5.953559875488281) (2355,5.912471771240234) (608,5.90591287612915)
2481: (1304,9.626616477966309)* (1234,9.609611511230469) (1276,9.345409393310547) (1207,9.095680236816406) (1136,9.042501449584961) (919,9.022302627563477)* (1247,8.98539924621582) (3363,8.891735076904297) (910,8.516776084899902) (750,8.423664093017578)* (904,8.408811569213867) (858,8.190081596374512) (527,8.183063507080078) (908,8.174300193786621) (2804,8.001397132873535) (1204,7.913844585418701)* (1394,7.858330726623535) (608,7.79751443862915) (1256,7.789910316467285) (1208,7.7761335372924805)
2482: (2791,6.6214599609375) (1193,6.534284591674805) (1784,6.09630823135376) (2792,6.089527130126953) (3408,5.86548376083374) (3148,5.633203506469727) (924,5.528514385223389) (3755,5.4205145835876465) (344,5.418579578399658) (110,5.392092227935791) (858,5.367521286010742) (1721,5.312567234039307) (593,5.236680507659912) (1203,5.201011657714844) (3250,5.141116142272949) (1704,5.140647888183594) (1259,5.060749530792236) (3421,5.03987455368042) (2804,5.012030601501465) (3105,4.98742151260376)
2483: (1944,8.39480972290039) (913,8.381306648254395) (912,8.3344087600708) (1204,8.0654878616333) (920,7.809572219848633) (3062,7.80240535736084) (940,7.611703395843506) (924,7.530604362487793) (1262,7.5263214111328125) (750,7.4658732414245605) (1267,7.37553596496582) (3654,7.22373104095459) (1253,7.211274147033691) (1927,7.196340560913086) (1254,7.107159614562988) (3334,6.945339202880859) (2067,6.903788089752197) (1019,6.896390438079834)* (899,6.810615062713623) (911,6.775069713592529)
2484: (356,11.006905555725098)* (1270,10.793639183044434)* (2355,10.614371299743652) (3408,10.412004470825195) (2688,10.215229988098145) (440,10.135773658752441) (2490,9.801274299621582) (3671,9.79896354675293) (3552,9.70988941192627) (2396,9.702094078063965)* (2770,9.35043716430664) (110,9.307069778442383) (2683,9.245011329650879) (3836,9.24489974975586)* (2791,9.201900482177734) (1276,8.988597869873047) (2424,8.982397079467773)* (2000,8.918701171875)* (339,8.829498291015625) (2581,8.806554794311523)*
2485: (2028,9.768794059753418)* (3753,8.336044311523438) (2336,8.317384719848633) (608,8.29611587524414) (1673,8.089515686035156) (3252,8.046457290649414) (296,7.965435981750488) (2959,7.945052146911621) (3160,7.801443099975586) (356,7.681720733642578) (1721,7.553664684295654) (1962,7.540869235992432) (3105,7.521465301513672) (3100,7.516330718994141) (36,7.456018924713135)* (3555,7.442873001098633) (1682,7.313948631286621) (2501,7.27829647064209)* (2291,7.2475385665893555) (1299,7.150834083557129)*
2486: (1193,8.750395774841309) (750,8.033997535705566) (1136,8.031052589416504) (2858,8.012848854064941) (2997,7.8837971687316895)* (318,7.709026336669922) (527,7.598239421844482) (858,7.46309757232666) (1952,7.450976848602295) (34,7.439632415771484) (1221,7.185147285461426)* (36,7.144786357879639) (778,7.137109279632568) (2064,7.115241050720215) (1228,6.939029216766357) (2324,6.920825481414795) (1265,6.809595584869385) (1704,6.740517616271973) (2300,6.706844329833984)* (3006,6.667543411254883)
2487: (2791,7.0176215171813965) (1196,6.779707908630371) (1259,6.504573345184326) (1193,6.397029876708984) (2858,6.251044273376465) (1136,6.250301837921143) (1234,6.24992036819458) (593,6.115445137023926) (2918,6.09956693649292) (2028,6.072818279266357) (2716,6.047521114349365) (608,5.9883246421813965) (1197,5.986503601074219) (912,5.918556213378906) (1210,5.886066913604736) (1294,5.84772253036499) (2797,5.83980131149292) (1079,5.802876949310303) (1394,5.771873474121094) (1276,5.762668132781982)
2488: (3897,7.681735038757324) (2858,7.025472640991211) (1225,6.926446437835693) (3408,6.7671895027160645) (1193,6.7361040115356445) (318,6.730635166168213) (3753,6.590907573699951) (1259,6.341654300689697) (593,6.137808322906494) (110,6.07225227355957) (3148,6.015661239624023) (858,5.907690048217773) (1207,5.816394805908203) (3911,5.816156387329102) (912,5.785945415496826) (908,5.691236972808838) (1203,5.6606669425964355) (3512,5.58025598526001) (150,5.556931972503662) (920,5.4959917068481445)
2489: (593,9.459280967712402) (2762,9.21658706665039)* (110,9.071207046508789) (457,8.937191009521484) (1,8.508414268493652) (356,8.459650993347168)* (1221,8.385677337646484) (36,8.359894752502441)* (2797,8.335648536682129)* (1704,8.252445220947266) (50,8.242775917053223)* (1387,8.096246719360352) (1610,8.069140434265137) (1213,8.060070037841797) (21,7.859727382659912) (260,7.850947380065918) (150,7.846599102020264) (1291,7.779271125793457) (1393,7.762541770935059) (1197,7.759537696838379)*
2490: (1089,5.507180213928223) (1673,5.198104381561279) (608,5.158736705780029)* (296,4.959986686706543) (1213,4.716821193695068) (110,4.564517974853516) (555,4.548705577850342) (50,4.493419170379639) (3481,4.375457286834717) (1617,4.304543495178223) (1729,4.266690254211426) (2160,4.2299323081970215) (2291,4.218780040740967) (858,4.12770938873291)* (1732,4.066197872161865) (2542,3.944612503051758) (1221,3.8850338459014893) (47,3.795149326324463) (1090,3.7659785747528076) (1965,3.7621045112609863)
2491: (733,8.202983856201172)* (2571,7.835206985473633) (1580,7.793146133422852)* (1610,7.741508483886719)* (1597,7.6673736572265625) (3256,7.600279331207275) (1527,7.505977630615234) (3578,7.2578582763671875) (2826,7.222372531890869) (2278,7.2131028175354) (457,7.107207775115967) (1552,7.049201965332031)* (1573,7.019469261169434)* (474,7.013095855712891) (2617,7.01236629486084) (2628,6.971628665924072)* (780,6.969830513000488) (2916,6.894346714019775)* (1370,6.835071086883545) (10,6.818037509918213)
2492: (260,8.197447776794434)* (1198,7.671515464782715)* (527,7.527262210845947)* (593,7.242589473724365) (1265,7.153198719024658) (17,6.924992084503174) (919,6.903565406799316) (1674,6.859125137329102) (110,6.645549774169922) (357,6.564046859741211)* (539,6.5204644203186035) (2797,6.48110818862915)* (1721,6.479783535003662) (2858,6.438374996185303) (2028,6.418684005737305) (914,6.412846565246582) (1393,6.386467456817627) (1291,6.324069976806641) (2406,6.299219131469727) (2716,6.280867099761963)
2493: (924,8.734540939331055) (2571,8.624430656433105) (1127,8.09978199005127) (1210,7.819951057434082) (2762,7.815034866333008) (480,7.758594989776611) (2916,7.5492119789123535) (1748,7.338351249694824) (1580,7.105412483215332) (1199,6.882700443267822) (1270,6.799441814422607) (1198,6.789567470550537) (32,6.778411388397217) (3175,6.755011081695557) (1653,6.722533702850342) (3703,6.714442729949951) (1206,6.6893086433410645) (750,6.684939384460449) (2858,6.644205570220947) (2968,6.5689592361450195)
2495: (2671,7.263914585113525) (2572,7.068240642547607) (597,6.830610752105713) (2424,6.45492696762085) (2581,5.990645885467529) (7,5.957611560821533) (39,5.585335731506348) (2396,5.353530406951904) (1721,5.3326096534729) (1393,5.293687343597412) (2125,5.184361457824707) (3916,5.129879474639893) (1265,4.959390640258789) (838,4.919897556304932) (440,4.872530460357666)* (1680,4.768418788909912) (17,4.711789131164551) (587,4.664330005645752) (2706,4.651220798492432) (1888,4.526402473449707)
2496: (1333,9.251794815063477)* (1250,9.099906921386719) (1258,9.091900825500488)* (908,8.846173286437988)* (1214,8.672501564025879) (919,8.513100624084473) (1387,8.474156379699707)* (2160,8.407573699951172) (1193,8.340989112854004)* (1253,8.023544311523438)* (2366,8.01537036895752) (1207,8.01370620727539) (1272,7.957834720611572)* (260,7.927605628967285) (923,7.904961109161377)* (1350,7.898491382598877) (2454,7.897633075714111) (318,7.8618340492248535)* (1252,7.854300022125244) (1203,7.763110637664795)
2497: (1380,8.954957962036133) (2352,8.785100936889648)* (3524,8.751237869262695)* (924,8.512750625610352) (1307,8.312115669250488) (1230,8.271663665771484) (2080,8.233086585998535) (1269,8.163087844848633) (1028,7.874405384063721) (2243,7.847777366638184)* (539,7.834189414978027) (3421,7.826055526733398)* (3244,7.8083062171936035) (1247,7.658688068389893) (2085,7.635146141052246) (3685,7.575248718261719) (3471,7.551247596740723)* (1674,7.528128147125244) (3507,7.522032260894775) (3451,7.4637370109558105)
2498: (930,9.084437370300293) (1086,8.843660354614258) (1617,8.81687068939209)* (904,8.306312561035156) (1092,8.211676597595215) (3435,8.170679092407227)* (1212,7.619347095489502)* (2921,7.5282511711120605) (906,7.327062129974365) (1214,7.189107894897461) (2203,7.093513011932373) (908,7.056551456451416) (1069,7.0030951499938965) (541,6.8914384841918945) (1459,6.833129405975342) (1269,6.716208457946777) (3706,6.662753582000732) (1179,6.601652145385742) (933,6.551868915557861) (50,6.495664119720459)
2499: (2881,11.453557014465332) (3203,11.382615089416504) (2433,11.145858764648438)* (2683,10.604973793029785) (913,10.36462116241455) (2763,10.170998573303223) (2716,9.672418594360352) (2598,9.2947998046875) (2841,9.095854759216309) (2686,8.896984100341797) (2396,8.805416107177734) (2333,8.65296745300293) (3543,8.627420425415039) (3516,8.626066207885742) (2070,8.614081382751465) (2355,8.527240753173828) (2770,8.488808631896973) (2706,8.351082801818848) (1093,8.28431224822998) (2987,8.237260818481445)
2500: (3256,9.148724555969238) (1370,8.9638671875) (589,8.22250747680664) (1687,8.107425689697266)* (1233,7.922752857208252) (1544,7.910272121429443) (2028,7.906548023223877)* (1722,7.858121395111084) (494,7.817554950714111) (1918,7.784156322479248) (10,7.741952419281006) (1262,7.58512544631958) (1101,7.549544811248779) (1479,7.523951530456543) (3654,7.467062473297119)* (1552,7.4393415451049805)* (786,7.431026458740234)* (1198,7.391627311706543) (377,7.370737552642822) (2944,7.353943347930908)*
2501: (2858,10.54242992401123)* (1193,10.002685546875)* (2997,8.706717491149902) (1225,8.587933540344238) (2599,8.167787551879883) (593,8.11156940460205)* (2987,8.027081489562988)* (913,8.008360862731934) (3543,7.947636604309082) (111,7.810918807983398) (923,7.594238758087158)* (608,7.583617210388184) (1961,7.5819478034973145) (1198,7.513763904571533) (2908,7.433420181274414) (1097,7.421545505523682) (2706,7.370482921600342) (2395,7.323814392089844) (2396,7.29467248916626) (2700,7.2348103523254395)
2502: (2858,7.334918022155762) (2762,7.022809982299805) (3176,6.859588146209717) (2997,6.6548075675964355) (3578,6.282308578491211) (2908,6.025712013244629) (3160,5.886321067810059) (3897,5.8663482666015625) (3753,5.797984600067139) (2959,5.666836738586426) (3174,5.518745422363281) (3147,5.470143795013428) (3185,5.410974502563477) (2355,5.381587505340576) (3175,5.324042320251465) (2706,5.1878461837768555) (2336,5.166255950927734) (3510,5.163138389587402) (2707,5.132286548614502) (2881,5.095311641693115)
2503: (2716,9.439458847045898)* (2987,7.354110240936279)* (2872,6.999139785766602) (2797,6.97105598449707) (2100,6.857717514038086) (1127,6.785973072052002) (2134,6.659369468688965) (2105,6.647376537322998) (1663,6.505900859832764) (1097,6.458730220794678) (1959,6.427707195281982) (2174,6.324687957763672) (1073,6.254065990447998) (1967,6.215683937072754) (3039,6.198676586151123) (2734,6.146894931793213) (1258,6.0773820877075195) (1101,6.012664318084717) (1220,5.95985221862793) (2021,5.891704082489014)
2504: (589,9.408137321472168)* (1214,9.160496711730957)* (480,8.53506088256836) (608,8.199734687805176)* (1092,8.041410446166992) (1240,7.847792625427246) (1625,7.652671813964844) (1909,7.608747959136963)* (1219,7.603817939758301) (1544,7.5265212059021) (1206,7.463466167449951) (457,7.443110942840576) (1127,7.441851615905762) (110,7.391667366027832) (1249,7.374139308929443) (70,7.308932781219482) (1748,7.289298057556152)* (648,7.179222583770752) (3578,7.146882057189941) (2985,7.132038593292236)
2505: (1198,7.82058572769165) (1270,7.414580821990967) (1196,7.38286018371582) (1097,7.04155969619751) (3421,6.932279109954834) (1259,6.916202545166016) (2000,6.848023414611816) (2918,6.807712078094482) (1220,6.764045715332031) (858,6.707169055938721) (1036,6.682465076446533) (2013,6.600429058074951) (1193,6.583393096923828) (2115,6.507450580596924) (1307,6.4798784255981445) (1240,6.471897125244141) (480,6.453574180603027) (1387,6.446465015411377) (1234,6.378985404968262) (1663,6.3767313957214355)
2506: (1296,11.061609268188477) (1197,9.36032485961914)* (912,9.288590431213379) (597,8.874067306518555) (902,8.844337463378906)* (2671,8.788209915161133) (17,8.381217002868652)* (1968,8.3251953125) (1639,8.255521774291992) (1196,8.169583320617676) (25,8.131146430969238)* (1393,8.035913467407227) (1088,7.847685813903809) (50,7.817655563354492) (1680,7.770801067352295) (2291,7.722518444061279)* (2424,7.6917314529418945) (539,7.664144515991211) (1246,7.657317161560059) (541,7.628834247589111)
2507: (2333,9.31592845916748) (1094,9.165544509887695) (1252,9.127010345458984)* (1267,8.965961456298828)* (903,8.868855476379395) (1280,8.686904907226562)* (919,8.564993858337402)* (538,8.31454849243164)* (1641,8.303902626037598) (2076,8.243224143981934)* (2693,8.229090690612793) (3163,8.214357376098633) (2857,8.176392555236816)* (342,8.147653579711914)* (914,8.147024154663086) (1610,8.137043952941895) (1747,8.045289993286133) (661,8.033831596374512) (922,8.033393859863281)* (541,7.992048740386963)*
2508: (3578,9.938904762268066) (3114,9.668255805969238) (2355,9.309656143188477) (3751,9.248420715332031) (2858,8.729992866516113) (3624,8.449527740478516)* (3897,8.446070671081543) (3555,8.11571216583252)* (3948,8.06478500366211) (3512,8.039745330810547) (3623,8.0333251953125) (1,7.807650089263916) (2396,7.799806118011475) (2716,7.76605224609375) (2706,7.425566673278809) (3565,7.308746814727783) (3755,7.213014602661133) (3481,7.185000896453857) (2881,7.155538082122803) (3409,7.145204544067383)
2509: (1196,8.682374954223633) (110,8.570449829101562)* (1240,8.345664978027344) (260,8.297950744628906) (1210,7.854409694671631) (457,7.439520835876465) (2571,7.363246440887451) (3753,7.156822204589844) (480,6.866823673248291) (1193,6.818377494812012) (2944,6.595634460449219) (2948,6.5657758712768555) (1201,6.474002838134766) (2858,6.472996711730957) (1036,6.399627685546875) (1954,6.313563346862793) (1610,6.297349452972412) (1961,6.251574993133545) (1222,6.2231926918029785) (1580,6.127094268798828)
2510: (1097,7.961109638214111) (480,7.951717853546143) (1240,7.8116679191589355)* (2571,7.703942775726318) (1580,7.159004211425781) (2916,6.980800628662109) (1374,6.961848258972168) (1127,6.777019500732422) (1376,6.604453086853027) (2174,6.46687126159668) (924,6.462362766265869) (1197,6.453754425048828) (2716,6.418290138244629) (1356,6.313873767852783) (110,6.228542327880859) (2640,6.1918182373046875) (1036,6.147075653076172) (2193,6.125572204589844) (3479,6.043497085571289) (2406,6.006142616271973)
2511: (1259,7.699782848358154) (260,7.600714683532715) (1198,7.557729244232178)* (593,7.340457916259766) (1225,7.26190710067749) (1197,7.19387674331665) (2918,7.189116954803467) (2858,7.125107288360596) (527,7.118478298187256) (318,6.942367076873779) (1394,6.841193675994873) (608,6.816213607788086) (2791,6.739956378936768) (1097,6.721314430236816) (1968,6.700418949127197) (50,6.6898345947265625) (296,6.656256675720215) (858,6.6444597244262695) (1193,6.553706169128418) (1200,6.477573871612549)
2512: (912,7.549986839294434) (1247,7.275690078735352) (1207,7.088323593139648)* (858,7.010831356048584) (1193,6.782793998718262) (920,6.422614574432373) (3095,6.281904220581055)* (1225,6.257602691650391) (1250,6.205521583557129) (318,6.109702110290527)* (908,6.058259963989258) (919,6.026381492614746) (1945,5.890527248382568) (111,5.793990612030029) (260,5.753486156463623) (899,5.672436237335205) (2858,5.651694297790527) (953,5.572484016418457)* (1196,5.550723075866699) (924,5.548197269439697)
2513: (2997,8.271808624267578) (34,7.891411304473877) (2599,7.647679805755615) (1136,7.639800548553467) (1197,7.468207359313965) (1,7.33653450012207) (3114,7.114812850952148) (1235,6.982143402099609) (608,6.941212177276611) (2804,6.872591018676758) (1784,6.861741542816162) (2289,6.723278045654297) (1294,6.674386024475098)* (3671,6.671987056732178) (3072,6.666531085968018) (1259,6.637613296508789) (2064,6.6121602058410645) (3421,6.5986223220825195)* (3481,6.595091342926025) (1234,6.402884483337402)
2514: (2186,8.8804292678833) (1252,8.340149879455566)* (942,8.060726165771484) (1267,7.929236888885498) (3435,7.810664653778076)* (1344,7.474802017211914) (2762,6.7609357833862305) (1219,6.632335186004639) (2203,6.580161094665527) (908,6.556558609008789) (928,6.252603054046631) (50,6.215625286102295) (931,6.135561943054199) (1248,6.101390361785889) (1892,6.05946683883667) (906,6.0429582595825195) (608,6.025640964508057) (164,5.881453514099121) (593,5.764076232910156) (47,5.759297847747803)
2515: (1584,9.58769702911377)* (1210,8.646665573120117) (1580,8.431913375854492) (329,8.332682609558105)* (1653,8.30231761932373) (780,8.23449420928955)* (2393,7.97158670425415) (1375,7.9217095375061035)* (541,7.917279243469238) (1253,7.830380439758301) (589,7.798433780670166) (2021,7.781066417694092) (1372,7.737262725830078) (2628,7.634676456451416) (32,7.547014236450195) (2311,7.457404136657715) (1200,7.446118354797363) (1240,7.425464153289795) (1527,7.411039352416992) (2529,7.255455017089844)
2516: (1265,6.417215347290039) (356,6.217968463897705) (1784,5.765275001525879) (39,5.532473564147949) (539,5.494629383087158) (318,5.351799964904785) (597,5.2581400871276855) (2028,5.184582710266113) (1641,5.160305023193359) (2302,5.139449596405029) (440,5.127168655395508) (1923,5.087091445922852) (527,5.044434070587158) (2997,4.994622230529785) (2762,4.960867404937744) (608,4.950039863586426) (3255,4.937854766845703)* (1617,4.746295928955078) (21,4.745988845825195) (110,4.735870361328125)
2517: (3534,10.866955757141113) (3510,10.631582260131836) (3555,10.627920150756836) (3753,10.624074935913086) (3948,10.582409858703613) (3755,10.570307731628418) (3897,10.565089225769043) (3484,10.466976165771484) (3513,10.050816535949707) (3911,9.335028648376465) (3916,9.231378555297852) (3594,9.119853973388672) (3751,8.759821891784668) (3798,8.560338973999023) (3147,8.36723518371582) (3512,8.048273086547852) (3354,8.033720970153809) (3189,7.886336326599121) (3646,7.6821088790893555) (3536,7.537562370300293)
2518: (356,6.844799518585205) (110,6.304563045501709)* (480,6.133371353149414) (597,5.932013988494873) (539,5.895814895629883) (1408,5.657314777374268) (1393,5.6250996589660645) (260,5.583486080169678) (1210,5.5240888595581055) (2406,5.400663375854492) (1196,5.399621963500977) (1784,5.390112400054932) (1240,5.34282922744751) (1097,5.3263397216796875) (1214,5.305755615234375) (2028,5.248497009277344) (589,5.187808990478516) (2100,5.120917797088623) (1307,5.093035697937012) (11,5.0928874015808105)
2519: (1270,7.322135925292969) (1584,7.169581413269043) (1580,7.055787563323975) (3175,7.005369663238525) (780,6.883443832397461) (1,6.58160400390625) (588,6.430721759796143) (480,6.408193111419678) (1374,6.345170021057129) (1196,6.209540843963623) (1376,6.029443740844727) (3114,6.014695167541504) (316,5.95840311050415) (2396,5.902982234954834) (924,5.889206409454346) (1197,5.827165603637695) (2916,5.798700332641602) (3471,5.746415615081787) (32,5.735871315002441) (1265,5.731925964355469)
2520: (908,8.503292083740234) (1248,8.378802299499512) (1284,8.34458065032959) (1267,8.213664054870605) (904,8.189186096191406) (3435,7.880414009094238) (2186,7.822056293487549) (912,7.377527236938477) (903,7.037974834442139) (923,7.023372173309326) (924,7.01051139831543) (3334,6.960453033447266) (1269,6.91555118560791) (2858,6.606668949127197) (1193,6.56116247177124) (111,6.525002479553223) (942,6.513388633728027) (1212,6.488438606262207) (3911,6.47213888168335)* (930,6.37218713760376)
2521: (589,8.478957176208496)* (260,7.932114601135254)* (2628,7.642978191375732) (1610,7.632636070251465) (356,7.135152339935303)* (733,7.065369129180908) (2858,6.857362270355225) (1097,6.832617282867432) (1127,6.80349588394165) (780,6.707613468170166) (1291,6.685242652893066) (593,6.648631572723389) (377,6.589611530303955) (349,6.5478291511535645) (1036,6.530186653137207) (1214,6.448229789733887) (3256,6.41421365737915) (2355,6.410182952880859) (2683,6.387945652008057) (2706,6.379339218139648)*
2522: (1196,9.369441032409668)* (3527,8.761741638183594) (1101,8.58568000793457) (589,8.101932525634766) (1291,8.045149803161621) (1374,8.002572059631348) (2985,7.724590301513672) (2571,7.527294158935547) (1200,7.356839656829834) (592,7.30866813659668) (2028,7.282220363616943) (480,7.179922580718994) (1097,7.142830848693848) (2194,7.0323944091796875) (349,6.969225883483887) (3703,6.937727451324463) (1242,6.904634952545166) (1270,6.767363548278809) (2947,6.765327453613281) (1376,6.5989274978637695)
2523: (2858,10.981043815612793)* (1197,9.633914947509766)* (593,9.346331596374512) (260,9.07056999206543)* (1210,8.765913963317871) (2997,8.365001678466797) (50,8.311883926391602)* (1198,8.217705726623535)* (2657,8.071065902709961)* (1193,7.953861713409424) (1968,7.9124627113342285) (2291,7.888703346252441)* (318,7.877891540527344)* (1270,7.858434200286865) (1258,7.846063137054443) (527,7.793579578399658) (1394,7.719845771789551)* (1222,7.715268611907959) (2571,7.6186981201171875) (1288,7.494503974914551)
2524: (910,6.0619215965271) (1265,6.050210952758789) (912,6.016038417816162) (1198,5.965933322906494)* (1278,5.871829509735107) (1304,5.8673319816589355) (1197,5.849093914031982) (2762,5.8453898429870605) (2396,5.82235860824585) (1307,5.816163063049316) (2716,5.795630931854248)* (1136,5.710872173309326) (919,5.708748817443848) (1,5.679544925689697) (260,5.671681880950928) (1269,5.662879943847656) (2918,5.612921714782715) (2804,5.593285083770752) (3421,5.585650444030762) (2797,5.559458255767822)
2525: (3897,6.389227867126465) (2791,6.164737224578857) (1230,6.148961544036865) (2858,5.9392266273498535) (1270,5.895264625549316)* (1265,5.805990695953369) (2804,5.754247665405273) (1394,5.72868537902832) (1197,5.627704620361328) (1784,5.5148444175720215) (3361,5.493101119995117) (3421,5.48464822769165) (898,5.447004795074463) (2396,5.433827877044678) (2797,5.385266304016113) (912,5.366960048675537) (2248,5.357125759124756) (1235,5.342035293579102) (910,5.322253704071045) (39,5.315814018249512)
