userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,2.608759641647339) (595,2.5622549057006836)* (34,2.216789960861206) (318,2.1379473209381104) (1198,1.8452898263931274) (2081,1.815388798713684) (593,1.8009986877441406) (2858,1.7756012678146362) (2396,1.648090124130249) (1907,1.6182883977890015)* (1210,1.6162261962890625) (2762,1.577247142791748)* (2078,1.5549368858337402) (2080,1.5537104606628418) (2096,1.5427923202514648) (3147,1.5403952598571777) (480,1.5271490812301636) (110,1.5243841409683228) (3751,1.5141438245773315) (1196,1.4907145500183105)
3695: (1198,3.325232744216919)* (1210,3.2563939094543457)* (1275,2.853646993637085) (2692,2.2434794902801514)* (1148,2.240670680999756) (1291,2.1954281330108643)* (1215,2.1872200965881348) (2355,2.1457252502441406) (1214,2.0827786922454834)* (2918,2.002929210662842) (541,1.9659068584442139) (1259,1.9534049034118652)* (1500,1.8924373388290405)* (1356,1.8850635290145874) (2916,1.8813436031341553) (3751,1.8544148206710815) (1748,1.8538862466812134) (2140,1.7868717908859253)* (2959,1.776126503944397)* (610,1.775109887123108)
3696: (296,2.5842416286468506)* (1270,2.5494468212127686) (2997,2.547874927520752) (1259,2.2596731185913086)* (2599,2.2483482360839844) (2716,2.2049167156219482)* (1136,2.1435017585754395)* (1784,2.085207939147949) (1394,2.0647222995758057)* (110,2.0561435222625732)* (1704,2.0471928119659424) (2918,2.0026614665985107) (356,1.994295358657837) (1148,1.964593768119812) (223,1.898224949836731) (1278,1.859320878982544)* (1304,1.8075933456420898)* (1097,1.786534070968628) (1294,1.720276951789856) (2302,1.7091805934906006)
3697: (1291,3.4092531204223633)* (1127,2.5873966217041016) (1610,2.333881139755249)* (2706,2.12732195854187)* (969,2.0696587562561035) (2688,1.9623531103134155)* (2763,1.9457451105117798) (592,1.8685343265533447) (3578,1.838779330253601) (1287,1.8347283601760864) (2355,1.8111745119094849)* (1097,1.8101518154144287)* (223,1.8000859022140503) (1242,1.7388614416122437) (3175,1.720511555671692) (589,1.7055561542510986) (2948,1.7004677057266235) (3005,1.6849476099014282) (2193,1.636234164237976)* (3527,1.562794804573059)
3698: (2762,3.4753825664520264)* (2987,2.542181968688965) (223,2.1827597618103027) (1196,2.174360752105713) (2396,2.1487650871276855) (3081,2.1431782245635986)* (2712,2.1277353763580322) (2716,2.077648162841797) (1127,2.0075950622558594) (2599,1.9948830604553223) (260,1.9387089014053345)* (2908,1.916094183921814) (2355,1.8106539249420166) (2683,1.7573552131652832) (2700,1.748596429824829) (913,1.7423352003097534) (1617,1.656037449836731) (2707,1.6303911209106445) (1199,1.5963165760040283) (32,1.5805797576904297)
3699: (527,2.7603561878204346) (904,2.4629366397857666)* (2028,2.3256337642669678) (318,2.2309937477111816) (923,2.1388680934906006) (1196,2.0813987255096436) (1225,2.0243515968322754) (899,2.002531051635742) (1198,1.9956926107406616)* (2804,1.924384593963623) (1247,1.8867716789245605) (953,1.8391244411468506) (858,1.8325254917144775) (1254,1.6879774332046509) (951,1.6768529415130615) (2762,1.6559696197509766) (1269,1.6555533409118652) (608,1.6545400619506836) (2398,1.6172046661376953) (903,1.5810495615005493)*
3700: (318,3.0312201976776123) (296,2.5723073482513428) (3753,2.1822445392608643) (356,2.131415605545044) (454,1.8915085792541504) (3408,1.8388525247573853) (2329,1.7951889038085938) (3105,1.7763501405715942) (3578,1.7589306831359863) (36,1.725693941116333) (161,1.7089496850967407) (1358,1.6929689645767212) (3100,1.626248836517334) (628,1.5798217058181763) (1466,1.545634388923645) (3513,1.5285669565200806) (3752,1.5150272846221924) (1682,1.5101827383041382) (2762,1.5000206232070923) (3623,1.4647612571716309)
3701: (527,2.421917200088501) (110,2.1863629817962646) (1197,2.1122708320617676) (2396,1.9947694540023804) (593,1.9591517448425293) (589,1.9428722858428955) (1270,1.8893061876296997) (3114,1.8775825500488281) (457,1.8132110834121704)* (1240,1.790521502494812) (318,1.7588304281234741) (1097,1.689651608467102) (858,1.6614245176315308) (2716,1.6457395553588867) (1617,1.6335899829864502) (1214,1.6257097721099854) (1387,1.6033979654312134) (3753,1.6022168397903442) (3175,1.5708335638046265) (541,1.5304189920425415)
3702: (1214,2.2754335403442383) (3471,2.2052085399627686) (924,2.1895923614501953) (1200,2.1522014141082764) (3175,2.0887300968170166)* (260,2.063971519470215) (589,2.0138702392578125) (750,2.0048410892486572)* (1240,1.9784045219421387) (1196,1.8463554382324219) (1097,1.7885686159133911) (1210,1.6176434755325317) (2916,1.5340789556503296) (2762,1.4818391799926758) (1748,1.4624015092849731) (1527,1.4386112689971924) (1077,1.4364203214645386)* (1374,1.41354238986969) (2628,1.385110855102539) (2288,1.3552249670028687)
3703: (3812,1.888246774673462) (2302,1.8761471509933472) (3809,1.7264814376831055) (1387,1.6950267553329468) (3082,1.6562488079071045) (3763,1.646987795829773) (1235,1.6356858015060425) (3639,1.5769577026367188) (3147,1.5612821578979492) (3755,1.4519634246826172) (1374,1.4407296180725098) (3623,1.4198650121688843) (3751,1.3711388111114502)* (3785,1.3676139116287231) (1244,1.3483914136886597) (1028,1.3206311464309692) (3792,1.3185703754425049) (3654,1.3036260604858398)* (780,1.228070855140686) (3769,1.1639189720153809)
3704: (608,2.8850152492523193)* (2858,2.311354875564575)* (1193,2.1706249713897705)* (2571,2.0378239154815674) (1199,1.997057557106018) (3481,1.853538155555725) (2289,1.81990647315979) (1179,1.7368828058242798) (1136,1.6184154748916626)* (3897,1.5783253908157349) (47,1.5773544311523438)* (3911,1.5386860370635986) (2692,1.5316643714904785) (1223,1.5134409666061401)* (1079,1.5013372898101807)* (3114,1.478358268737793) (2243,1.4571850299835205) (1235,1.405853033065796) (1208,1.3940718173980713) (3683,1.3703715801239014)
3705: (2355,2.7576041221618652) (3363,2.542032241821289) (296,2.431826114654541)* (608,2.295741558074951)* (2915,2.281731128692627) (1954,2.0294084548950195) (1961,1.9431555271148682) (3176,1.9065381288528442) (1092,1.9016804695129395)* (1221,1.9015698432922363)* (1230,1.8926759958267212)* (1231,1.8689446449279785)* (1265,1.8641891479492188) (3671,1.8463454246520996)* (3104,1.7669962644577026) (1278,1.7547619342803955)* (1263,1.6994521617889404)* (2917,1.6866614818572998)* (1035,1.6719775199890137)* (2973,1.6430681943893433)
3706: (1197,2.6916210651397705)* (2716,2.4985594749450684) (2858,2.232041358947754) (1968,2.207875967025757)* (2599,2.1109583377838135) (1265,2.0647730827331543) (223,2.0595521926879883)* (1288,2.029900074005127)* (2797,1.8897634744644165) (2395,1.6569406986236572) (3114,1.5993785858154297) (3552,1.5695397853851318) (3671,1.567978858947754)* (1257,1.566123604774475) (1198,1.511502981185913)* (1278,1.5073180198669434) (3039,1.472611665725708) (3481,1.4535866975784302) (2064,1.4169977903366089) (1961,1.3845957517623901)
3707: (6,2.601837635040283) (1617,2.4629311561584473)* (1729,2.314310073852539) (1213,2.163968563079834) (1500,2.0928378105163574) (1061,2.057683229446411)* (1805,1.8892507553100586) (608,1.8618385791778564) (2391,1.8526450395584106) (1912,1.7711594104766846) (1625,1.692354440689087) (2231,1.645739197731018) (1732,1.608328938484192) (648,1.5755470991134644) (866,1.5674512386322021) (2959,1.5557706356048584) (431,1.4431161880493164) (733,1.4292960166931152) (10,1.4155534505844116) (1573,1.401114821434021)
3708: (1197,1.5288575887680054) (3175,1.4321309328079224) (480,1.3290358781814575) (1304,1.3190395832061768)* (608,1.286044955253601) (3147,1.2776304483413696) (1028,1.189742922782898) (2302,1.1369171142578125) (2858,1.0956437587738037) (1077,1.088226556777954) (780,1.064523458480835) (1097,1.0615004301071167) (3811,1.0531866550445557) (1210,1.0380122661590576) (1244,1.0284258127212524) (1580,1.0087014436721802) (3072,0.9766523241996765) (3361,0.974467396736145) (3873,0.9663546085357666) (899,0.9510712623596191)
3709: (1784,2.551548719406128)* (1704,2.3752527236938477) (1265,2.3548991680145264) (2028,2.2142531871795654)* (110,2.189241409301758)* (1517,2.1685471534729004) (34,2.0909292697906494) (3039,1.922194480895996) (2706,1.9170852899551392)* (539,1.8746834993362427)* (1393,1.799723505973816) (3114,1.7409483194351196)* (597,1.68022620677948) (440,1.6418758630752563) (1210,1.636509656906128)* (39,1.5756851434707642) (608,1.5667800903320312) (588,1.5538370609283447) (3450,1.5366750955581665)* (1641,1.5363240242004395)
3710: (2683,3.745931625366211)* (3785,2.8177649974823) (3809,2.809812545776367) (104,2.7775328159332275) (2791,2.7268333435058594)* (2770,2.516387462615967) (1485,2.332181453704834) (2355,2.2559359073638916) (785,2.1474337577819824) (1265,2.108795404434204) (520,2.03043270111084) (3450,1.9178189039230347) (3948,1.9155199527740479) (1278,1.9124425649642944) (19,1.9072028398513794)* (1887,1.9044712781906128) (2706,1.9020507335662842)* (3421,1.883575677871704) (3114,1.8618276119232178)* (2700,1.8243550062179565)
3711: (2028,2.857045888900757)* (3793,2.497450828552246)* (1580,2.4211113452911377)* (110,2.1293728351593018)* (3578,2.0666141510009766) (780,1.979705810546875)* (260,1.9464857578277588) (1097,1.8988333940505981) (356,1.756597638130188) (2858,1.7467604875564575) (457,1.7336527109146118) (1617,1.7165963649749756) (3555,1.6942236423492432) (3755,1.692826509475708)* (1270,1.6544275283813477) (1210,1.5891900062561035) (3623,1.5872324705123901) (3300,1.5433834791183472) (3615,1.5245863199234009) (2761,1.5149462223052979)*
3712: (1580,2.8387484550476074) (589,2.647873878479004)* (2571,2.507216453552246) (1196,2.477386236190796)* (3175,2.385807991027832) (329,2.1404335498809814) (1197,2.0415213108062744)* (380,2.00256609916687)* (1610,1.9602631330490112)* (2115,1.7808128595352173)* (2028,1.7622921466827393) (349,1.712020993232727) (648,1.7113946676254272)* (2716,1.6863290071487427) (1375,1.5795496702194214) (2000,1.5550146102905273) (1097,1.5424613952636719) (1917,1.504000186920166)* (2393,1.490450382232666) (736,1.4731998443603516)
3713: (1307,3.5662641525268555)* (1968,3.011735677719116)* (318,2.2623655796051025) (2248,2.2529728412628174)* (2716,2.227963447570801)* (1079,2.169875144958496)* (1259,2.114204168319702)* (2424,2.1130690574645996)* (2406,2.0393009185791016) (838,1.9566107988357544) (380,1.9495404958724976) (7,1.9114418029785156)* (2355,1.8946365118026733) (1036,1.867611050605774) (2268,1.8247325420379639) (1240,1.7960869073867798)* (3210,1.7750647068023682)* (1680,1.7618463039398193)* (2762,1.7110151052474976) (589,1.7099329233169556)
3714: (1249,1.359411597251892) (2858,1.3467843532562256) (3763,1.1505262851715088)* (2949,1.098342776298523)* (293,1.0392860174179077) (3812,1.0262573957443237) (1230,1.0195144414901733) (2959,0.9898120760917664)* (1235,0.9777659773826599) (2000,0.9510221481323242) (3147,0.9281889200210571) (3811,0.9275814294815063) (3702,0.9232982397079468) (3639,0.9038243889808655) (1617,0.8999761939048767) (2997,0.8812589645385742) (1090,0.8692472577095032) (3836,0.8317389488220215)* (1387,0.8268589377403259) (3634,0.8175514936447144)
3715: (3175,3.658158302307129)* (2355,3.5913238525390625)* (1210,3.369318723678589)* (2571,3.176222801208496) (1270,2.7462692260742188)* (2394,2.717681407928467) (2021,2.6948695182800293)* (260,2.610322952270508)* (1282,2.4978556632995605)* (2081,2.4847161769866943)* (2161,2.473625898361206)* (2687,2.465630531311035)* (2087,2.367626667022705)* (1748,2.222637176513672) (1580,2.2132935523986816)* (2116,2.181593656539917) (592,2.0867483615875244) (1033,2.033846616744995)* (1584,1.9647276401519775) (24,1.951015830039978)*
3716: (785,2.9123411178588867) (2335,2.890141725540161)* (1732,2.7588577270507812) (1676,2.7467823028564453)* (2959,2.5144259929656982) (1379,2.4203085899353027) (1918,2.337684392929077) (3793,2.3116910457611084)* (593,2.195322275161743)* (1431,2.1630194187164307) (2002,2.128689765930176) (1882,2.0923357009887695) (1479,2.0915756225585938) (3450,2.090747594833374) (3785,2.0823354721069336) (1405,2.0143706798553467)* (173,1.9842215776443481) (1597,1.946975827217102) (3421,1.9276022911071777) (1391,1.9016649723052979)*
3717: (1270,3.393545150756836)* (2716,2.425429105758667) (1307,2.3943629264831543)* (3114,2.25697660446167)* (1127,2.1515774726867676) (2571,2.133312702178955)* (2804,2.095677614212036)* (356,1.8860821723937988) (1240,1.8740198612213135)* (924,1.8383612632751465) (2000,1.8230971097946167) (150,1.8228662014007568)* (3793,1.7832915782928467) (2797,1.7483563423156738) (1193,1.746890902519226)* (110,1.7453676462173462) (50,1.6810035705566406)* (3555,1.6524661779403687) (1617,1.6099324226379395) (2858,1.602851390838623)
3718: (1952,2.311203718185425) (922,2.1889522075653076) (923,1.95735764503479) (3462,1.9482570886611938) (3307,1.910600185394287) (1235,1.8583425283432007) (3067,1.8283119201660156) (2973,1.7497187852859497) (3019,1.7000576257705688) (1104,1.68130362033844) (2997,1.6575360298156738) (2920,1.5658042430877686)* (3504,1.5630017518997192) (905,1.539283037185669) (1267,1.5282695293426514) (2351,1.497023344039917) (3741,1.4903614521026611) (3789,1.483506441116333) (1256,1.4341228008270264) (1280,1.4217227697372437)
3719: (2599,2.540560245513916) (2355,2.5235867500305176) (2396,2.497218608856201) (2997,2.2496297359466553)* (2683,2.125178813934326) (2706,1.9465025663375854) (3175,1.9352399110794067) (785,1.8811246156692505) (2502,1.8212008476257324) (913,1.6131930351257324) (2700,1.5668635368347168) (1210,1.5517065525054932) (2572,1.5403977632522583) (1513,1.5305497646331787) (2394,1.5052590370178223) (1127,1.483469843864441) (3793,1.481757640838623) (2580,1.4438838958740234) (2959,1.4391732215881348) (3543,1.4387658834457397)
3720: (3256,2.1205334663391113) (265,2.0966317653656006) (1233,1.9976989030838013)* (318,1.9595580101013184) (2028,1.946521520614624) (3006,1.8567395210266113) (3418,1.7867761850357056) (1358,1.7831543684005737) (349,1.775529146194458) (1183,1.6909688711166382) (593,1.6782594919204712) (589,1.6212131977081299) (377,1.6093319654464722) (527,1.5368602275848389)* (1610,1.5128535032272339) (1094,1.5036094188690186) (1370,1.4669315814971924) (1912,1.4632750749588013) (1704,1.4493001699447632) (1641,1.4232300519943237)
3721: (1213,2.8103809356689453) (608,2.3491246700286865)* (1089,2.000382900238037) (2395,1.9853178262710571)* (3160,1.7704191207885742) (1060,1.6859608888626099) (2324,1.527954339981079) (1095,1.4687130451202393) (593,1.399278163909912) (2712,1.3417071104049683) (25,1.3273184299468994) (3006,1.3065307140350342) (2028,1.2908042669296265) (1719,1.2724627256393433) (562,1.2665308713912964) (1041,1.249050259590149) (2700,1.2315174341201782)* (2890,1.1610416173934937) (2336,1.15855073928833) (858,1.1412335634231567)*
3722: (1997,2.6646502017974854) (968,2.385322332382202) (1347,2.3355486392974854) (1387,2.2660129070281982) (1258,2.2255733013153076)* (1219,2.1577019691467285) (1321,2.120849370956421) (1350,2.0865368843078613) (1407,2.01713228225708) (2160,1.9149169921875)* (2455,1.70220947265625) (1261,1.6716668605804443)* (2710,1.5999886989593506) (2513,1.5906051397323608) (1327,1.5680255889892578) (1278,1.5528298616409302) (1644,1.4786475896835327) (2118,1.4525879621505737) (1717,1.444250464439392) (3409,1.417678713798523)
3723: (2716,2.939378023147583) (2706,2.8667190074920654)* (2762,2.5131280422210693)* (2688,2.295147657394409) (2707,2.2798221111297607) (2987,2.2158255577087402) (2694,2.1847152709960938) (2599,2.14402437210083) (3005,2.035398006439209) (2396,1.9838788509368896) (2997,1.9671417474746704) (2710,1.8016151189804077) (3543,1.7808603048324585) (2433,1.7344284057617188) (3175,1.7282224893569946) (2013,1.6955152750015259) (3114,1.6815253496170044) (2959,1.6677860021591187) (2336,1.6329504251480103) (2605,1.627087950706482)
3724: (1270,3.976407527923584)* (2716,2.970167398452759)* (593,2.759671211242676)* (1210,2.2730000019073486)* (2396,2.2634105682373047) (1240,2.174550771713257) (919,2.130908727645874)* (150,2.1079704761505127) (2918,2.0681638717651367)* (2571,2.044806957244873) (1374,2.035839080810547)* (3552,1.9274260997772217)* (2174,1.8953499794006348)* (1148,1.8858760595321655)* (3361,1.8506851196289062) (2997,1.8187990188598633) (1028,1.8019083738327026) (1276,1.7932060956954956) (1225,1.7492367029190063)* (2081,1.718078374862671)*
3725: (2858,2.48160457611084) (318,1.905804991722107) (527,1.8821696043014526) (2997,1.8318716287612915) (3147,1.6820666790008545) (1704,1.6781084537506104) (110,1.5548897981643677) (2762,1.5504565238952637) (593,1.5039911270141602) (3753,1.426178216934204) (3006,1.4032299518585205) (50,1.4003443717956543) (1617,1.3983408212661743) (356,1.3382548093795776) (3897,1.303332805633545) (2324,1.2492417097091675) (2329,1.2127538919448853) (2396,1.1883376836776733) (47,1.1490126848220825) (1784,1.145894169807434)
3726: (1240,2.8487963676452637)* (2716,2.733881950378418)* (2997,2.4280638694763184) (1200,2.3666889667510986)* (2916,2.328061103820801) (480,2.306910514831543)* (2628,2.1880571842193604) (745,2.171373128890991)* (1356,2.0872483253479004) (1215,2.057986259460449) (1214,2.0022025108337402)* (1097,2.001533269882202) (588,1.9238470792770386) (2396,1.895274043083191)* (34,1.7723429203033447) (223,1.7463146448135376) (1372,1.6984422206878662) (1584,1.6804739236831665) (2406,1.6616203784942627) (2700,1.6576842069625854)
3727: (1090,2.2409605979919434) (2706,2.15411114692688)* (593,2.101928234100342) (1089,2.012472152709961) (3363,1.752082347869873) (1201,1.6805474758148193)* (858,1.6088131666183472)* (1272,1.5696251392364502) (1258,1.5552881956100464) (2194,1.550527572631836) (296,1.5407707691192627) (2028,1.511677861213684) (3836,1.497240662574768) (1294,1.4689749479293823) (1266,1.46296226978302) (2959,1.4447704553604126) (1198,1.4417905807495117) (50,1.4206703901290894) (3005,1.4125890731811523) (969,1.4088900089263916)
3728: (2881,3.217217445373535) (2355,2.9755465984344482) (2707,2.8142740726470947)* (3623,2.529994487762451) (2841,2.4973764419555664) (2858,2.4681897163391113)* (3408,2.4238364696502686) (1093,2.3881280422210693) (2826,2.3311376571655273) (3203,2.2786002159118652) (785,2.252122163772583) (2676,2.2369511127471924) (2770,2.165576457977295) (3081,2.1613306999206543) (1911,2.1240828037261963) (223,2.1178712844848633) (2502,2.030538558959961) (2710,1.9986485242843628) (3753,1.8938463926315308) (3219,1.8474955558776855)
3729: (296,2.5343635082244873)* (1704,2.320497751235962)* (3147,2.1735129356384277)* (1213,2.1605215072631836) (47,2.115710735321045)* (1198,2.1090383529663086)* (457,2.0503931045532227)* (260,1.9359346628189087)* (858,1.8959858417510986)* (608,1.8663324117660522)* (1196,1.8001619577407837)* (161,1.7035713195800781)* (6,1.6337149143218994) (2001,1.6081624031066895) (474,1.5672975778579712)* (2115,1.5114824771881104) (2605,1.5028202533721924)* (3408,1.4064018726348877) (592,1.38897705078125) (2991,1.3806507587432861)
3730: (1240,2.2076680660247803) (1214,2.0428972244262695) (1291,1.84189772605896) (480,1.825573444366455)* (2571,1.8082374334335327) (593,1.768028736114502) (858,1.7228342294692993) (1097,1.670988917350769) (589,1.6503350734710693) (1200,1.6433974504470825) (1036,1.6401842832565308) (969,1.5899314880371094) (1387,1.5519635677337646) (1610,1.5300943851470947) (110,1.5022801160812378) (2762,1.439711332321167) (924,1.4059226512908936) (2628,1.3837076425552368) (457,1.3559573888778687) (3702,1.3194944858551025)
3731: (541,2.8664562702178955)* (1240,2.8495123386383057)* (1200,2.496526002883911) (589,2.474548816680908) (1214,2.4637093544006348) (1196,2.378978729248047) (260,2.3769149780273438)* (1206,2.0973856449127197)* (32,2.01764178276062)* (924,1.9722386598587036) (3527,1.8925533294677734) (2968,1.8589147329330444) (1097,1.8313778638839722) (3175,1.771132230758667) (1584,1.7610148191452026) (2288,1.7056406736373901) (1356,1.6968698501586914) (1580,1.6667799949645996) (2529,1.6580810546875)* (1127,1.6315135955810547)
3732: (858,2.6307125091552734) (919,2.6284351348876953)* (1198,2.587972640991211)* (527,2.542067766189575) (913,2.5206942558288574)* (1267,2.2900407314300537) (1197,2.200774908065796) (1252,2.1641716957092285) (920,2.141761302947998) (898,1.9971102476119995) (750,1.9541935920715332) (910,1.8303929567337036)* (1230,1.7991963624954224)* (2028,1.7897534370422363) (594,1.6865365505218506)* (1947,1.680472731590271) (928,1.6670546531677246) (2987,1.666133165359497) (1213,1.6324502229690552)* (457,1.6244457960128784)
3733: (296,4.089373588562012)* (2997,3.2835004329681396)* (1193,2.586744546890259)* (2324,2.101813793182373)* (260,2.1016201972961426) (111,2.09651780128479) (2959,2.05428409576416)* (3481,1.998817801475525) (1259,1.9064626693725586) (2571,1.8415300846099854) (1394,1.8260709047317505) (1230,1.775639295578003) (2791,1.7561321258544922) (750,1.676468849182129) (1704,1.5898730754852295)* (912,1.569854974746704) (2762,1.5689740180969238) (246,1.5456466674804688) (32,1.5423333644866943)* (923,1.515853762626648)
3734: (3147,2.584433078765869) (3753,2.181535005569458) (3301,2.1265525817871094) (3755,2.0415005683898926) (3798,1.998553991317749) (3717,1.9215646982192993) (3578,1.9087343215942383) (3081,1.772121787071228) (3617,1.704756259918213) (3752,1.7043437957763672) (736,1.6891367435455322) (3177,1.677369236946106) (3082,1.6468418836593628) (3146,1.6173096895217896)* (3826,1.5403283834457397) (2001,1.532702088356018) (3744,1.5163218975067139) (3624,1.5018800497055054) (3186,1.4032946825027466) (3821,1.3716728687286377)
3735: (1213,2.880958318710327) (1089,2.339953660964966)* (2804,2.1994152069091797)* (3683,2.159661293029785) (2395,2.0007643699645996) (908,1.9944161176681519) (1219,1.9611172676086426) (2599,1.876729965209961)* (1198,1.8570963144302368) (1276,1.7492483854293823) (1197,1.7408907413482666)* (1207,1.711464762687683) (904,1.6994990110397339)* (1387,1.681066870689392) (785,1.641540288925171) (3868,1.6297690868377686) (3552,1.6019920110702515) (910,1.576204538345337) (1912,1.5739134550094604) (1304,1.5613141059875488)
3736: (2028,2.507540464401245)* (480,2.506232500076294)* (32,2.116608142852783)* (329,1.9621189832687378) (1584,1.9493839740753174) (1,1.9028379917144775) (110,1.8848276138305664)* (589,1.8829262256622314)* (1909,1.7957993745803833) (2858,1.7323824167251587) (2617,1.699115514755249) (318,1.6680662631988525)* (724,1.6020448207855225) (2995,1.5249571800231934) (1748,1.517006754875183) (366,1.4917815923690796) (3114,1.4410951137542725) (1342,1.4334100484848022)* (2353,1.426287055015564) (1645,1.4082159996032715)
3737: (1198,2.6500651836395264)* (1197,2.584904909133911) (2028,2.48921799659729)* (1196,2.4509713649749756)* (1610,2.088205099105835) (589,2.0748801231384277) (110,2.0452218055725098) (480,2.0438389778137207)* (1097,1.969743251800537) (2716,1.9269365072250366) (1968,1.734484076499939) (3421,1.7021393775939941) (2571,1.6841038465499878) (2406,1.63236403465271) (2396,1.632279396057129) (2791,1.6167058944702148) (733,1.5536161661148071) (349,1.5143004655838013)* (1278,1.513778567314148)* (1240,1.4776729345321655)
3738: (3421,2.0969603061676025)* (1294,1.685382604598999) (2791,1.661270260810852) (3363,1.6567912101745605) (1265,1.5467783212661743) (1278,1.5167148113250732) (1079,1.5065250396728516) (3361,1.4656773805618286) (3114,1.4099146127700806) (1230,1.3291946649551392) (1394,1.265331506729126) (1136,1.2168738842010498) (1276,1.2046003341674805) (1256,1.188462734222412) (2804,1.1748898029327393) (2302,1.1378793716430664) (3507,1.1121572256088257) (1269,1.0980918407440186) (3552,1.0903390645980835) (3037,1.0860646963119507)
3739: (2762,2.153765916824341) (2858,1.92039954662323) (1617,1.6977882385253906) (2997,1.5360527038574219) (3147,1.4597474336624146) (3006,1.4534683227539062) (3408,1.4293619394302368) (3623,1.3760370016098022) (2686,1.3401631116867065) (593,1.1946619749069214) (2959,1.1770000457763672) (3755,1.1746985912322998) (608,1.1510725021362305) (3578,1.1239118576049805) (1193,1.0631251335144043) (3186,1.0606876611709595) (913,1.0325665473937988) (3148,1.030789852142334) (1358,1.0075515508651733) (2908,0.9855194687843323)
3740: (318,2.687408685684204)* (1213,2.078303813934326) (858,2.058013916015625)* (593,1.9389269351959229) (1704,1.7382309436798096) (2959,1.7316151857376099) (3753,1.5697304010391235) (3147,1.5280516147613525) (1221,1.499609112739563) (1259,1.4774497747421265) (1198,1.4448908567428589) (1291,1.4003989696502686) (50,1.386668086051941) (1222,1.382574200630188)* (1090,1.3162370920181274) (150,1.315643310546875) (2268,1.2998417615890503) (1208,1.2553259134292603) (3006,1.2466617822647095) (608,1.2159481048583984)*
3741: (2028,3.063694715499878) (1198,2.9256162643432617)* (1610,2.6346521377563477) (1196,2.399470567703247) (1240,2.377509832382202) (1617,2.334333658218384) (608,2.260518789291382) (2858,2.231739044189453) (2396,2.1601483821868896) (2916,2.13379168510437)* (858,2.0053083896636963) (527,1.883399248123169) (2000,1.7299154996871948) (1214,1.7076176404953003) (1200,1.6815170049667358) (1704,1.6491107940673828) (474,1.5373374223709106) (3578,1.5350409746170044) (1912,1.5260636806488037)* (2692,1.5059667825698853)
3742: (2706,3.499601364135742) (2858,2.7616169452667236) (260,2.6133086681365967)* (2028,2.5227699279785156) (1517,2.3587934970855713) (1036,2.223231792449951) (2762,2.1306979656219482) (1,2.127218246459961) (356,2.114223003387451) (296,2.057184934616089) (858,2.019197463989258) (110,1.9980970621109009) (344,1.9547182321548462) (104,1.9168143272399902) (2700,1.8915318250656128) (2791,1.788062334060669)* (3421,1.777446985244751) (2716,1.6080089807510376) (2502,1.5590251684188843) (2355,1.4575200080871582)
3743: (527,1.459143042564392) (597,1.3778884410858154) (110,1.3544881343841553)* (2858,1.3404306173324585) (318,1.2565486431121826) (150,1.154735803604126) (1,1.1355574131011963)* (2571,1.107545018196106)* (1270,1.0960512161254883) (1704,1.0856688022613525) (3147,1.0568386316299438) (2762,1.0358104705810547) (2671,1.0301506519317627) (11,0.9568372368812561) (587,0.9335712790489197) (589,0.9244986772537231) (3408,0.9149313569068909) (3114,0.9069563150405884) (2355,0.9064558744430542)* (2396,0.8928130865097046)
3744: (260,1.9666672945022583) (2858,1.5227203369140625)* (1196,1.3431696891784668) (527,1.2924855947494507) (1210,1.2757539749145508) (3421,1.2632238864898682) (912,1.256861686706543) (1270,1.2436579465866089) (3671,1.2245104312896729) (858,1.2234456539154053) (1127,1.1982520818710327) (1097,1.1822986602783203) (593,1.15696120262146) (1608,1.142250895500183) (919,1.1306713819503784) (3251,1.0803059339523315) (1019,1.07295560836792)* (318,1.0514216423034668) (541,1.0512033700942993) (2355,1.0474069118499756)
3745: (2706,5.128536701202393)* (2355,4.321221351623535) (2881,3.695294141769409) (2694,3.333083391189575) (2858,3.086970329284668) (223,3.0054194927215576) (597,2.6892025470733643)* (2707,2.665266513824463) (3175,2.6302542686462402)* (3798,2.4642181396484375) (1513,2.420793294906616) (2541,2.408055305480957) (2997,2.2932896614074707) (2688,2.2847042083740234) (3785,2.2747039794921875) (1,2.2700302600860596) (1911,2.2466161251068115) (356,2.2186801433563232) (3255,2.206470489501953)* (2908,2.1515798568725586)
3746: (1090,2.8034441471099854)* (1196,2.481957197189331)* (1240,2.3585305213928223)* (1259,2.3160195350646973)* (1036,2.1547467708587646)* (1968,2.1239213943481445)* (2797,2.035020351409912) (589,1.932158350944519) (1291,1.92179536819458) (592,1.920406699180603) (2706,1.8388051986694336) (1210,1.804783821105957)* (3527,1.8032282590866089) (47,1.741163730621338) (553,1.6724306344985962) (3552,1.6711751222610474)* (590,1.6515840291976929)* (296,1.6172891855239868) (3448,1.6105948686599731)* (318,1.5035873651504517)*
3747: (2997,2.5845630168914795) (2355,1.8141616582870483) (1225,1.7892102003097534) (2683,1.7191394567489624) (3176,1.7006300687789917) (2762,1.632955551147461) (593,1.5569308996200562)* (2706,1.5319819450378418) (608,1.4552360773086548) (296,1.3286898136138916) (1617,1.3196818828582764) (3052,1.3009639978408813) (2976,1.2945879697799683) (1230,1.2914671897888184) (924,1.2890937328338623) (2336,1.2578641176223755) (1092,1.1923013925552368) (2707,1.1872013807296753) (1193,1.180855393409729) (3160,1.1707557439804077)
