userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,1.8365012407302856)* (364,1.7740353345870972) (1210,1.5273066759109497) (34,1.465660810470581) (2081,1.460278868675232) (593,1.4042880535125732) (2762,1.3662687540054321)* (1196,1.3206169605255127) (2096,1.2855271100997925) (318,1.2102242708206177) (1198,1.1837354898452759) (2080,1.1766246557235718) (2078,1.1389929056167603) (1688,1.1197277307510376) (3147,1.1130777597427368) (2687,1.0975850820541382) (2087,1.0655244588851929) (1907,1.0338554382324219)* (1704,1.0293211936950684) (2565,0.9892415404319763)
3904: (2571,2.221024751663208)* (1196,1.9472863674163818) (3114,1.8188421726226807) (1197,1.682045817375183) (260,1.6386908292770386) (110,1.5744085311889648) (1270,1.444733738899231) (3578,1.4029994010925293) (2706,1.3500034809112549) (457,1.343073844909668) (2959,1.2999701499938965) (223,1.294585943222046) (480,1.2208502292633057) (2987,1.1834636926651)* (2355,1.1799147129058838) (1517,1.166701078414917)* (1265,1.15752112865448) (318,1.1160988807678223) (1215,1.0873439311981201) (593,1.0538209676742554)
3905: (858,1.9860848188400269)* (2571,1.9417389631271362)* (110,1.7940747737884521) (593,1.5057497024536133) (1210,1.45595383644104) (1214,1.4387660026550293) (318,1.3974014520645142) (1193,1.277841329574585) (1197,1.2453720569610596) (356,1.224475622177124) (1200,1.2085869312286377) (1136,1.2061346769332886) (296,1.1663014888763428) (608,1.123246192932129) (50,1.064035177230835) (1213,1.0095205307006836) (1304,0.9955342411994934) (2944,0.9898416996002197)* (1387,0.9875659346580505) (541,0.9838922023773193)
3906: (1240,2.2116236686706543) (1198,2.1098244190216064) (260,2.0355772972106934) (1954,1.8194754123687744)* (1200,1.7408483028411865) (1196,1.6638257503509521) (1201,1.5665972232818604) (1242,1.5500195026397705) (2571,1.5467115640640259) (2948,1.4805455207824707) (1233,1.431395411491394) (1222,1.420091986656189) (3578,1.3979438543319702) (969,1.395738959312439) (3256,1.3886828422546387)* (1953,1.3870460987091064) (1374,1.232866883277893) (2951,1.2043696641921997) (474,1.2029608488082886) (1197,1.193457007408142)
3907: (597,1.6916546821594238) (356,1.6910343170166016) (2396,1.6626622676849365) (2355,1.5250723361968994) (1265,1.4232417345046997) (2424,1.250157356262207) (39,1.1641032695770264) (440,1.1469738483428955) (2706,1.1344943046569824) (1923,1.0982155799865723)* (7,1.0717600584030151) (838,1.0595988035202026) (3114,1.000649094581604) (2321,0.9866986870765686) (1721,0.9817496538162231) (1580,0.9394997954368591) (1641,0.9390730857849121) (3408,0.9117241501808167) (141,0.8992939591407776) (2724,0.8782504796981812)
3908: (3129,1.3756927251815796) (3083,1.372393012046814) (3160,1.3720283508300781) (233,1.326988697052002) (2997,1.3026930093765259) (2692,1.2389917373657227) (2908,1.2305258512496948) (1304,1.2054634094238281) (1639,1.1778396368026733) (1719,1.1699563264846802) (1617,1.1655771732330322) (912,1.1265034675598145) (2599,1.1193950176239014) (1393,1.0865956544876099) (1240,1.0383679866790771) (2289,1.0308170318603516) (800,1.0121017694473267) (1673,0.9981414675712585) (1236,0.9976434707641602) (3925,0.9960729479789734)
3909: (2683,1.932372808456421)* (3623,1.7466312646865845) (2355,1.6906440258026123) (2396,1.6607544422149658) (2959,1.647598147392273)* (2707,1.6006500720977783) (3578,1.5791975259780884) (2502,1.3624279499053955) (785,1.3569973707199097)* (3174,1.3478926420211792) (3203,1.2948150634765625) (1210,1.2889902591705322) (3176,1.2809910774230957) (2710,1.2423813343048096) (2976,1.218119740486145) (3543,1.2174875736236572) (2770,1.1724748611450195)* (2541,1.1588820219039917) (2688,1.147201657295227) (2580,1.1241774559020996)*
3910: (1197,1.9837058782577515)* (1196,1.8730775117874146) (1210,1.8675003051757812) (110,1.7650777101516724) (1198,1.7404497861862183) (1262,1.711701512336731) (1250,1.6128312349319458)* (356,1.4958572387695312)* (2951,1.4728394746780396)* (1374,1.35056734085083)* (3654,1.323548674583435) (3062,1.2588151693344116) (908,1.2382582426071167) (1387,1.2162277698516846)* (1408,1.2154176235198975) (1580,1.1881755590438843)* (1240,1.1787418127059937)* (2948,1.1741293668746948) (3114,1.1621686220169067)* (1272,1.159122109413147)
3911: (1387,1.1172999143600464) (2001,0.8475552201271057) (2746,0.7932095527648926) (3763,0.7592074871063232) (3081,0.7121198773384094) (1732,0.6815057396888733) (3147,0.6665177941322327) (3654,0.665854811668396) (1028,0.6655527353286743) (3639,0.6654986143112183)* (1036,0.6645791530609131) (1304,0.6585261821746826) (3633,0.635233461856842) (2762,0.6256320476531982) (3809,0.6183966994285583)* (3764,0.6053568124771118) (3034,0.5977155566215515) (2194,0.585662305355072) (3638,0.5768856406211853)* (296,0.5744265913963318)
3912: (2858,2.1328389644622803)* (1196,1.899145245552063) (1240,1.7913427352905273)* (593,1.7438372373580933) (2762,1.5287787914276123) (1210,1.4655282497406006) (608,1.4375234842300415) (541,1.4357244968414307) (1201,1.42819082736969)* (2028,1.4139543771743774)* (296,1.367048978805542)* (110,1.3573002815246582) (2997,1.3362696170806885) (1213,1.3077590465545654) (908,1.278771996498108) (919,1.2759703397750854) (1036,1.2734428644180298) (527,1.2581744194030762) (913,1.2442318201065063) (2692,1.223365068435669)
3913: (2858,2.3334012031555176) (2683,1.7186919450759888) (1923,1.6918567419052124) (2571,1.6711980104446411)* (1265,1.6313056945800781) (1210,1.5970606803894043) (1784,1.5362625122070312) (1968,1.5076813697814941) (457,1.4806057214736938) (3114,1.4612168073654175) (1197,1.4379823207855225) (1517,1.3783347606658936) (2791,1.2833847999572754) (3255,1.273118257522583) (50,1.2697713375091553) (3753,1.2641836404800415) (2302,1.2396663427352905) (3253,1.1647484302520752) (1393,1.1434779167175293) (1213,1.1352108716964722)
3914: (593,2.3223795890808105)* (110,2.3120334148406982) (1210,2.1295700073242188) (480,2.064471960067749)* (1200,1.7822672128677368)* (2916,1.6557098627090454) (1198,1.6468132734298706)* (1196,1.6189922094345093)* (50,1.4094880819320679) (1387,1.3800026178359985)* (318,1.3636095523834229) (3578,1.3350844383239746) (1221,1.325758695602417)* (1617,1.3121402263641357) (296,1.3017234802246094) (1580,1.2661268711090088)* (356,1.2388911247253418) (1270,1.2302167415618896) (1097,1.1866482496261597) (1089,1.09856116771698)
3915: (3005,2.1032638549804688) (2762,1.6299141645431519) (2706,1.4889661073684692) (2858,1.420412540435791)* (3798,1.321570873260498) (3081,1.2999294996261597) (2707,1.2291924953460693) (3615,1.2221405506134033) (2908,1.2010818719863892)* (2605,1.17361581325531) (2959,1.1621136665344238) (3623,1.1031241416931152) (3176,1.088884949684143) (2841,1.077878713607788) (3578,1.0643043518066406) (2840,1.023624300956726) (2688,1.0063215494155884) (2997,0.9948353171348572) (2541,0.967853307723999) (3408,0.9513481259346008)
3916: (1196,2.107119083404541)* (2716,1.981621503829956)* (1136,1.9692094326019287)* (2395,1.8667881488800049)* (2858,1.608551025390625)* (1199,1.6004493236541748)* (778,1.5666342973709106)* (2028,1.5448756217956543)* (589,1.4524149894714355) (2329,1.4328151941299438)* (1968,1.4314218759536743)* (2140,1.4127711057662964) (3052,1.313133955001831) (1220,1.3025075197219849) (2105,1.2988871335983276)* (3175,1.2879186868667603)* (1358,1.2557480335235596) (2064,1.246232509613037)* (1095,1.223970890045166)* (592,1.2149178981781006)*
3917: (2762,1.6884456872940063) (457,1.6487882137298584)* (539,1.5779207944869995) (377,1.555317997932434) (593,1.467658519744873)* (380,1.424877643585205) (733,1.3908616304397583) (2571,1.3677974939346313)* (2353,1.336425542831421) (1393,1.3336912393569946) (1721,1.248987078666687) (527,1.2273108959197998) (608,1.211678147315979)* (1580,1.1545194387435913) (440,1.1305263042449951) (1722,1.1206616163253784) (1408,1.1199439764022827) (2671,1.112799882888794)* (318,1.088057279586792) (339,1.0858656167984009)
3918: (2959,1.8662031888961792) (2858,1.7938814163208008)* (2762,1.6916205883026123) (2997,1.6787834167480469) (2683,1.4311246871948242) (3203,1.3961420059204102) (3176,1.383434534072876) (2841,1.261955738067627) (3160,1.25569486618042) (2908,1.2515287399291992) (2716,1.2241605520248413) (913,1.2032959461212158) (2688,1.18964684009552) (3081,1.181640625) (223,1.170335292816162) (1193,1.1678047180175781)* (2987,1.1391834020614624) (2710,1.1375216245651245) (2336,1.1353917121887207)* (3005,1.0863920450210571)
3919: (780,1.9124592542648315)* (3301,1.844201922416687) (2000,1.7456609010696411) (3175,1.7361243963241577) (3717,1.694315791130066)* (3755,1.6923327445983887) (3763,1.6860828399658203) (3753,1.6083086729049683)* (2355,1.5284525156021118) (3615,1.5042232275009155)* (3751,1.297528862953186) (3186,1.2769391536712646) (2997,1.2483166456222534) (3809,1.2382625341415405) (3798,1.2279901504516602) (3639,1.208211898803711) (3316,1.2066015005111694) (3555,1.1991429328918457) (2949,1.1965631246566772) (3744,1.192533016204834)
3920: (2858,1.8211177587509155) (223,1.743401050567627) (2355,1.6659435033798218) (2694,1.6568371057510376)* (2716,1.3419239521026611) (2700,1.300121545791626) (1196,1.230665922164917) (260,1.2132567167282104) (2959,1.143250823020935) (589,1.1275516748428345) (3114,1.108608603477478) (2571,1.0822319984436035) (2502,1.062613606452942) (1210,1.0424590110778809) (2770,1.0319536924362183)* (1198,1.0208041667938232) (3793,0.9906808137893677) (1093,0.9582419395446777) (2396,0.9512548446655273) (1197,0.9446953535079956)*
3921: (527,2.3158481121063232) (1213,1.7881271839141846) (2571,1.7110295295715332) (608,1.7108193635940552) (3147,1.6305261850357056) (1265,1.5646253824234009)* (1721,1.5300676822662354)* (2324,1.480865478515625) (2706,1.4665170907974243) (457,1.4183998107910156) (150,1.3725441694259644)* (47,1.3110829591751099) (2329,1.2937695980072021) (3006,1.286192774772644) (2959,1.2809878587722778) (480,1.2669485807418823) (2268,1.2129632234573364) (3114,1.1672669649124146) (3753,1.1239919662475586) (1089,1.0720340013504028)*
3922: (2706,2.3002994060516357) (2683,2.1675784587860107) (104,1.6427925825119019) (2858,1.6275660991668701) (1517,1.6115756034851074) (2700,1.5091880559921265) (1923,1.4002325534820557) (2694,1.3610646724700928) (2716,1.3263534307479858) (2918,1.266705870628357) (231,1.259997010231018)* (2997,1.2466412782669067)* (2804,1.2414889335632324) (589,1.2219425439834595) (1265,1.1690171957015991) (1196,1.1473472118377686)* (1753,1.091659665107727) (296,1.0696262121200562) (2795,1.0670452117919922) (356,1.0618196725845337)
3923: (3471,2.5395305156707764)* (260,2.3976657390594482)* (1374,2.2925901412963867) (1210,2.2588770389556885) (1253,2.117661476135254) (750,1.9203951358795166) (2628,1.8675227165222168) (1584,1.8405596017837524)* (3175,1.7963851690292358)* (1200,1.675950527191162) (2393,1.606611728668213) (2011,1.5421026945114136) (2640,1.5298285484313965) (3702,1.4801511764526367) (2571,1.4349874258041382) (780,1.4331936836242676)* (2407,1.3740849494934082) (1527,1.3676928281784058) (2117,1.3611133098602295) (1909,1.3497098684310913)
3924: (1617,1.789780616760254) (904,1.560970425605774)* (589,1.4549875259399414) (1214,1.3932515382766724) (260,1.3361533880233765) (541,1.2881238460540771) (50,1.2312538623809814)* (1198,1.2017050981521606) (1089,1.1607742309570312)* (1266,1.1038703918457031) (913,1.0035096406936646) (1387,1.000277042388916) (1258,0.9901427626609802) (1200,0.9848644733428955) (3101,0.9832927584648132) (2858,0.9770610332489014) (527,0.9705826640129089) (1210,0.9560830593109131) (1674,0.9500312805175781) (1097,0.9469862580299377)
3925: (2959,2.3867053985595703)* (2571,1.8458093404769897)* (3578,1.8393827676773071) (3793,1.8382564783096313) (2355,1.7222272157669067) (2683,1.6525018215179443)* (2976,1.6063393354415894) (858,1.5913175344467163) (2706,1.5673319101333618)* (1240,1.5601394176483154)* (2908,1.5590829849243164) (3160,1.5409191846847534) (2987,1.5242037773132324)* (2716,1.4655489921569824) (1617,1.4477394819259644) (1221,1.4296475648880005) (593,1.3987224102020264)* (2396,1.3540912866592407)* (50,1.3322440385818481)* (2712,1.226505160331726)
3926: (3081,1.8605719804763794) (3147,1.7847386598587036)* (2997,1.6817165613174438) (2000,1.5352023839950562)* (1197,1.4959250688552856)* (3639,1.4336217641830444) (3793,1.4259145259857178)* (736,1.4172396659851074) (780,1.4138820171356201)* (3301,1.389562964439392) (3175,1.3685184717178345) (3764,1.3085088729858398) (2949,1.2970786094665527) (3615,1.279345989227295) (3785,1.2510186433792114) (3812,1.192125916481018) (3186,1.1827349662780762) (3836,1.15830659866333) (3146,1.148263931274414) (1235,1.1435842514038086)
3927: (1393,1.8660448789596558) (457,1.6753002405166626) (1721,1.6669050455093384)* (1784,1.6436907052993774) (318,1.5329209566116333) (356,1.4921926259994507)* (1682,1.4893910884857178) (733,1.4427237510681152)* (3147,1.3998123407363892) (597,1.3982491493225098) (587,1.380197525024414)* (628,1.3718299865722656) (593,1.3439754247665405) (527,1.3276094198226929) (1584,1.2952630519866943) (161,1.2867165803909302) (1,1.2441190481185913) (2762,1.2436869144439697) (2501,1.2342875003814697) (1569,1.227353572845459)
3928: (2028,1.2762342691421509) (593,1.180877685546875) (1617,1.1213029623031616) (1240,1.1073832511901855) (480,1.1004449129104614) (1196,1.09864342212677) (2916,1.0915892124176025) (1210,1.0889875888824463) (260,1.083654522895813) (1214,1.0737063884735107) (110,1.0729782581329346) (457,1.0517529249191284) (2762,1.0400495529174805) (541,0.9938493371009827) (296,0.9782446026802063) (1580,0.9594041109085083) (608,0.9309914112091064) (32,0.8626351952552795) (3578,0.8440288305282593)* (1221,0.8369826674461365)
3929: (3527,2.0742290019989014)* (2000,1.9285814762115479)* (2916,1.8261804580688477) (1259,1.7198035717010498) (2716,1.7141265869140625)* (1968,1.7064298391342163)* (2858,1.3345385789871216)* (223,1.327677845954895) (1291,1.2820734977722168) (32,1.2400048971176147) (1,1.191039800643921)* (1079,1.150011420249939)* (1090,1.1199270486831665) (3702,1.1145135164260864) (3421,1.089369535446167) (592,1.0817352533340454) (1378,1.0608867406845093)* (2795,1.0499447584152222)* (2455,1.0307519435882568) (2355,1.027672290802002)
3930: (260,2.2715630531311035)* (913,1.7643702030181885)* (1035,1.6842527389526367)* (1262,1.662926197052002) (1204,1.6047322750091553)* (908,1.5148472785949707) (1250,1.4866998195648193)* (110,1.4099887609481812) (903,1.4047601222991943)* (2664,1.4030064344406128)* (3062,1.321387767791748)* (1301,1.3205424547195435) (1944,1.2675780057907104)* (1197,1.264379858970642)* (3061,1.2621992826461792)* (1214,1.2540024518966675)* (1287,1.2462729215621948) (928,1.2345205545425415)* (1247,1.2066709995269775) (356,1.190497875213623)
3931: (480,1.4970248937606812) (110,1.4447462558746338) (2396,1.3641959428787231) (1580,1.3104450702667236)* (32,1.2486560344696045)* (1376,1.2010611295700073)* (750,1.1721470355987549) (1097,1.1215853691101074) (1584,1.113991141319275)* (1372,1.0845991373062134) (1198,1.072431206703186) (2529,1.0427484512329102)* (329,1.0283163785934448) (2724,0.9784223437309265) (2761,0.9727435111999512) (2987,0.965086042881012) (539,0.9592032432556152) (2028,0.9404109120368958) (339,0.9286906719207764) (2762,0.9125637412071228)*
3932: (1266,2.26320219039917) (2922,1.8796892166137695) (3681,1.8782753944396973) (266,1.6015022993087769) (3671,1.5426456928253174) (2401,1.5362985134124756) (1379,1.4276973009109497) (3494,1.3655163049697876)* (599,1.3400089740753174)* (356,1.327928066253662) (2174,1.2998785972595215) (1283,1.2441061735153198) (3074,1.1976248025894165) (2005,1.1800682544708252) (2706,1.1274210214614868) (788,1.1069579124450684) (110,1.0924160480499268) (210,1.0475398302078247) (3421,1.0473603010177612) (2100,1.0272797346115112)
3933: (2858,1.6446524858474731) (527,1.565183162689209) (1198,1.4869204759597778) (2762,1.4494922161102295) (2028,1.4145351648330688) (1270,1.3549350500106812) (1210,1.2732264995574951) (608,1.264099359512329)* (296,1.2275556325912476) (1197,1.1748771667480469) (858,1.1200203895568848) (50,1.0954018831253052) (34,1.0776890516281128) (1136,1.0575097799301147) (1259,1.0475590229034424) (1097,1.046553611755371) (2571,1.0461413860321045) (1213,1.0121976137161255) (919,1.0025314092636108) (2396,0.9854381680488586)
3934: (1197,2.3747262954711914)* (1210,2.2499868869781494) (2571,1.9292080402374268)* (2355,1.8740768432617188) (3114,1.7550057172775269) (593,1.6830615997314453) (1136,1.582265019416809) (1148,1.4217463731765747)* (2997,1.3870115280151367)* (1617,1.3675235509872437)* (1127,1.3190172910690308) (919,1.3004679679870605) (1073,1.2873800992965698)* (2174,1.2780587673187256)* (3793,1.2496533393859863)* (2761,1.2491720914840698) (2804,1.234119176864624) (1036,1.2331318855285645) (3081,1.2209919691085815) (588,1.187826156616211)
3935: (1213,1.7604866027832031)* (50,1.7507045269012451) (1197,1.4405120611190796) (2997,1.429620385169983) (1500,1.3285102844238281) (593,1.1920928955078125) (3421,1.1843087673187256) (2302,1.1805943250656128)* (2762,1.1337369680404663) (2599,1.0963274240493774)* (3361,1.084135890007019) (2028,1.0674126148223877) (2396,1.0592246055603027) (1079,1.0392907857894897)* (457,1.0081456899642944) (223,1.0061625242233276) (1394,0.9991561770439148) (1307,0.9883140921592712)* (318,0.9868688583374023) (1060,0.9822664856910706)
3936: (2858,1.9345643520355225) (1,1.6611442565917969) (318,1.599268913269043) (527,1.4898791313171387) (2762,1.439415693283081) (745,1.3660557270050049) (1265,1.3570053577423096) (3751,1.332647442817688) (593,1.2862653732299805) (2324,1.2719390392303467) (608,1.2508089542388916) (2028,1.1849660873413086) (2599,1.1647988557815552) (296,1.0599766969680786) (1704,1.0576385259628296)* (1641,1.0172282457351685) (3175,0.9838524460792542) (1784,0.9800891876220703) (2571,0.936576783657074) (50,0.9004241228103638)
3937: (1580,2.24304461479187) (1259,1.9184458255767822) (858,1.850000262260437) (457,1.784445881843567)* (608,1.7593086957931519) (1240,1.6517306566238403) (1304,1.6408038139343262) (1214,1.4652550220489502) (1036,1.4381885528564453) (2948,1.4181867837905884) (2947,1.3186691999435425) (969,1.3096048831939697) (592,1.2808935642242432) (2791,1.273461937904358) (1387,1.2480213642120361) (2115,1.2419954538345337) (1,1.2358673810958862) (2406,1.1801953315734863) (593,1.1709178686141968) (1221,1.15057373046875)
3938: (2599,2.018615484237671) (383,1.8559293746948242)* (2987,1.817959189414978) (599,1.6942297220230103) (3160,1.590848445892334)* (913,1.5869885683059692) (1283,1.5821895599365234) (2922,1.5804909467697144) (2716,1.5457921028137207) (3408,1.5453131198883057) (2686,1.5328494310379028)* (3365,1.4923537969589233) (785,1.4380685091018677) (3915,1.425138235092163) (2908,1.404797911643982)* (2707,1.3619132041931152) (2670,1.36027991771698) (3897,1.3553897142410278) (2013,1.3170201778411865) (2433,1.2627809047698975)
3939: (912,1.3150242567062378) (1193,1.141545057296753) (1262,1.0683804750442505) (2028,1.016287088394165) (1254,0.9840031862258911) (1250,0.9570576548576355) (318,0.9515396952629089) (1267,0.9377317428588867) (3467,0.8865488767623901) (593,0.8725802898406982) (2067,0.8600913286209106) (608,0.8540816307067871) (919,0.8303438425064087) (920,0.7830277681350708) (2858,0.7578005790710449) (1247,0.7522212266921997) (1208,0.725446343421936) (1198,0.709235429763794) (1225,0.7039700150489807) (213,0.6933911442756653)
3940: (1961,1.9347641468048096)* (318,1.6768089532852173) (260,1.5801730155944824) (1213,1.5321745872497559)* (2716,1.5166094303131104) (593,1.4232730865478516) (1258,1.3886035680770874) (1240,1.3845282793045044) (1674,1.3263649940490723) (3418,1.322584867477417) (1231,1.3133946657180786)* (1956,1.2490297555923462) (150,1.243416666984558)* (1185,1.236701250076294) (3072,1.2201710939407349) (1186,1.2177987098693848)* (2355,1.2143614292144775) (3114,1.1907167434692383) (1957,1.1884044408798218) (2243,1.182494044303894)
3941: (110,1.5591727495193481) (3793,1.313099980354309) (1580,1.297765851020813) (3753,1.281044363975525) (3623,1.0992623567581177) (2628,1.0194119215011597) (2916,1.0147784948349)* (3755,0.9990948438644409) (3555,0.9877749085426331) (2762,0.9727909564971924) (457,0.9661493301391602) (1210,0.9206178784370422) (3147,0.9204212427139282) (3300,0.8894352316856384) (1215,0.8850614428520203) (1527,0.8626487851142883) (733,0.8426153063774109) (1356,0.8304272890090942) (3785,0.816840648651123) (2858,0.8133464455604553)
3942: (260,2.193843126296997)* (1258,1.7930084466934204) (293,1.5759549140930176) (778,1.5432034730911255)* (527,1.5429677963256836) (924,1.4736329317092896) (1073,1.3654252290725708) (2762,1.3343751430511475) (3476,1.318822979927063) (1090,1.289020299911499)* (2329,1.2594000101089478) (2804,1.2542145252227783) (589,1.234173059463501) (555,1.2247004508972168)* (2174,1.2103313207626343) (1240,1.1986669301986694) (1997,1.1598204374313354) (223,1.1515717506408691)* (1921,1.1421443223953247)* (2194,1.1278361082077026)
3943: (1,1.8958252668380737)* (34,1.6089850664138794) (1704,1.5833113193511963) (2355,1.5199480056762695) (527,1.4930205345153809) (2028,1.4905444383621216) (110,1.4077765941619873) (1721,1.3640315532684326) (2324,1.3094403743743896) (608,1.2719863653182983) (1641,1.2238829135894775) (1923,1.1660478115081787) (1213,1.155068039894104) (3255,1.1426265239715576) (2997,1.0950238704681396) (597,1.064770221710205) (1617,1.0521098375320435) (480,1.0089664459228516) (2762,1.0082802772521973) (440,0.9990348815917969)
3944: (2918,1.452170729637146) (1270,1.439329743385315) (1,1.3036596775054932) (3114,1.184975028038025) (1307,1.1395870447158813) (3361,1.1329268217086792) (1079,1.1208510398864746) (2858,1.1184793710708618) (1265,1.0540599822998047) (2797,1.0112085342407227) (2355,1.0068317651748657) (608,0.9976614117622375) (2716,0.9972361326217651) (3072,0.9734992384910583) (1580,0.9203600883483887) (1394,0.8857699632644653)* (3210,0.8789339065551758) (1961,0.8666247129440308) (1197,0.8475223779678345)* (2352,0.8468841910362244)
3945: (318,1.8702179193496704) (1270,1.7477720975875854) (1193,1.7239718437194824)* (1259,1.7004504203796387) (2797,1.6334452629089355) (914,1.5853142738342285)* (2174,1.5712640285491943)* (2657,1.55807363986969)* (1035,1.5338804721832275)* (1219,1.483641266822815) (1278,1.4718542098999023) (594,1.418049931526184) (150,1.4172016382217407) (1968,1.4121931791305542)* (2028,1.363877773284912)* (590,1.363832950592041)* (2858,1.3349478244781494) (356,1.3318982124328613)* (1704,1.2993474006652832) (3418,1.273154616355896)
3946: (1210,2.370826482772827) (260,1.9368131160736084) (2628,1.6615979671478271) (593,1.5592049360275269)* (1291,1.548871636390686)* (318,1.4617503881454468)* (1580,1.3830344676971436)* (588,1.2629667520523071) (34,1.2419143915176392) (2355,1.241539716720581) (527,1.2338532209396362)* (3147,1.1963337659835815) (3623,1.1915478706359863) (1617,1.1354514360427856) (11,1.0818880796432495) (2100,1.0758765935897827) (597,1.0730758905410767)* (2916,1.0728474855422974) (2406,1.0584627389907837) (1356,1.0240015983581543)
3947: (589,2.3450515270233154)* (1196,2.132652759552002) (541,2.0295658111572266) (1270,1.819702386856079) (1210,1.8025048971176147) (1198,1.7329822778701782) (2916,1.7217557430267334) (924,1.5952503681182861)* (2762,1.4976016283035278) (1580,1.244407296180725)* (750,1.2430064678192139) (2028,1.2285650968551636) (1127,1.228226661682129) (2288,1.1988294124603271) (1221,1.189819574356079) (1219,1.1538583040237427)* (3793,1.1254428625106812) (2628,1.1171073913574219) (110,1.1157548427581787) (2997,1.1089048385620117)
3948: (955,1.6614878177642822) (898,1.543087363243103)* (2716,1.3475725650787354) (2300,1.3253324031829834) (1136,1.3169785737991333) (1307,1.3095909357070923) (2396,1.307699203491211) (1230,1.3040354251861572) (3072,1.2751595973968506) (1265,1.2416713237762451)* (2804,1.2202327251434326) (3114,1.1509110927581787)* (3097,1.1408969163894653) (945,1.1153723001480103) (1234,1.1117795705795288) (1269,1.0941270589828491) (933,1.0753750801086426) (899,1.057298183441162) (3396,1.0467833280563354) (1304,1.0460076332092285)
3949: (2951,2.5237724781036377) (2921,2.5179946422576904)* (1201,2.496699810028076) (3681,2.453815460205078) (3494,2.2277135848999023) (1283,2.068789482116699)* (110,2.068424701690674) (3671,1.8933104276657104)* (1272,1.8186086416244507) (266,1.7065260410308838) (3062,1.662814736366272) (1263,1.5884283781051636) (2669,1.5377655029296875) (1242,1.4577208757400513)* (3753,1.4364802837371826)* (2670,1.4138696193695068) (458,1.3846832513809204) (1222,1.3718727827072144) (3367,1.3561208248138428) (368,1.346999168395996)
3950: (223,1.6132553815841675) (1517,1.4398584365844727) (1777,1.416102647781372) (2355,1.3748164176940918) (2683,1.2132903337478638) (2959,1.211440920829773) (2321,1.2020249366760254) (1923,1.2007468938827515) (1500,1.1990177631378174) (2997,1.1877517700195312) (1784,1.166001558303833) (2396,1.15426504611969) (3255,1.1162158250808716) (180,1.092908501625061)* (3174,1.0660338401794434) (2694,1.0424891710281372) (216,1.0394368171691895) (1197,1.036234974861145) (1580,1.0284565687179565) (1265,1.0213940143585205)
3951: (1210,2.50028133392334)* (260,2.3638863563537598)* (2628,2.084968090057373) (592,1.6582067012786865)* (110,1.5653148889541626) (1036,1.5630706548690796)* (2916,1.50876784324646) (1240,1.464749813079834) (2028,1.4069095849990845) (780,1.3893979787826538) (1372,1.3646411895751953)* (1097,1.2755297422409058) (457,1.23776376247406)* (1073,1.2298930883407593)* (1527,1.2068480253219604)* (1376,1.1750600337982178) (1101,1.1583614349365234) (2872,1.1480473279953003) (3793,1.1473841667175293) (648,1.099460244178772)
3952: (11,1.682220220565796) (1693,1.4259611368179321) (1019,1.4166646003723145) (1203,1.4059280157089233) (3105,1.4033130407333374) (1127,1.386095643043518) (1225,1.3603882789611816) (2015,1.340591311454773)* (2846,1.2823128700256348) (2683,1.274071216583252) (3214,1.2193199396133423) (969,1.1718943119049072)* (34,1.1638829708099365)* (1367,1.0774648189544678) (37,1.0685511827468872) (2123,1.0680856704711914) (2505,1.0589814186096191) (3153,1.0549954175949097)* (900,1.0261576175689697) (932,1.0103193521499634)
3953: (1198,1.8981959819793701)* (1196,1.8410327434539795) (1223,1.8060473203659058)* (2700,1.7049891948699951) (1374,1.386845588684082)* (1210,1.3663512468338013)* (1274,1.352475643157959) (3793,1.3441489934921265)* (741,1.2971134185791016) (1,1.2565191984176636)* (2115,1.200069546699524) (1240,1.1999865770339966)* (10,1.1922725439071655) (750,1.1803090572357178) (1517,1.1485569477081299)* (3114,1.1339524984359741) (2355,1.1214243173599243) (2692,1.0730416774749756) (2948,1.0470848083496094) (3745,1.0071005821228027)
3954: (1210,2.0526959896087646) (2571,1.7994608879089355) (480,1.3517656326293945)* (541,1.3122119903564453) (1097,1.2227375507354736) (1200,1.21943199634552) (1356,1.2103970050811768)* (1580,1.1800708770751953) (1374,1.1001185178756714)* (924,1.08184015750885) (3175,1.0403496026992798) (1291,1.0162543058395386) (1197,1.0107313394546509) (2028,0.9623669981956482) (110,0.9598042368888855) (1376,0.9507166743278503)* (1584,0.9436050057411194) (1127,0.9258851408958435) (3527,0.9250948429107666) (2916,0.9245314002037048)
3955: (2002,2.026731014251709)* (380,1.8442715406417847) (736,1.8181297779083252)* (2058,1.7918328046798706)* (2001,1.6931601762771606)* (2000,1.6153053045272827)* (1036,1.5346568822860718) (494,1.4970653057098389)* (3107,1.4775705337524414)* (3623,1.401061773300171) (786,1.3413336277008057)* (2273,1.3129225969314575)* (3639,1.241603136062622)* (1616,1.218142032623291) (1573,1.1993727684020996) (1597,1.194952130317688) (2278,1.1756139993667603) (1049,1.1450629234313965) (2947,1.1449782848358154) (2490,1.1366839408874512)
